
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"30.867"	"31.815"	"32.167"	"33.322"	"31.839"	"29.717"	"29.171"	"29.268"	"29.992"	"29.97"	"29.309"	"28.81"
"1902"	"29.686"	"30.58"	"32.617"	"33.391"	"32.432"	"30.304"	"28.914"	"29.844"	"29.398"	"29.657"	"29.517"	"29.744"
"1903"	"30.667"	"31.384"	"32.818"	"33.431"	"31.894"	"30.173"	"28.68"	"29.017"	"29.146"	"29.487"	"28.682"	"28.363"
"1904"	"29.052"	"30.025"	"31.634"	"32.848"	"31.245"	"28.71"	"28.101"	"29.027"	"29.666"	"29.947"	"29.007"	"28.945"
"1905"	"29.777"	"31.165"	"32.336"	"32.615"	"31.853"	"29.956"	"29.317"	"29.298"	"29.95"	"29.821"	"29.702"	"28.879"
"1906"	"30.534"	"31.352"	"32.195"	"34.11"	"32.604"	"29.671"	"28.547"	"28.9"	"29.172"	"29.791"	"29.375"	"29.17"
"1907"	"29.589"	"30.979"	"32.2"	"32.269"	"31.782"	"29.598"	"28.702"	"28.148"	"29.659"	"29.984"	"29.419"	"29.193"
"1908"	"29.963"	"30.713"	"31.783"	"33.321"	"31.564"	"29.624"	"27.833"	"28.764"	"29.538"	"29.984"	"28.972"	"28.803"
"1909"	"29.532"	"30.804"	"32.493"	"32.695"	"31.484"	"29.615"	"28.143"	"28.841"	"29.197"	"29.905"	"29.458"	"29.46"
"1910"	"29.942"	"30.716"	"32.281"	"33.029"	"32.099"	"29.387"	"28.758"	"28.499"	"28.909"	"29.398"	"28.853"	"28.573"
"1911"	"29.815"	"29.772"	"32.118"	"33.052"	"31.66"	"29.328"	"28.291"	"28.983"	"30.125"	"29.78"	"29.741"	"29.451"
"1912"	"29.209"	"31.607"	"32.811"	"33.454"	"32.566"	"29.51"	"28.653"	"28.863"	"29.79"	"29.53"	"29.2"	"28.71"
"1913"	"29.32"	"31.103"	"32.405"	"33.501"	"32.523"	"29.727"	"28.453"	"29.105"	"30.081"	"29.699"	"29.468"	"29.744"
"1914"	"29.473"	"31.226"	"32.64"	"33.264"	"32.417"	"30.276"	"28.823"	"28.906"	"30.109"	"30.049"	"29.826"	"29.726"
"1915"	"30.302"	"31.327"	"32.078"	"33.172"	"32.188"	"30.381"	"29.102"	"29.489"	"29.924"	"30.234"	"29.499"	"28.952"
"1916"	"29.274"	"30.955"	"32.64"	"33.482"	"32.064"	"28.971"	"29.133"	"29.015"	"29.322"	"29.468"	"29.202"	"28.706"
"1917"	"29.447"	"30.543"	"31.65"	"32.989"	"31.496"	"28.99"	"29.432"	"29.085"	"29.203"	"29.05"	"29.251"	"28.821"
"1918"	"29.343"	"29.586"	"31.387"	"32.999"	"30.635"	"29.529"	"29.401"	"29.157"	"29.726"	"30.628"	"30.256"	"29.489"
"1919"	"30.667"	"31.46"	"32.141"	"33.777"	"31.849"	"29.438"	"28.659"	"28.822"	"29.76"	"30.104"	"29.153"	"29.523"
"1920"	"29.685"	"31.268"	"32.973"	"32.968"	"32.397"	"29.456"	"28.962"	"28.845"	"29.58"	"29.94"	"29.268"	"28.85"
"1921"	"30.339"	"30.714"	"32.816"	"32.536"	"32.44"	"29.727"	"28.68"	"28.781"	"29.261"	"29.791"	"29.121"	"28.798"
"1922"	"29.802"	"30.701"	"32.445"	"33.172"	"31.468"	"29.404"	"28.256"	"28.732"	"29.391"	"29.643"	"29.05"	"28.41"
"1923"	"29.206"	"30.276"	"31.523"	"33.002"	"31.986"	"29.778"	"28.131"	"28.587"	"29.298"	"29.78"	"29.756"	"29.623"
"1924"	"29.806"	"31.304"	"32.412"	"33.528"	"32.482"	"29.398"	"28.326"	"29.052"	"29.564"	"29.807"	"29.186"	"28.876"
"1925"	"29.8"	"30.783"	"31.851"	"33.179"	"31.371"	"29.549"	"28.714"	"28.912"	"30.009"	"29.876"	"29.149"	"28.707"
"1926"	"30.078"	"31.05"	"32.729"	"33.063"	"32.534"	"30.228"	"29.594"	"29.653"	"29.765"	"29.844"	"29.524"	"29.464"
"1927"	"30.407"	"31.503"	"32.964"	"33.539"	"31.718"	"29.408"	"28.171"	"29.251"	"29.625"	"29.645"	"29.148"	"29.598"
"1928"	"30.433"	"31.062"	"32.018"	"33.384"	"32.733"	"30.033"	"29.065"	"28.758"	"29.989"	"29.645"	"29.501"	"29.193"
"1929"	"30.045"	"31.014"	"32.112"	"32.317"	"32.013"	"29.37"	"28.977"	"29.377"	"29.992"	"29.777"	"29.637"	"29.687"
"1930"	"30.119"	"30.954"	"32.398"	"33.012"	"31.299"	"29.685"	"29.149"	"29.091"	"29.887"	"29.764"	"29.521"	"29.592"
"1931"	"30.366"	"31.198"	"32.693"	"33.379"	"32.765"	"30.191"	"29.055"	"28.999"	"29.466"	"29.879"	"29.702"	"29.513"
"1932"	"29.341"	"30.559"	"31.888"	"33.041"	"31.249"	"29.783"	"28.631"	"29.372"	"29.546"	"29.593"	"29.387"	"29.184"
"1933"	"30.083"	"31.186"	"32.128"	"32.957"	"31.022"	"29.165"	"28.628"	"28.656"	"29.064"	"29.193"	"29.5"	"29.173"
"1934"	"30.013"	"30.138"	"31.745"	"32.735"	"32.13"	"29.635"	"28.862"	"29.033"	"29.985"	"29.965"	"28.846"	"28.958"
"1935"	"30.197"	"31.138"	"32.362"	"32.911"	"32.601"	"29.903"	"28.494"	"28.583"	"29.217"	"29.745"	"28.969"	"29.452"
