
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"21.577"	"14.317"	"31.208"	"152.602"	"215.752"	"524.981"	"357.626"	"198.971"	"295.498"	"156.861"	"235.226"	"38.231"
"1902"	"34.256"	"6.98"	"80.285"	"78.62"	"200.446"	"459.06"	"850.572"	"267.312"	"204.457"	"425.638"	"120.381"	"153.379"
"1903"	"3.118"	"2.788"	"0.253"	"49.311"	"373.38"	"439.518"	"610.499"	"372.362"	"290.835"	"212.912"	"236.203"	"69.335"
"1904"	"54.966"	"0.279"	"0.682"	"33.862"	"200.417"	"539.214"	"434.281"	"188.162"	"130.279"	"238.336"	"13.088"	"7.767"
"1905"	"0.749"	"31.131"	"2.984"	"103.697"	"170.114"	"654.416"	"302.605"	"200.862"	"131.109"	"305.663"	"75.385"	"0.482"
"1906"	"15.915"	"13.27"	"21.439"	"37.028"	"125.253"	"439.81"	"460.175"	"645.982"	"98.831"	"213.733"	"128.326"	"48.874"
"1907"	"5.753"	"3.629"	"56.285"	"206.135"	"119.039"	"535.02"	"527.858"	"437.173"	"183.115"	"200.944"	"197.993"	"48.835"
"1908"	"5.169"	"72.073"	"74.313"	"82.738"	"149.083"	"433.615"	"479.764"	"156.966"	"163.919"	"368.713"	"17.781"	"1.62"
"1909"	"45.901"	"21.809"	"3.495"	"133.394"	"350.123"	"438.862"	"394.182"	"463.347"	"162.558"	"226.731"	"84.927"	"16.152"
"1910"	"7.247"	"65.616"	"0.604"	"57.615"	"87.235"	"290.799"	"715.297"	"573.36"	"106.418"	"326.302"	"185.574"	"0.482"
"1911"	"1.537"	"25.802"	"20.584"	"65.207"	"165.612"	"1165.135"	"726.281"	"66.443"	"111.222"	"241.246"	"170.026"	"61.317"
"1912"	"0.672"	"2.188"	"18.125"	"75.78"	"162.375"	"826.376"	"432.006"	"170.448"	"242.319"	"288.175"	"200.726"	"4.199"
"1913"	"1.021"	"0.176"	"1.608"	"65.117"	"152.778"	"285.563"	"556.986"	"152.504"	"116.42"	"296.469"	"86.968"	"41.694"
"1914"	"1.527"	"0.17"	"12.927"	"45.995"	"105.143"	"310.877"	"617.41"	"284.617"	"207.815"	"301.33"	"76.283"	"41.459"
"1915"	"10.144"	"19.176"	"62.082"	"84.147"	"128.284"	"823.567"	"450.897"	"332.997"	"282.754"	"120.773"	"334.066"	"9.617"
"1916"	"0.072"	"2.044"	"0.945"	"60.796"	"143.286"	"484.323"	"809.425"	"653.46"	"255.372"	"309.826"	"183.517"	"10.636"
