minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
22.342,30.952,4.5,5.89,25.277,3.781,26.631,67.864,36.305
24.564,32.405,4.65,5.71,28.552,3.948,28.463,79.476,49.53
24.456,31.523,4.37,5.36,29.518,3.476,27.974,63.912,58.655
23.593,29.923,3.99,4.81,28.542,1.736,26.722,13.911,70.948
22.679,29.04,3.94,4.71,27.083,3.34,25.839,27.779,73.598
23.028,29.388,4.0,4.82,27.202,3.242,26.189,74.315,69.069
22.74,29.353,3.97,4.91,27.754,7.442,26.034,151.258,64.381
22.551,29.276,3.75,4.71,27.637,11.611,25.896,320.514,62.885
21.428,28.177,3.35,4.45,26.17,4.709,24.778,36.614,57.36
20.479,27.551,3.18,4.43,23.978,3.995,24.003,22.587,48.352
20.393,28.504,3.52,4.95,22.778,2.975,24.435,96.47,38.243
20.995,29.729,4.07,5.54,24.01,2.371,25.348,93.504,33.989
22.577,31.188,4.52,5.91,25.879,1.72,26.866,4.021,36.305
24.065,31.944,4.6,5.72,28.552,5.467,28.001,24.378,49.53
24.214,31.255,4.33,5.33,29.518,6.335,27.709,150.81,58.655
23.642,29.972,4.0,4.81,28.626,2.542,26.771,14.457,70.948
22.623,28.984,3.92,4.73,26.266,2.26,25.783,4.702,73.598
22.572,28.932,3.95,4.8,27.026,7.501,25.732,194.847,69.069
22.744,29.357,3.97,4.91,26.577,5.09,26.039,75.277,64.381
22.523,29.248,3.74,4.71,27.659,8.697,25.868,119.698,62.885
21.844,28.592,3.38,4.45,26.652,8.55,25.193,183.634,57.36
21.295,28.332,3.22,4.45,24.534,4.005,24.782,40.637,48.352
20.643,28.753,3.55,4.98,23.517,2.483,24.683,78.58,38.243
20.888,29.581,4.04,5.54,23.975,3.437,25.201,63.977,33.989
22.11,30.723,4.47,5.9,25.078,0.754,26.402,1.779,36.305
23.57,31.412,4.55,5.68,28.555,4.309,27.47,65.651,49.53
24.752,31.752,4.36,5.32,29.518,2.557,28.244,58.981,58.655
23.759,30.089,4.0,4.81,28.598,3.728,26.889,60.617,70.948
22.916,29.276,3.97,4.75,27.745,6.563,26.074,117.266,73.598
22.68,29.041,3.97,4.81,27.72,6.352,25.841,160.465,69.069
22.794,29.407,3.97,4.91,27.754,2.98,26.088,28.346,64.381
22.302,29.063,3.74,4.71,27.637,10.474,25.685,248.666,62.885
21.855,28.606,3.37,4.46,26.622,8.052,25.206,211.941,57.36
20.77,27.806,3.19,4.45,23.624,1.801,24.257,8.145,48.352
20.435,28.545,3.53,4.96,23.517,1.532,24.477,11.659,38.243
20.874,29.568,4.04,5.52,23.487,0.717,25.188,6.485,33.989
22.47,31.084,4.5,5.91,25.879,0.868,26.762,1.023,36.305
23.841,31.72,4.58,5.71,28.552,3.086,27.776,96.436,49.53
24.37,31.411,4.35,5.34,29.518,2.716,27.865,58.319,58.655
23.142,29.472,3.94,4.79,27.119,4.036,26.274,100.899,70.948
22.696,29.056,3.94,4.71,27.745,2.901,25.856,7.47,73.598
22.865,29.225,3.98,4.8,27.717,1.763,26.024,7.611,69.069
23.193,29.806,4.01,4.93,27.754,4.605,26.486,86.434,64.381
22.281,29.043,3.73,4.72,27.637,8.16,25.663,128.202,62.885
21.824,28.572,3.37,4.45,26.656,9.271,25.171,163.704,57.36
21.078,28.115,3.21,4.45,25.097,7.96,24.565,190.775,48.352
20.05,28.16,3.5,4.92,22.449,1.022,24.091,7.984,38.243
21.669,30.364,4.11,5.53,24.01,1.143,25.983,2.06,33.989
23.124,31.734,4.58,5.94,25.879,2.432,27.411,5.765,36.305
24.511,32.348,4.63,5.73,28.555,4.13,28.407,41.373,49.53
