minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
19.854,31.513,5.08,6.86,21.355,2.275,25.665,40.025,29.128
22.695,33.631,5.45,6.94,25.069,3.106,28.142,69.519,41.366
21.849,31.675,5.06,6.51,26.106,6.544,26.762,124.912,51.807
21.568,29.684,4.46,5.54,25.833,4.332,25.595,155.502,72.807
20.055,27.688,4.18,5.14,24.414,9.076,23.856,184.49,79.287
20.813,28.536,4.26,5.27,25.406,7.352,24.658,65.671,72.778
20.842,29.4,4.41,5.57,25.219,7.008,25.09,123.087,64.52
20.841,29.327,4.06,5.29,24.981,11.268,25.084,244.29,61.652
19.283,27.951,3.59,5.03,22.713,2.81,23.59,15.485,52.669
17.86,27.355,3.44,5.09,19.969,1.287,22.599,2.133,40.677
17.54,28.453,3.84,5.66,19.367,2.289,22.981,32.566,30.388
18.649,30.215,4.48,6.31,20.897,1.468,24.416,19.586,27.521
20.721,32.404,5.16,6.94,22.533,0.218,26.555,0.218,29.128
21.942,32.879,5.36,6.93,24.6,5.686,27.39,120.652,41.366
21.639,31.464,5.03,6.48,26.106,9.532,26.54,240.236,51.807
21.433,29.536,4.45,5.51,25.668,9.388,25.446,169.428,72.807
20.273,27.926,4.21,5.16,24.937,8.317,24.094,142.2,79.287
20.922,28.647,4.28,5.3,25.379,13.834,24.768,315.206,72.778
20.351,28.911,4.35,5.55,24.826,5.558,24.599,82.861,64.52
20.716,29.202,4.06,5.26,24.981,9.446,24.959,212.45,61.652
19.969,28.636,3.67,5.04,23.137,4.606,24.275,55.665,52.669
18.809,28.29,3.51,5.15,21.1,1.323,23.515,9.264,40.677
17.774,28.697,3.87,5.69,19.973,0.765,23.223,3.313,30.388
18.453,30.016,4.45,6.32,20.521,1.975,24.22,52.576,27.521
20.473,32.171,5.15,6.9,21.538,0.218,26.322,0.218,29.128
22.367,33.303,5.41,6.91,25.069,3.566,27.814,33.772,41.366
22.535,32.379,5.15,6.55,26.129,5.155,27.454,56.848,51.807
21.356,29.45,4.45,5.52,25.815,8.774,25.365,99.217,72.807
20.894,28.527,4.26,5.19,25.306,12.204,24.696,424.867,79.287
20.52,28.257,4.26,5.31,25.364,14.069,24.38,335.674,72.778
20.04,28.599,4.32,5.54,25.219,5.708,24.289,37.79,64.52
20.274,28.761,4.02,5.26,24.981,12.694,24.518,272.337,61.652
18.905,27.55,3.56,5.0,23.216,6.447,23.189,150.007,52.669
17.583,27.057,3.41,5.07,20.082,0.546,22.282,0.547,40.677
17.628,28.55,3.85,5.68,19.913,1.127,23.077,1.284,30.388
17.429,28.991,4.36,6.26,19.554,1.22,23.195,12.504,27.521
20.23,31.927,5.13,6.86,22.533,2.441,26.078,39.868,29.128
22.177,33.099,5.38,6.91,25.029,3.933,27.611,50.719,41.366
21.915,31.742,5.06,6.5,26.122,5.717,26.814,105.375,51.807
21.145,29.238,4.42,5.5,25.516,14.467,25.155,480.845,72.807
20.358,27.991,4.21,5.15,25.415,13.12,24.16,357.867,79.287
20.933,28.656,4.3,5.26,25.406,4.738,24.778,37.678,72.778
21.386,29.984,4.47,5.63,25.219,5.987,25.685,84.61,64.52
20.479,28.965,4.03,5.27,24.981,9.906,24.722,214.077,61.652
19.909,28.554,3.64,5.03,23.591,6.519,24.193,135.12,52.669
18.474,27.986,3.5,5.15,21.331,3.49,23.211,58.281,40.677
17.057,27.97,3.8,5.62,19.375,0.359,22.498,0.375,30.388
19.459,31.024,4.57,6.34,20.859,1.335,25.228,2.405,27.521
20.996,32.654,5.22,6.94,22.533,2.172,26.83,23.793,29.128
22.705,33.628,5.45,6.94,25.025,1.739,28.152,34.268,41.366
23.026,32.841,5.19,6.57,26.106,3.89,27.915,97.506,51.807
21.354,29.467,4.45,5.55,25.77,10.066,25.385,299.402,72.807
20.68,28.336,4.24,5.17,25.428,8.193,24.503,191.833,79.287
20.956,28.692,4.31,5.28,25.399,7.986,24.815,76.184,72.778
20.967,29.547,4.42,5.61,25.219,7.384,25.235,164.574,64.52
20.321,28.808,4.02,5.27,24.981,10.826,24.566,207.512,61.652
19.387,28.031,3.61,5.03,23.591,6.529,23.673,166.022,52.669
17.699,27.184,3.44,5.1,20.469,1.066,22.408,3.984,40.677
16.909,27.832,3.8,5.62,18.905,0.0,22.359,0.0,30.388
18.827,30.389,4.5,6.31,20.897,0.045,24.595,0.045,27.521
20.668,32.351,5.16,6.9,22.533,0.85,26.501,0.941,29.128
22.763,33.713,5.48,6.95,25.029,2.239,28.249,44.366,41.366
22.742,32.568,5.16,6.55,26.106,4.922,27.646,97.867,51.807
21.58,29.684,4.45,5.56,25.78,6.123,25.595,111.565,72.807
20.445,28.079,4.22,5.15,25.415,12.423,24.248,264.655,79.287
21.074,28.81,4.31,5.27,25.373,6.448,24.934,90.762,72.778
21.371,29.946,4.46,5.63,25.219,6.095,25.647,70.944,64.52
20.422,28.907,4.03,5.27,24.981,8.834,24.665,178.138,61.652
19.516,28.184,3.62,5.01,23.591,5.527,23.838,85.466,52.669
18.837,28.33,3.52,5.15,21.331,3.829,23.555,48.417,40.677
17.109,28.03,3.81,5.66,19.973,1.056,22.558,1.247,30.388
19.039,30.606,4.53,6.33,20.897,0.045,24.807,0.045,27.521
20.852,32.525,5.19,6.93,22.533,0.424,26.679,1.93,29.128
22.381,33.303,5.42,6.92,24.496,6.12,27.826,55.555,41.366
22.688,32.5,5.15,6.53,26.106,5.557,27.579,81.431,51.807
22.201,30.323,4.53,5.57,25.749,6.654,26.238,140.147,72.807
20.845,28.479,4.25,5.19,25.428,7.819,24.647,254.762,79.287
20.961,28.683,4.3,5.27,25.357,5.581,24.806,161.083,72.778
21.327,29.888,4.46,5.61,25.219,6.776,25.575,116.923,64.52
20.668,29.156,4.04,5.28,24.981,12.234,24.912,238.797,61.652
19.863,28.51,3.64,5.03,23.591,4.295,24.15,78.048,52.669
18.887,28.388,3.53,5.14,21.331,4.361,23.613,42.9,40.677
18.094,29.014,3.88,5.69,19.913,1.575,23.543,10.604,30.388
19.16,30.725,4.55,6.37,20.581,2.595,24.927,15.004,27.521
20.322,31.981,5.13,6.9,22.533,3.071,26.133,62.87,29.128
22.344,33.296,5.42,6.91,25.055,3.179,27.809,69.215,41.366
22.457,32.282,5.14,6.5,26.084,6.25,27.357,104.423,51.807
21.968,30.095,4.52,5.55,25.807,11.079,26.012,413.997,72.807
21.215,28.849,4.28,5.18,25.415,9.299,25.018,220.262,79.287
21.705,29.441,4.36,5.36,25.383,6.911,25.564,185.761,72.778
21.191,29.753,4.44,5.61,25.219,8.424,25.44,158.895,64.52
21.101,29.588,4.1,5.29,24.981,5.907,25.344,122.644,61.652
19.838,28.506,3.65,5.07,23.599,7.302,24.146,220.065,52.669
17.984,27.457,3.45,5.13,20.96,1.754,22.682,14.051,40.677
16.96,27.881,3.8,5.62,18.904,0.0,22.409,0.0,30.388
18.779,30.343,4.48,6.3,20.453,1.243,24.548,1.471,27.521
20.795,32.469,5.17,6.9,21.694,0.241,26.623,0.241,29.128
22.763,33.718,5.48,6.95,25.069,2.681,28.253,24.927,41.366
22.269,32.08,5.11,6.54,26.129,6.536,27.155,106.215,51.807
20.689,28.787,4.36,5.48,25.623,8.263,24.705,183.439,72.807
21.093,28.726,4.27,5.16,25.391,13.72,24.895,448.022,79.287
20.876,28.599,4.29,5.32,25.364,9.167,24.721,398.727,72.778
20.469,29.05,4.38,5.57,25.219,5.442,24.74,117.442,64.52
20.367,28.852,4.03,5.26,25.006,10.875,24.611,269.559,61.652
19.361,28.028,3.6,5.02,23.591,6.667,23.683,175.997,52.669
17.612,27.097,3.43,5.1,20.664,1.805,22.322,17.712,40.677
16.969,27.885,3.8,5.63,19.168,1.24,22.413,4.988,30.388
17.981,29.546,4.41,6.29,20.066,2.192,23.75,24.332,27.521
19.701,31.38,5.08,6.86,21.247,2.758,25.533,45.511,29.128
22.111,33.033,5.38,6.89,24.583,2.805,27.545,33.403,41.366
21.619,31.445,5.03,6.5,25.398,5.197,26.52,122.904,51.807
20.646,28.765,4.37,5.44,25.515,8.614,24.684,181.086,72.807
21.407,29.041,4.3,5.18,25.415,9.157,25.209,79.54,79.287
21.134,28.857,4.3,5.34,25.357,10.897,24.98,278.325,72.778
20.473,29.047,4.39,5.57,25.01,10.352,24.736,159.427,64.52
19.853,28.341,3.97,5.24,23.85,8.498,24.097,125.607,61.652
19.581,28.247,3.62,5.01,23.273,7.18,23.887,168.578,52.669
17.864,27.359,3.44,5.12,20.684,1.838,22.604,12.157,40.677
17.02,27.943,3.81,5.67,19.827,2.694,22.47,30.2,30.388
17.198,28.763,4.32,6.26,19.597,1.812,22.964,9.392,27.521
19.277,30.973,5.02,6.8,21.318,1.989,25.126,31.691,29.128
22.029,32.964,5.37,6.91,24.6,3.116,27.476,41.197,41.366
20.916,30.741,4.95,6.44,24.546,7.555,25.816,161.93,51.807
21.102,29.216,4.42,5.44,25.325,6.405,25.135,106.068,72.807
21.37,29.025,4.29,5.18,26.475,5.933,25.196,75.843,79.287
21.191,28.917,4.31,5.32,25.357,4.157,25.04,175.583,72.778
20.86,29.435,4.42,5.57,25.059,5.054,25.124,35.951,64.52
21.416,29.903,4.12,5.28,24.981,8.092,25.659,78.531,61.652
20.486,29.131,3.69,5.08,23.86,9.633,24.773,297.988,52.669
18.552,28.026,3.5,5.11,21.331,3.474,23.251,26.942,40.677
18.531,29.448,3.92,5.7,20.194,1.724,23.974,12.692,30.388
19.366,30.93,4.57,6.38,20.846,0.045,25.134,0.045,27.521
20.342,32.016,5.14,6.9,22.098,1.754,26.169,6.803,29.128
22.975,33.914,5.49,6.96,25.069,3.345,28.424,60.207,41.366
22.085,31.91,5.08,6.55,26.129,6.814,26.986,138.35,51.807
21.202,29.301,4.42,5.49,25.692,10.199,25.211,189.497,72.807
20.816,28.449,4.26,5.17,25.428,10.402,24.616,123.71,79.287
20.915,28.639,4.28,5.28,25.373,7.289,24.761,112.198,72.778
20.963,29.544,4.42,5.57,25.219,9.983,25.233,221.401,64.52
20.855,29.342,4.07,5.29,24.987,8.217,25.099,128.926,61.652
19.51,28.176,3.61,5.01,23.591,7.442,23.831,170.214,52.669
18.623,28.081,3.5,5.12,21.331,2.921,23.305,59.548,40.677
17.391,28.307,3.83,5.66,19.884,2.693,22.836,54.279,30.388
19.047,30.613,4.53,6.32,20.621,0.045,24.815,0.045,27.521
21.067,32.724,5.22,6.94,22.533,1.549,26.898,12.629,29.128
22.17,33.107,5.39,6.91,25.029,4.533,27.619,75.391,41.366
22.663,32.479,5.14,6.54,26.084,3.527,27.552,73.228,51.807
21.489,29.602,4.45,5.53,25.743,9.059,25.521,169.806,72.807
21.053,28.687,4.27,5.18,25.335,6.395,24.856,128.423,79.287
21.045,28.769,4.3,5.32,25.357,8.103,24.892,85.412,72.778
20.894,29.474,4.42,5.58,25.268,7.587,25.163,118.11,64.52
20.819,29.305,4.06,5.29,24.981,7.439,25.061,164.357,61.652
19.59,28.255,3.62,5.05,23.591,8.273,23.896,238.064,52.669
17.864,27.324,3.44,5.09,20.021,0.69,22.549,0.95,40.677
18.18,29.101,3.91,5.68,19.973,3.622,23.63,42.471,30.388
18.462,30.027,4.46,6.33,20.152,0.045,24.232,0.045,27.521
20.929,32.612,5.21,6.94,22.533,0.196,26.764,0.196,29.128
21.743,32.666,5.35,6.88,24.956,5.796,27.191,136.779,41.366
22.798,32.612,5.18,6.54,26.069,2.559,27.704,101.37,51.807
21.614,29.716,4.45,5.54,25.811,9.782,25.626,175.716,72.807
20.882,28.515,4.26,5.17,25.378,10.453,24.683,323.765,79.287
21.011,28.735,4.3,5.31,25.357,10.124,24.857,206.582,72.778
20.386,28.983,4.38,5.57,25.219,3.932,24.673,52.228,64.52
20.565,29.052,4.03,5.27,24.981,11.19,24.809,175.512,61.652
19.201,27.868,3.59,5.01,23.096,5.943,23.509,114.41,52.669
17.807,27.32,3.45,5.09,20.45,1.416,22.542,13.057,40.677
17.752,28.674,3.86,5.68,19.913,2.172,23.202,8.983,30.388
18.287,29.853,4.43,6.29,20.137,1.706,24.057,20.041,27.521
20.707,32.366,5.16,6.89,22.533,0.196,26.516,0.196,29.128
22.344,33.296,5.42,6.95,25.055,2.848,27.809,33.087,41.366
21.855,31.68,5.06,6.5,26.129,6.928,26.753,195.509,51.807
21.322,29.43,4.45,5.52,25.733,7.268,25.345,176.274,72.807
20.527,28.161,4.22,5.16,25.415,9.396,24.328,202.648,79.287
20.928,28.665,4.3,5.28,25.379,7.755,24.787,139.045,72.778
20.788,29.346,4.4,5.57,25.219,4.103,25.035,35.563,64.52
20.377,28.864,4.03,5.27,24.981,11.345,24.622,219.699,61.652
19.44,28.087,3.6,5.03,23.591,8.25,23.744,178.861,52.669
17.445,26.918,3.4,5.09,20.017,3.751,22.144,47.0,40.677
16.818,27.731,3.78,5.62,18.87,2.926,22.26,31.231,30.388
17.986,29.55,4.41,6.29,19.976,0.771,23.755,7.98,27.521
19.561,31.233,5.04,6.85,21.235,3.196,25.386,55.509,29.128
21.993,32.942,5.37,6.87,24.817,3.838,27.454,64.932,41.366
22.12,31.945,5.09,6.51,26.199,4.572,27.019,54.584,51.807
21.721,29.841,4.49,5.55,25.799,9.969,25.752,193.117,72.807
20.205,27.86,4.2,5.16,25.428,7.78,24.028,111.513,79.287
20.797,28.52,4.27,5.27,25.364,11.644,24.642,251.111,72.778
20.553,29.112,4.4,5.57,25.219,7.497,24.802,158.757,64.52
