minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
17.432,24.6,3.12,4.36,19.224,1.895,21.008,14.279,30.414
18.168,25.385,3.46,4.7,19.744,2.453,21.763,42.739,28.627
18.395,25.288,3.64,4.88,20.877,3.758,21.819,47.085,30.174
19.713,26.007,3.72,4.67,23.068,5.352,22.86,122.866,41.808
19.663,25.236,3.45,4.32,23.641,5.992,22.436,115.595,49.642
19.121,24.011,3.13,3.83,23.15,13.264,21.553,389.4,60.297
18.612,23.471,3.09,3.74,22.595,8.407,21.029,81.569,61.539
18.738,23.651,3.14,3.87,22.236,4.905,21.194,162.774,56.996
18.582,23.787,3.18,4.0,22.309,7.996,21.186,154.089,53.063
18.409,23.848,3.06,3.9,22.492,6.646,21.109,135.26,51.421
17.908,23.663,2.85,3.78,21.939,11.12,20.776,199.574,47.202
17.387,23.729,2.82,3.9,19.702,4.482,20.537,15.051,39.026
16.519,23.687,3.04,4.3,18.781,2.173,20.095,77.454,30.414
17.524,24.768,3.4,4.64,19.683,0.353,21.147,0.353,28.627
19.078,25.947,3.71,4.86,21.197,3.354,22.478,54.247,30.174
19.846,26.114,3.73,4.67,23.068,3.927,22.994,68.97,41.808
20.233,25.782,3.5,4.32,23.61,4.369,22.984,101.818,49.642
19.567,24.457,3.17,3.85,23.231,9.712,21.999,238.886,60.297
18.481,23.34,3.08,3.74,22.554,10.591,20.897,124.354,61.539
19.143,24.055,3.18,3.89,22.767,5.759,21.598,94.084,56.996
18.594,23.799,3.19,4.0,22.309,8.484,21.196,125.94,53.063
18.291,23.731,3.05,3.89,22.452,11.581,20.991,356.846,51.421
17.894,23.623,2.84,3.77,21.939,6.838,20.779,144.165,47.202
17.678,24.021,2.84,3.87,20.621,4.305,20.83,106.708,39.026
17.845,25.014,3.14,4.34,19.224,0.96,21.421,31.935,30.414
18.232,25.433,3.47,4.7,19.758,1.064,21.812,2.33,28.627
18.916,25.786,3.7,4.87,20.403,0.433,22.318,0.433,30.174
20.042,26.336,3.75,4.7,23.068,4.36,23.19,128.448,41.808
19.646,25.22,3.45,4.32,23.627,6.909,22.419,195.582,49.642
19.381,24.271,3.14,3.83,23.15,11.204,21.813,120.508,60.297
18.541,23.399,3.08,3.75,22.595,10.763,20.957,155.556,61.539
18.698,23.611,3.14,3.88,22.236,9.006,21.155,225.641,56.996
18.329,23.534,3.16,3.99,22.309,8.884,20.931,121.781,53.063
18.371,23.811,3.05,3.9,22.469,9.469,21.072,243.466,51.421
17.748,23.494,2.84,3.79,21.939,6.95,20.607,179.029,47.202
16.905,23.249,2.79,3.88,19.661,4.683,20.057,129.643,39.026
16.437,23.606,3.03,4.31,18.228,2.477,20.013,38.599,30.414
16.796,24.04,3.32,4.63,18.761,0.715,20.418,1.224,28.627
18.121,25.008,3.62,4.83,20.075,3.253,21.54,9.834,30.174
19.435,25.728,3.7,4.65,23.091,3.001,22.581,41.308,41.808
19.599,25.185,3.46,4.35,23.545,4.795,22.384,57.336,49.642
18.286,23.178,3.05,3.79,22.026,13.882,20.719,371.713,60.297
18.251,23.11,3.06,3.73,22.581,10.433,20.666,169.589,61.539
18.505,23.404,3.13,3.86,22.253,5.215,20.947,88.271,56.996
18.42,23.626,3.17,3.98,22.309,4.841,21.023,78.032,53.063
18.596,24.035,3.07,3.9,22.492,7.872,21.296,209.443,51.421
17.945,23.7,2.86,3.79,21.939,1.268,20.813,10.822,47.202
17.184,23.526,2.8,3.88,20.325,3.233,20.334,37.512,39.026
16.978,24.147,3.08,4.31,19.224,0.934,20.554,2.398,30.414
17.538,24.765,3.41,4.66,19.744,0.481,21.144,0.501,28.627
18.777,25.647,3.69,4.88,20.941,1.183,22.202,3.521,30.174
19.152,25.419,3.65,4.65,23.038,5.104,22.272,110.666,41.808
19.438,24.988,3.43,4.29,23.641,6.06,22.187,138.878,49.642
18.964,23.838,3.11,3.79,23.204,11.284,21.396,263.205,60.297
18.829,23.686,3.11,3.75,23.057,6.488,21.244,47.018,61.539
18.783,23.682,3.15,3.87,22.236,6.59,21.226,219.604,56.996
18.839,24.043,3.2,4.0,22.309,5.398,21.441,53.066,53.063
18.263,23.702,3.04,3.9,22.452,8.165,20.963,186.643,51.421
18.078,23.834,2.87,3.78,21.939,4.924,20.948,74.765,47.202
17.339,23.682,2.82,3.89,19.63,0.723,20.49,0.722,39.026
17.29,24.458,3.11,4.31,19.224,1.662,20.866,8.736,30.414
18.058,25.259,3.44,4.66,19.727,1.067,21.637,25.704,28.627
19.011,25.88,3.7,4.86,21.197,2.312,22.412,17.249,30.174
20.315,26.61,3.79,4.71,23.068,3.843,23.463,42.689,41.808
19.709,25.285,3.45,4.34,23.641,4.88,22.485,49.161,49.642
19.005,23.88,3.12,3.82,23.204,10.557,21.422,144.8,60.297
18.269,23.127,3.05,3.74,22.568,8.571,20.685,121.085,61.539
18.399,23.297,3.11,3.84,22.253,6.405,20.842,139.132,56.996
18.754,23.959,3.2,4.0,22.309,4.001,21.356,26.371,53.063
18.322,23.761,3.05,3.9,22.469,9.184,21.022,250.865,51.421
17.644,23.417,2.84,3.78,21.939,7.682,20.53,140.725,47.202
17.158,23.5,2.8,3.87,19.934,6.007,20.309,96.057,39.026
16.792,23.976,3.06,4.32,19.224,1.705,20.385,45.077,30.414
17.425,24.626,3.39,4.65,19.815,0.659,21.004,0.867,28.627
18.657,25.55,3.68,4.88,21.197,2.889,22.081,36.884,30.174
