minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
22.351,30.556,3.62,5.2,25.175,0.895,26.404,1.91,32.674
22.54,31.644,4.25,5.9,24.29,2.819,27.091,40.403,27.837
23.028,32.441,4.77,6.42,25.875,1.073,27.69,8.72,29.136
25.285,34.0,5.03,6.33,29.377,1.07,29.636,24.345,40.511
25.808,35.078,5.32,6.43,30.948,2.417,30.443,30.801,51.637
25.868,34.747,5.16,5.99,29.163,1.629,30.301,32.831,70.187
25.07,33.762,5.02,5.79,28.565,2.091,29.416,20.848,77.496
24.612,33.203,4.94,5.83,29.236,3.543,28.944,90.828,71.297
24.585,32.992,4.74,5.75,29.336,7.374,28.745,226.433,63.961
24.011,31.733,4.14,5.21,28.639,5.633,27.873,68.721,62.671
22.539,29.678,3.47,4.74,26.878,8.458,26.102,169.584,54.136
21.254,28.382,3.15,4.6,24.953,4.293,24.818,70.862,42.824
21.265,29.469,3.53,5.17,23.689,3.793,25.318,58.149,32.674
20.742,29.844,4.07,5.81,23.006,2.493,25.292,25.886,27.837
23.226,32.63,4.79,6.35,26.263,1.214,27.879,13.344,29.136
25.796,34.511,5.08,6.34,29.363,1.027,30.147,12.016,40.511
26.283,35.552,5.37,6.46,30.948,2.957,30.917,72.781,51.637
26.057,34.95,5.19,6.02,29.163,2.76,30.502,25.979,70.187
25.069,33.761,5.02,5.79,28.565,3.032,29.415,59.093,77.496
24.801,33.478,4.99,5.88,29.713,3.962,29.132,89.321,71.297
24.211,32.619,4.7,5.76,29.336,6.153,28.372,166.581,63.961
23.299,30.935,4.04,5.15,28.638,10.642,27.074,228.854,62.671
22.524,29.664,3.47,4.69,26.592,7.823,26.089,140.69,54.136
21.939,29.067,3.21,4.62,25.078,5.498,25.502,213.708,42.824
21.578,29.869,3.59,5.18,23.689,1.353,25.716,13.499,32.674
22.352,31.456,4.23,5.87,24.29,1.462,26.903,7.543,27.837
23.528,32.93,4.81,6.42,25.937,0.003,28.179,0.004,29.136
25.797,34.514,5.08,6.35,29.375,1.013,30.149,2.904,40.511
25.727,34.994,5.31,6.44,30.948,5.494,30.36,136.849,51.637
25.782,34.662,5.15,6.0,29.163,2.48,30.217,46.355,70.187
24.984,33.676,5.02,5.79,28.566,2.817,29.33,43.511,77.496
24.299,32.891,4.91,5.83,29.236,5.226,28.546,85.175,71.297
24.025,32.433,4.68,5.72,29.336,9.001,28.187,282.276,63.961
24.011,31.647,4.1,5.18,28.638,7.668,27.787,135.892,62.671
22.349,29.488,3.45,4.74,26.191,8.865,25.914,107.061,54.136
21.038,28.167,3.15,4.61,24.765,6.028,24.603,165.982,42.824
20.763,28.968,3.49,5.13,23.289,1.717,24.815,27.436,32.674
20.754,29.857,4.07,5.81,22.89,0.0,25.304,0.0,27.837
22.813,32.215,4.74,6.34,24.864,0.003,27.464,0.004,29.136
25.797,34.512,5.08,6.34,29.377,1.018,30.149,13.461,40.511
25.536,34.806,5.29,6.45,29.615,3.956,30.171,86.443,51.637
25.278,34.158,5.09,5.97,29.15,2.456,29.712,20.121,70.187
24.585,33.275,4.97,5.76,28.565,5.284,28.928,83.359,77.496
24.296,32.976,4.94,5.82,29.236,2.835,28.63,28.961,71.297
24.797,33.205,4.75,5.75,29.336,4.388,28.957,85.31,63.961
24.012,31.735,4.14,5.21,28.638,6.937,27.874,127.957,62.671
22.837,29.976,3.49,4.75,26.676,2.51,26.4,12.061,54.136
21.025,28.155,3.15,4.62,25.042,3.757,24.591,67.14,42.824
20.579,28.873,3.51,5.12,23.689,1.091,24.719,5.291,32.674
21.955,31.058,4.18,5.82,23.905,0.432,26.505,0.432,27.837
24.112,33.526,4.88,6.45,25.875,1.02,28.776,1.947,29.136
25.097,33.812,5.01,6.34,28.315,3.595,29.449,118.819,40.511
25.711,34.981,5.31,6.41,30.946,4.376,30.346,119.544,51.637
26.055,34.947,5.19,5.97,29.166,1.321,30.501,12.224,70.187
26.169,34.861,5.14,5.84,29.766,3.185,30.514,43.03,77.496
24.798,33.477,4.99,5.89,29.236,4.818,29.13,116.796,71.297
24.995,33.403,4.78,5.78,30.193,4.471,29.156,67.094,63.961
23.898,31.536,4.09,5.18,28.638,10.985,27.674,275.648,62.671
22.726,29.877,3.5,4.74,26.965,6.31,26.301,84.849,54.136
21.455,28.583,3.18,4.6,24.765,1.026,25.019,1.137,42.824
21.752,29.959,3.58,5.12,23.689,2.856,25.804,45.333,32.674
22.84,31.943,4.27,5.9,24.288,1.277,27.392,21.049,27.837
23.228,32.642,4.79,6.4,25.577,1.085,27.891,7.108,29.136
26.472,35.199,5.16,6.34,29.377,1.016,30.836,3.228,40.511
26.685,35.953,5.41,6.5,30.948,1.693,31.318,17.141,51.637
25.61,34.489,5.13,6.0,29.163,2.668,30.044,31.538,70.187
25.384,34.075,5.06,5.82,28.565,3.442,29.729,44.253,77.496
23.999,32.591,4.87,5.83,29.236,5.812,28.244,117.422,71.297
24.323,32.73,4.71,5.74,29.336,5.126,28.484,46.581,63.961
23.698,31.333,4.07,5.17,28.639,7.793,27.474,153.879,62.671
22.426,29.565,3.46,4.71,26.977,9.089,25.989,222.228,54.136
21.653,28.782,3.19,4.62,24.95,7.423,25.217,191.227,42.824
20.892,29.182,3.52,5.17,23.689,1.087,25.031,6.05,32.674
21.455,30.558,4.14,5.82,24.29,0.881,26.007,0.918,27.837
23.525,32.927,4.81,6.41,26.263,0.007,28.176,0.008,29.136
25.197,33.911,5.02,6.32,28.105,3.899,29.548,125.859,40.511
26.295,35.564,5.38,6.45,30.948,2.573,30.929,45.469,51.637
25.779,34.658,5.15,6.0,29.163,3.041,30.213,21.01,70.187
25.083,33.774,5.02,5.8,28.565,3.044,29.429,21.608,77.496
24.281,32.96,4.94,5.83,28.908,4.502,28.615,58.014,71.297
24.797,33.205,4.75,5.76,29.336,7.568,28.957,173.023,63.961
