minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
23.706,32.989,5.04,6.45,26.905,4.145,28.313,36.408,43.396
23.193,31.496,4.69,6.04,27.918,6.396,27.319,212.134,53.396
22.004,28.99,4.12,5.1,27.819,15.745,25.499,399.755,73.198
22.709,29.432,4.09,4.9,27.339,16.469,26.054,196.682,78.635
22.495,29.085,4.04,4.99,27.138,17.73,25.771,454.948,72.273
21.893,29.203,4.12,5.24,26.927,14.369,25.519,373.043,64.404
21.357,29.05,3.88,5.08,26.027,10.294,25.2,165.287,61.163
21.25,29.251,3.61,4.92,25.487,8.336,25.225,205.979,53.263
19.832,28.821,3.53,5.09,22.536,2.324,24.297,15.689,41.088
19.209,29.343,3.86,5.63,21.804,2.844,24.265,27.939,31.088
19.29,29.586,4.25,6.08,21.923,1.544,24.416,9.654,28.502
21.439,31.387,4.76,6.45,24.081,2.61,26.391,35.529,30.645
23.701,32.999,5.04,6.47,26.87,4.43,28.323,37.775,43.396
22.331,30.635,4.61,6.0,26.548,9.438,26.451,371.845,53.396
22.545,29.529,4.16,5.1,27.482,9.006,26.039,277.0,73.198
22.693,29.401,4.1,4.93,28.822,8.373,26.025,191.328,78.635
22.554,29.157,4.05,4.99,27.138,8.561,25.843,308.86,72.273
22.418,29.726,4.16,5.23,26.932,6.803,26.042,60.921,64.404
22.914,30.628,4.03,5.13,26.877,9.914,26.765,126.653,61.163
22.253,30.256,3.7,4.97,25.78,10.278,26.23,381.337,53.263
20.499,29.489,3.57,5.12,23.342,3.298,24.965,16.56,41.088
20.56,30.667,3.96,5.64,21.987,1.834,25.587,22.666,31.088
21.166,31.46,4.44,6.18,23.229,0.292,26.29,0.381,28.502
22.179,32.141,4.86,6.51,24.893,2.547,27.146,33.494,30.645
24.495,33.777,5.12,6.48,27.323,4.177,29.103,64.511,43.396
23.545,31.849,4.73,6.08,28.16,8.142,27.664,173.953,53.396
22.461,29.438,4.14,5.13,27.896,20.832,25.918,428.315,73.198
21.948,28.659,4.02,4.89,27.339,17.272,25.28,276.844,78.635
22.203,28.822,4.02,4.95,27.19,13.067,25.509,227.405,72.273
22.475,29.76,4.16,5.23,26.973,13.776,26.077,323.297,64.404
22.397,30.104,3.99,5.14,26.879,9.909,26.24,187.617,61.163
21.154,29.153,3.6,4.93,25.592,8.534,25.128,178.342,53.263
20.532,29.523,3.58,5.11,23.342,3.051,24.998,38.478,41.088
19.565,29.685,3.87,5.61,21.873,2.492,24.606,105.133,31.088
20.973,31.268,4.42,6.12,23.024,0.15,26.097,0.15,28.502
23.026,32.973,4.93,6.55,25.164,2.123,27.979,24.449,30.645
23.699,32.968,5.03,6.45,27.281,6.511,28.292,89.549,43.396
24.092,32.397,4.79,6.08,28.107,4.585,28.212,89.69,53.396
22.479,29.456,4.15,5.16,27.914,18.62,25.966,507.133,73.198
22.253,28.962,4.04,4.9,27.339,11.595,25.585,332.588,78.635
22.226,28.845,4.01,4.98,27.138,11.385,25.532,127.941,72.273
22.296,29.58,4.14,5.23,26.973,10.245,25.898,137.54,64.404
22.247,29.94,3.98,5.11,26.877,8.549,26.074,299.785,61.163
21.268,29.268,3.62,4.94,25.674,9.172,25.244,300.97,53.263
19.846,28.85,3.53,5.06,21.956,0.765,24.326,1.036,41.088
20.203,30.339,3.93,5.63,21.932,3.569,25.261,35.275,31.088
20.419,30.714,4.35,6.12,22.576,0.17,25.542,0.17,28.502
22.859,32.816,4.93,6.55,25.199,0.286,27.823,0.287,30.645
23.252,32.536,4.99,6.43,27.3,7.394,27.86,171.628,43.396
24.135,32.44,4.8,6.06,28.143,3.575,28.254,117.69,53.396
