minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.712,29.753,3.76,5.41,22.819,1.476,25.186,29.365,34.683
21.457,30.887,4.28,5.93,23.162,2.691,26.138,51.992,32.099
21.97,31.176,4.63,6.27,24.605,3.363,26.569,50.003,33.467
23.227,31.681,4.71,6.05,27.568,4.881,27.426,200.12,48.059
23.551,31.182,4.48,5.67,28.567,5.141,27.333,194.398,58.058
22.858,29.646,4.1,5.01,27.743,8.953,26.247,127.411,75.247
22.524,29.23,4.05,4.9,27.133,6.641,25.84,92.107,77.595
22.483,29.189,4.07,5.04,26.892,5.365,25.797,97.089,71.07
22.324,29.387,4.08,5.16,26.865,8.014,25.822,221.254,65.091
21.933,29.157,3.83,4.95,26.883,7.966,25.541,161.276,64.683
20.843,28.12,3.42,4.68,26.071,11.367,24.46,251.262,58.05
20.067,28.014,3.34,4.8,23.46,4.172,24.028,35.044,44.996
19.893,29.003,3.7,5.38,22.39,2.369,24.436,65.435,34.683
20.008,29.438,4.14,5.85,22.679,1.758,24.687,10.183,32.099
22.055,31.259,4.64,6.23,25.054,3.486,26.653,95.425,33.467
23.741,32.223,4.77,6.07,27.527,3.691,27.967,72.021,48.059
24.027,31.658,4.53,5.69,28.567,3.772,27.81,86.796,58.058
23.19,29.979,4.13,5.04,27.769,12.148,26.58,369.089,75.247
22.081,28.812,4.02,4.89,27.084,8.756,25.423,81.653,77.595
22.807,29.538,4.1,5.06,27.825,6.874,26.147,215.5,71.07
22.115,29.178,4.06,5.19,26.865,8.873,25.614,146.498,65.091
21.502,28.681,3.78,4.91,26.883,13.35,25.067,401.009,64.683
21.063,28.313,3.44,4.64,25.969,7.431,24.653,187.266,58.05
20.677,28.597,3.38,4.8,24.16,4.014,24.612,98.067,44.996
20.546,29.613,3.77,5.38,22.593,1.081,25.047,18.719,34.683
21.163,30.594,4.24,5.91,23.196,1.532,25.843,3.09,32.099
22.288,31.491,4.68,6.27,24.313,0.418,26.885,0.417,33.467
23.699,32.18,4.76,6.09,27.569,2.957,27.925,53.23,48.059
23.634,31.265,4.5,5.67,28.517,7.683,27.415,217.015,58.058
23.19,29.977,4.13,5.03,27.743,9.461,26.579,53.303,75.247
22.129,28.862,4.02,4.91,27.183,7.412,25.472,131.577,77.595
22.248,28.953,4.04,5.02,26.892,13.334,25.588,134.15,71.07
21.94,29.004,4.03,5.16,26.865,10.403,25.44,244.301,65.091
21.806,28.988,3.81,4.92,26.883,10.786,25.416,199.121,64.683
20.853,28.104,3.42,4.67,25.516,8.711,24.443,247.521,58.05
19.626,27.545,3.29,4.8,23.259,4.893,23.561,108.55,44.996
19.202,28.287,3.63,5.33,21.617,1.853,23.721,48.754,34.683
19.663,29.094,4.1,5.84,21.895,0.804,24.344,1.381,32.099
21.163,30.367,4.55,6.19,23.654,1.8,25.762,3.253,33.467
23.225,31.703,4.73,6.05,27.568,2.601,27.473,11.819,48.059
23.351,30.98,4.46,5.69,28.117,4.42,27.131,99.102,58.058
22.065,28.855,4.0,4.99,26.426,10.904,25.465,88.545,75.247
21.697,28.428,3.97,4.87,27.084,10.826,25.038,174.928,77.595
21.957,28.688,4.01,5.0,26.892,7.008,25.299,59.317,71.07
