minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
22.509,31.982,4.73,6.33,25.081,0.81,27.21,1.806,28.064
26.322,35.079,5.14,6.36,29.291,1.006,30.69,8.003,38.966
26.272,35.942,5.51,6.63,30.848,2.087,31.082,25.441,49.911
26.213,35.687,5.42,6.26,28.756,1.339,30.938,29.313,68.729
25.022,34.158,5.19,5.98,27.906,3.409,29.592,54.634,76.908
24.465,33.49,5.09,6.0,28.95,4.365,28.975,73.463,70.632
23.687,32.429,4.76,5.84,29.108,6.254,28.035,126.538,63.414
23.627,31.341,4.08,5.2,28.462,10.628,27.472,348.396,61.173
21.84,29.016,3.4,4.73,26.013,4.793,25.417,65.127,52.684
20.862,28.039,3.13,4.61,24.634,2.321,24.45,32.988,42.103
20.726,29.018,3.49,5.15,22.775,2.865,24.851,52.413,31.765
21.279,30.43,4.11,5.83,23.93,1.312,25.853,4.296,26.435
23.197,32.694,4.82,6.4,26.039,0.103,27.919,0.103,28.064
25.324,34.081,5.03,6.37,29.141,2.214,29.691,32.304,38.966
25.549,35.241,5.43,6.6,30.85,4.741,30.38,148.126,49.911
25.513,34.989,5.34,6.22,28.754,2.536,30.24,49.334,68.729
24.531,33.666,5.14,5.95,28.108,3.0,29.096,48.01,76.908
23.735,32.74,5.01,5.95,28.952,7.261,28.205,118.556,70.632
23.551,32.268,4.72,5.8,28.722,8.889,27.875,266.927,63.414
23.951,31.664,4.1,5.19,28.532,5.479,27.796,73.684,61.173
23.003,30.181,3.49,4.75,26.469,3.932,26.579,36.101,52.684
21.934,29.112,3.21,4.67,24.734,2.171,25.521,16.267,42.103
20.874,29.169,3.5,5.18,23.332,0.771,25.022,0.828,31.765
21.108,30.256,4.09,5.84,23.574,2.4,25.681,35.453,26.435
22.443,31.923,4.73,6.37,24.683,0.103,27.175,0.103,28.064
25.368,34.146,5.05,6.32,29.269,1.392,29.755,15.56,38.966
26.582,36.249,5.54,6.63,30.85,1.591,31.386,15.656,49.911
25.657,35.133,5.36,6.24,28.756,2.485,30.383,38.126,68.729
24.803,33.941,5.16,5.96,28.111,4.831,29.371,91.614,76.908
23.8,32.828,5.02,5.96,28.952,6.375,28.289,135.589,70.632
23.845,32.562,4.76,5.82,29.108,6.676,28.169,153.224,63.414
23.534,31.266,4.08,5.22,28.484,9.815,27.398,284.893,61.173
21.937,29.114,3.42,4.73,25.942,7.122,25.514,112.401,52.684
20.906,28.084,3.13,4.61,24.378,0.999,24.492,1.89,42.103
20.804,29.098,3.49,5.16,23.387,0.771,24.929,0.858,31.765
20.513,29.659,4.04,5.8,22.975,0.0,25.084,0.0,26.435
22.861,32.342,4.76,6.36,26.039,0.609,27.571,4.738,28.064
25.334,34.115,5.04,6.36,29.288,1.012,29.724,9.614,38.966
25.83,35.499,5.47,6.61,30.85,2.209,30.639,29.909,49.911
25.413,34.89,5.33,6.2,28.645,1.594,30.142,18.736,68.729
25.275,34.412,5.22,5.95,28.111,3.316,29.843,43.165,76.908
24.706,33.735,5.11,5.99,28.952,3.243,29.217,52.656,70.632
24.608,33.326,4.84,5.89,29.108,7.014,28.933,182.147,63.414
23.479,31.192,4.07,5.21,28.484,6.795,27.325,126.869,61.173
22.473,29.65,3.45,4.73,26.62,7.687,26.051,186.332,52.684
21.362,28.541,3.16,4.64,24.737,5.781,24.949,175.885,42.103
20.054,28.389,3.46,5.12,22.735,1.241,24.22,14.486,31.765
21.931,31.08,4.17,5.82,23.93,0.0,26.503,0.0,26.435
23.767,33.217,4.85,6.42,26.039,0.103,28.443,0.103,28.064
25.682,34.439,5.08,6.36,29.266,0.595,30.05,5.748,38.966
26.689,36.358,5.56,6.62,30.845,2.054,31.496,33.505,49.911
26.16,35.634,5.42,6.26,28.754,2.855,30.885,43.916,68.729
25.324,34.466,5.22,5.98,28.111,2.319,29.896,26.602,76.908
24.661,33.69,5.11,6.01,28.952,5.773,29.171,125.076,70.632
24.41,33.127,4.83,5.87,29.108,6.607,28.735,120.75,63.414
23.594,31.308,4.07,5.2,28.462,9.129,27.439,213.408,61.173
22.584,29.76,3.46,4.76,26.401,9.212,26.161,294.096,52.684
21.005,28.183,3.14,4.63,24.681,1.159,24.593,20.828,42.103
20.325,28.618,3.46,5.11,22.585,0.103,24.473,0.103,31.765
