minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
18.853,28.769,3.76,5.52,20.899,1.384,23.777,20.708,33.493
19.23,29.838,4.32,6.13,20.696,3.423,24.533,35.723,29.761
19.954,30.655,4.82,6.62,22.035,2.01,25.271,20.254,31.058
21.779,31.748,5.04,6.53,25.254,2.825,26.761,98.324,43.903
21.982,31.155,4.84,6.19,26.474,4.321,26.526,124.433,54.588
21.54,29.549,4.4,5.43,25.588,5.243,25.539,101.229,73.898
21.04,28.776,4.28,5.19,25.212,5.231,24.901,84.097,79.082
21.063,28.834,4.31,5.32,25.268,4.608,24.931,67.305,72.386
21.04,29.24,4.33,5.49,25.234,8.315,25.141,208.201,65.256
20.607,28.58,3.89,5.09,24.98,7.111,24.566,136.435,64.642
19.373,27.295,3.45,4.8,23.782,8.491,23.313,157.095,56.338
17.883,26.409,3.25,4.84,21.281,4.007,22.113,39.373,43.558
17.753,27.665,3.65,5.42,20.335,3.036,22.673,41.322,33.493
17.694,28.301,4.17,6.03,20.017,2.83,22.995,21.49,29.761
20.26,30.937,4.85,6.59,22.564,2.485,25.551,46.05,31.058
22.059,31.999,5.06,6.53,25.069,2.912,27.012,53.582,43.903
22.425,31.598,4.9,6.23,26.474,4.434,26.969,131.595,54.588
22.04,30.048,4.46,5.47,25.602,8.127,26.039,119.314,73.898
20.924,28.663,4.28,5.19,25.184,7.076,24.788,90.737,79.082
21.587,29.358,4.35,5.36,26.389,5.436,25.458,120.0,72.386
20.592,28.792,4.27,5.49,25.234,6.383,24.688,75.097,65.256
20.026,27.999,3.85,5.05,24.98,12.608,23.984,299.638,64.642
19.32,27.246,3.43,4.76,23.574,6.281,23.265,125.605,56.338
18.654,27.151,3.31,4.86,21.768,5.427,22.856,143.665,43.558
18.369,28.28,3.72,5.44,20.277,1.243,23.288,4.605,33.493
18.997,29.605,4.31,6.1,20.706,1.954,24.299,5.452,29.761
20.597,31.276,4.88,6.63,22.073,0.229,25.888,0.228,31.058
22.317,32.257,5.08,6.56,25.249,1.633,27.275,30.334,43.903
22.263,31.436,4.88,6.23,26.44,7.523,26.807,285.867,54.588
21.954,29.939,4.44,5.45,25.593,5.162,25.931,102.795,73.898
20.896,28.633,4.27,5.2,25.283,5.391,24.758,86.288,79.082
20.858,28.629,4.28,5.32,25.268,8.512,24.726,140.705,72.386
20.502,28.701,4.26,5.44,25.234,9.787,24.597,272.936,65.256
20.425,28.398,3.88,5.09,24.98,10.004,24.384,110.717,64.642
18.911,26.842,3.39,4.78,22.945,8.756,22.859,213.511,56.338
17.569,26.066,3.21,4.83,20.909,4.838,21.768,146.467,43.558
17.059,27.026,3.6,5.4,19.444,2.053,22.036,18.953,33.493
17.502,28.109,4.15,6.02,19.496,0.058,22.804,0.057,29.761
19.545,30.251,4.78,6.54,21.17,0.229,24.867,0.228,31.058
21.916,31.857,5.04,6.53,25.254,2.94,26.87,22.006,43.903
21.725,30.897,4.81,6.22,25.466,5.779,26.268,172.128,54.588
20.73,28.714,4.31,5.39,24.906,5.985,24.705,56.545,73.898
20.286,28.03,4.21,5.16,25.184,8.065,24.153,93.606,79.082
20.607,28.378,4.26,5.29,25.268,5.552,24.474,55.707,72.386
20.9,29.107,4.31,5.46,25.234,4.298,25.003,80.073,65.256
