minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover,district
24.797,33.205,4.75,5.75,29.336,4.388,28.957,85.31,63.96100000000001,ariyalur
24.012,31.735,4.14,5.21,28.638,6.937,27.874,127.957,62.67100000000001,ariyalur
22.837,29.976,3.49,4.75,26.676,2.51,26.4,12.061,54.136,ariyalur
21.025,28.155,3.15,4.62,25.042,3.757,24.591,67.14,42.824,ariyalur
20.579,28.873,3.51,5.12,23.689,1.091,24.719,5.291,32.674,ariyalur
21.955,31.058000000000003,4.18,5.82,23.905,0.4320000000000001,26.505,0.4320000000000001,27.837,ariyalur
24.112,33.526,4.88,6.45,25.875,1.02,28.776,1.947,29.136,ariyalur
25.097,33.812,5.01,6.34,28.315,3.595,29.449,118.819,40.511,ariyalur
25.711,34.981,5.31,6.41,30.946,4.376,30.346,119.544,51.637,ariyalur
26.055,34.947,5.19,5.97,29.166,1.321,30.501,12.224,70.187,ariyalur
26.169,34.861,5.14,5.84,29.766,3.185,30.514,43.03,77.49600000000002,ariyalur
24.798,33.477,4.99,5.89,29.236,4.8180000000000005,29.13,116.796,71.297,ariyalur
24.995,33.403,4.78,5.78,30.193,4.471,29.156,67.094,63.96100000000001,ariyalur
23.898000000000003,31.536,4.09,5.18,28.638,10.985,27.674,275.648,62.67100000000001,ariyalur
22.726,29.877,3.5,4.74,26.965,6.31,26.301,84.84899999999998,54.136,ariyalur
21.455,28.583,3.18,4.6,24.765,1.026,25.019,1.137,42.824,ariyalur
21.752,29.959,3.58,5.12,23.689,2.8560000000000003,25.804,45.333,32.674,ariyalur
22.84,31.943,4.27,5.9,24.288,1.277,27.392,21.049,27.837,ariyalur
23.228,32.642,4.79,6.4,25.577,1.085,27.891,7.108,29.136,ariyalur
26.472,35.199,5.16,6.34,29.377,1.016,30.836,3.228,40.511,ariyalur
26.685,35.953,5.41,6.5,30.948,1.693,31.318,17.141,51.637,ariyalur
25.61,34.489000000000004,5.13,6.0,29.163,2.668,30.044,31.538,70.187,ariyalur
25.384,34.075,5.06,5.82,28.565,3.442,29.729,44.253,77.49600000000002,ariyalur
23.999,32.591,4.87,5.83,29.236,5.812,28.244,117.422,71.297,ariyalur
24.323,32.73,4.71,5.74,29.336,5.126,28.484,46.581,63.96100000000001,ariyalur
23.698,31.333,4.07,5.17,28.639,7.792999999999998,27.474,153.879,62.67100000000001,ariyalur
22.426,29.565,3.46,4.71,26.977,9.089,25.989,222.228,54.136,ariyalur
21.653,28.782,3.19,4.62,24.95,7.422999999999999,25.217,191.227,42.824,ariyalur
20.892,29.182,3.52,5.17,23.689,1.087,25.031,6.05,32.674,ariyalur
21.455,30.558000000000003,4.14,5.82,24.29,0.8809999999999999,26.007,0.918,27.837,ariyalur
23.525,32.927,4.81,6.41,26.263,0.006999999999999999,28.176,0.008,29.136,ariyalur
25.197,33.911,5.02,6.32,28.105,3.899,29.548,125.859,40.511,ariyalur
26.295,35.564,5.38,6.45,30.948,2.573,30.929,45.469,51.637,ariyalur
25.779,34.658,5.15,6.0,29.163,3.0410000000000004,30.213,21.01,70.187,ariyalur
25.083,33.774,5.02,5.8,28.565,3.044,29.429,21.608,77.49600000000002,ariyalur
24.281,32.96,4.94,5.83,28.908,4.502,28.615,58.014,71.297,ariyalur
24.797,33.205,4.75,5.76,29.336,7.568,28.957,173.023,63.96100000000001,ariyalur
23.787,31.423,4.08,5.18,28.639,8.4,27.562,147.023,62.67100000000001,ariyalur
22.539,29.678,3.47,4.73,26.879,8.166,26.102,243.052,54.136,ariyalur
21.641,28.769,3.19,4.62,25.05,3.898,25.205,51.801,42.824,ariyalur
21.078000000000007,29.37,3.54,5.18,23.689,1.503,25.218000000000004,2.227,32.674,ariyalur
21.141,30.244,4.11,5.83,23.009,2.667,25.692,35.713,27.837,ariyalur
22.815,32.229,4.75,6.33,25.189,1.071,27.478,2.542,29.136,ariyalur
26.496,35.213,5.16,6.34,29.363000000000003,1.021,30.849,17.378,40.511,ariyalur
26.095,35.36400000000001,5.35,6.47,30.948,2.289,30.729,29.709,51.637,ariyalur
25.868,34.747,5.16,6.01,29.163,1.296,30.301,28.304,70.187,ariyalur
24.77,33.46,5.0,5.79,28.262,3.0980000000000003,29.113000000000003,39.577,77.49600000000002,ariyalur
24.296,32.976,4.94,5.86,29.208,4.085,28.63,69.984,71.297,ariyalur
23.8,32.207,4.66,5.72,29.336,6.9860000000000015,27.96,163.546,63.96100000000001,ariyalur
23.787,31.423,4.08,5.17,28.638,11.056,27.562,259.193,62.67100000000001,ariyalur
22.139,29.279,3.45,4.73,26.391,4.555,25.702,48.803,54.136,ariyalur
21.027,28.156,3.15,4.6,24.749,2.277,24.591,23.742,42.824,ariyalur
21.065,29.27,3.52,5.12,23.101,3.22,25.118,43.82899999999999,32.674,ariyalur
21.555,30.658,4.15,5.83,24.29,1.413,26.105,5.135,27.837,ariyalur
23.501,32.903,4.81,6.4,26.263,0.003,28.166,0.004,29.136,ariyalur
25.511,34.225,5.05,6.35,29.363000000000003,2.6660000000000004,29.862,27.469,40.511,ariyalur
25.51,34.779,5.29,6.44,30.948,5.096,30.144,99.546,51.637,ariyalur
25.284,34.163000000000004,5.09,5.98,29.163,3.02,29.716,38.916,70.187,ariyalur
24.372,33.062,4.95,5.77,28.496,2.1,28.716,35.491,77.49600000000002,ariyalur
23.787,32.378,4.86,5.8,29.221,7.8610000000000015,28.033,89.42200000000003,71.297,ariyalur
23.611,32.018,4.64,5.69,28.809,8.905,27.772,240.396,63.96100000000001,ariyalur
23.971,31.607,4.09,5.14,28.725,6.185,27.747,103.062,62.67100000000001,ariyalur
23.124,30.263,3.53,4.74,26.791,3.936,26.688,16.504,54.136,ariyalur
22.127,29.257,3.23,4.66,25.076,2.255,25.69,14.032,42.824,ariyalur
21.263,29.468000000000004,3.53,5.17,23.689,0.57,25.316,0.643,32.674,ariyalur
21.34,30.443,4.13,5.84,24.003,2.445,25.891,48.625,27.837,ariyalur
22.814,32.218,4.74,6.36,24.976,0.003,27.467,0.004,29.136,ariyalur
25.472,34.186,5.04,6.3,29.363000000000003,1.775,29.822,17.676,40.511,ariyalur
26.496,35.766,5.39,6.46,30.948,1.829,31.131,10.384,51.637,ariyalur
25.498,34.376,5.12,6.0,29.163,2.873,29.931,36.827,70.187,ariyalur
24.686,33.376999999999995,4.99,5.78,28.565,4.294,29.03,88.50299999999999,77.49600000000002,ariyalur
23.812,32.491,4.89,5.83,29.236,6.585,28.144,107.283,71.297,ariyalur
23.809,32.217,4.66,5.72,29.336,6.653,27.969,154.615,63.96100000000001,ariyalur
23.511,31.234,4.09,5.18,28.639,10.081,27.373,250.605,62.67100000000001,ariyalur
22.138,29.29,3.45,4.72,26.393,6.778,25.713,96.132,54.136,ariyalur
21.127,28.256,3.15,4.6,24.734,1.01,24.691,1.222,42.824,ariyalur
21.051,29.257,3.52,5.14,23.689,0.605,25.105,0.605,32.674,ariyalur
20.867,29.971,4.08,5.81,23.6,0.017,25.418000000000006,0.13,27.837,ariyalur
23.116,32.529,4.78,6.36,26.263,1.022,27.778,10.075,29.136,ariyalur
25.47,34.185,5.04,6.34,29.375,1.016,29.821,12.785,40.511,ariyalur
25.696,34.966,5.31,6.45,30.948,2.202,30.332,38.502,51.637,ariyalur
25.055,33.935,5.08,5.96,28.823,1.7819999999999998,29.489,23.459,70.187,ariyalur
24.956,33.647,5.02,5.76,28.565,2.881,29.301,28.593000000000004,77.49600000000002,ariyalur
24.556,33.148,4.94,5.82,29.236,2.839,28.89,43.047,71.297,ariyalur
24.598000000000006,33.005,4.74,5.76,29.336,7.227,28.758000000000006,205.973,63.96100000000001,ariyalur
23.486,31.122,4.06,5.17,28.639,7.099,27.26,130.811,62.67100000000001,ariyalur
22.611,29.751,3.48,4.72,26.965,7.476,26.175,140.207,54.136,ariyalur
21.528,28.656,3.17,4.64,25.078000000000007,5.444,25.09,118.612,42.824,ariyalur
20.379,28.671,3.49,5.12,23.076,1.307,24.518,9.56,32.674,ariyalur
22.242,31.344,4.21,5.82,24.29,0.0,26.794,0.0,27.837,ariyalur
24.024,33.428000000000004,4.87,6.42,26.263,0.003,28.677,0.004,29.136,ariyalur
25.913,34.626,5.09,6.34,29.363000000000003,1.031,30.263,14.261,40.511,ariyalur
26.583,35.854,5.4,6.48,30.948,2.16,31.219,49.035,51.637,ariyalur
25.755,34.635,5.15,6.01,29.163,3.4930000000000003,30.189,43.769,70.187,ariyalur
25.07,33.762,5.02,5.79,28.565,1.751,29.416,17.99,77.49600000000002,ariyalur
24.609,33.201,4.94,5.84,29.236,5.3370000000000015,28.942,89.12200000000001,71.297,ariyalur
24.283,32.691,4.71,5.75,29.336,7.728,28.445,147.929,63.96100000000001,ariyalur
23.684,31.32,4.07,5.16,28.638,9.473,27.459,174.648,62.67100000000001,ariyalur
22.751,29.889,3.49,4.74,26.794,8.584,26.314,208.515,54.136,ariyalur
21.14,28.269,3.15,4.62,24.963,1.051,24.703000000000007,23.697,42.824,ariyalur
20.562,28.767,3.48,5.11,22.889,0.001,24.616,0.001,32.674,ariyalur
21.941,31.044,4.18,5.82,24.29,0.0,26.49,0.0,27.837,ariyalur
23.812,33.227,4.85,6.41,26.263,0.003,28.477,0.004,29.136,ariyalur
26.196,34.912,5.13,6.36,29.363000000000003,1.016,30.548,19.016,40.511,ariyalur
26.31,35.579,5.38,6.46,30.948,2.975,30.944000000000006,47.668,51.637,ariyalur
26.181,35.062,5.2,6.04,29.163,1.956,30.613000000000003,28.64,70.187,ariyalur
24.683000000000003,33.373000000000005,4.99,5.78,28.565,3.964,29.027,27.558000000000003,77.49600000000002,ariyalur
24.582,33.174,4.94,5.83,29.508000000000006,3.906,28.915,74.845,71.297,ariyalur
24.572,32.98,4.74,5.76,29.336,8.605,28.732,236.345,63.96100000000001,ariyalur
23.512,31.149,4.06,5.18,28.638,9.974,27.287,317.7,62.67100000000001,ariyalur
22.114,29.253,3.45,4.69,26.979,9.557,25.676,267.069,54.136,ariyalur
21.628,28.755,3.19,4.62,25.078000000000007,6.2570000000000014,25.192,163.697,42.824,ariyalur
20.863000000000003,29.068,3.5,5.13,23.689,1.088,24.915,4.436,32.674,ariyalur
21.657,30.761,4.16,5.83,24.29,1.141,26.207,3.016,27.837,ariyalur
23.502,32.903,4.81,6.4,26.263,0.003,28.166,0.004,29.136,ariyalur
25.698,34.413000000000004,5.07,6.34,29.363000000000003,3.695,30.05,97.632,40.511,ariyalur
26.183000000000003,35.452,5.36,6.44,30.948,2.171,30.818,20.356,51.637,ariyalur
26.257,35.136,5.2,6.02,29.163,1.993,30.689,62.298,70.187,ariyalur
24.956,33.648,5.02,5.81,28.578000000000007,2.167,29.301,22.247,77.49600000000002,ariyalur
24.099,32.692,4.9,5.82,29.236,3.945,28.432,103.295,71.297,ariyalur
24.114,32.522,4.69,5.75,29.336,9.444,28.275,246.116,63.96100000000001,ariyalur
23.287,30.923,4.04,5.15,28.638,10.449000000000002,27.062,269.805,62.67100000000001,ariyalur
22.426,29.565,3.46,4.69,26.979,6.646,25.989,96.459,54.136,ariyalur
21.827,28.956,3.21,4.62,25.078000000000007,6.657,25.391,148.882,42.824,ariyalur
21.265,29.469,3.53,5.14,23.689,2.296,25.318,18.442,32.674,ariyalur
21.842,30.945,4.17,5.85,24.102,2.258,26.392,36.841,27.837,ariyalur
23.2,32.615,4.79,6.4,26.263,1.349,27.864,21.847,29.136,ariyalur
25.473000000000006,34.199,5.05,6.33,29.377,1.759,29.836,25.374,40.511,ariyalur
26.283,35.552,5.37,6.46,30.948,3.209,30.917,58.742,51.637,ariyalur
25.56,34.45,5.13,6.01,29.163,2.18,30.004,21.281,70.187,ariyalur
24.774,33.465,5.0,5.76,28.565,3.4,29.118,58.434,77.49600000000002,ariyalur
25.098000000000006,33.691,5.01,5.85,29.236,4.81,29.431,119.103,71.297,ariyalur
24.313,32.72,4.72,5.75,29.336,6.664,28.56,181.857,63.96100000000001,ariyalur
24.297,32.02,4.16,5.2,28.737,3.377,28.159,82.845,62.67100000000001,ariyalur
23.138,30.276,3.53,4.75,27.078000000000007,8.142000000000001,26.701,168.452,54.136,ariyalur
21.652,28.78,3.19,4.66,25.078000000000007,3.129,25.217,51.302,42.824,ariyalur
20.762,28.968000000000004,3.49,5.12,23.202,0.001,24.815,0.001,32.674,ariyalur
21.755,30.859,4.17,5.83,24.288,1.177,26.306,12.652,27.837,ariyalur
23.331,32.733000000000004,4.8,6.38,25.477,0.003,27.994,0.004,29.136,ariyalur
26.184,34.9,5.12,6.35,29.363000000000003,1.178,30.536,18.983,40.511,ariyalur
25.912,35.18,5.33,6.49,30.948,3.027,30.545,51.549,51.637,ariyalur
24.869,33.748000000000005,5.06,5.97,29.163,2.005,29.302,21.731,70.187,ariyalur
24.487,33.176,4.96,5.75,28.565,5.787000000000001,28.831,129.686,77.49600000000002,ariyalur
24.099,32.69,4.9,5.82,29.236,4.756,28.431,102.356,71.297,ariyalur
23.797,32.204,4.66,5.73,29.336,4.849,28.043000000000006,101.951,63.96100000000001,ariyalur
23.685,31.321,4.07,5.15,28.639,9.584,27.461,246.179,62.67100000000001,ariyalur
22.726,29.877,3.5,4.75,26.879,8.413,26.301,137.731,54.136,ariyalur
20.825,27.954,3.13,4.62,24.069000000000006,3.016,24.389,41.349,42.824,ariyalur
20.35,28.555,3.45,5.11,22.69,1.112,24.403,11.504,32.674,ariyalur
20.84,29.944000000000006,4.08,5.81,23.343000000000004,1.6780000000000002,25.391,32.372,27.837,ariyalur
22.512,31.916,4.71,6.34,24.864,1.032,27.165,2.612,29.136,ariyalur
25.383000000000006,34.099000000000004,5.03,6.33,29.363000000000003,1.013,29.735,2.001,40.511,ariyalur
25.31,34.579,5.26,6.45,30.335,2.861,29.946,61.88,51.637,ariyalur
24.499,33.376999999999995,5.02,5.92,28.005,3.961,28.931,71.07600000000002,70.187,ariyalur
24.986,33.677,5.02,5.76,28.565,4.394,29.331,36.403,77.49600000000002,ariyalur
24.298,32.891,4.91,5.84,29.236,6.138,28.545,153.904,71.297,ariyalur
23.726,32.134,4.65,5.73,28.863000000000003,7.742000000000001,27.886,134.975,63.96100000000001,ariyalur
23.396,31.034,4.05,5.14,28.535,4.578,27.171,73.293,62.67100000000001,ariyalur
22.639,29.779,3.48,4.73,26.492,7.485,26.202,163.875,54.136,ariyalur
21.027,28.156,3.15,4.62,25.053,3.692,24.591,26.478,42.824,ariyalur
20.55,28.755,3.48,5.14,23.477,3.545,24.603,35.948,32.674,ariyalur
20.24,29.343000000000004,4.02,5.8,22.99,1.849,24.791,14.44,27.837,ariyalur
22.012,31.416,4.66,6.3,24.864,1.02,26.665,5.685,29.136,ariyalur
25.297,34.013000000000005,5.03,6.31,29.363000000000003,1.032,29.648000000000003,5.376,40.511,ariyalur
25.122,34.391,5.24,6.44,29.148000000000003,4.104,29.757,77.124,51.637,ariyalur
24.557,33.45,5.02,5.93,28.723000000000006,3.1660000000000004,29.002,69.032,70.187,ariyalur
24.944000000000006,33.636,5.02,5.75,28.906,2.643,29.289,37.675,77.49600000000002,ariyalur
24.584,33.175,4.94,5.85,29.236,1.79,28.916,29.517,71.297,ariyalur
23.799,32.206,4.66,5.73,28.213,4.107,28.045,44.45399999999999,63.96100000000001,ariyalur
23.972,31.61,4.09,5.16,28.651,4.1560000000000015,27.749,15.397,62.67100000000001,ariyalur
22.713,29.853,3.49,4.74,26.967,11.137,26.278,294.748,54.136,ariyalur
21.515,28.643,3.17,4.6,25.078000000000007,5.337999999999999,25.077,106.357,42.824,ariyalur
22.049,30.255,3.59,5.14,24.589,2.194,26.104,5.711,32.674,ariyalur
22.552,31.656,4.25,5.9,24.29,0.0,27.104,0.0,27.837,ariyalur
23.029,32.429,4.77,6.4,25.378,1.065,27.678,3.3560000000000003,29.136,ariyalur
25.888,34.602,5.09,6.34,29.363000000000003,1.024,30.239,6.769,40.511,ariyalur
26.209,35.48,5.37,6.48,30.948,3.89,30.843000000000004,76.73899999999998,51.637,ariyalur
25.284,34.162,5.09,5.99,29.163,2.841,29.716,38.417,70.187,ariyalur
24.672,33.364000000000004,4.98,5.76,28.565,3.887,29.017,46.31800000000001,77.49600000000002,ariyalur
24.283,32.962,4.94,5.85,29.236,3.015,28.616,84.46,71.297,ariyalur
23.999,32.407,4.68,5.74,29.336,7.138,28.16,153.764,63.96100000000001,ariyalur
23.687,31.322,4.07,5.16,28.638,6.857,27.462,94.774,62.67100000000001,ariyalur
22.626,29.765,3.48,4.73,26.878,9.742,26.188,208.394,54.136,ariyalur
21.628,28.756,3.19,4.62,25.078000000000007,5.434,25.192,180.13299999999995,42.824,ariyalur
21.076,29.367,3.54,5.15,23.689,3.808,25.216,94.992,32.674,ariyalur
22.041,31.144,4.19,5.84,24.089,0.0,26.592,0.0,27.837,ariyalur
23.726,33.129,4.84,6.42,26.86,0.003,28.378,0.004,29.136,ariyalur
25.597,34.312,5.06,6.34,29.363000000000003,1.67,29.949,43.854,40.511,ariyalur
26.197,35.468,5.36,6.45,30.948,1.361,30.833,22.288,51.637,ariyalur
25.882,34.764,5.16,6.0,29.163,1.356,30.317,26.442,70.187,ariyalur
25.555,34.245,5.08,5.81,28.948,1.984,29.899,32.639,77.49600000000002,ariyalur
24.797,33.389,4.95,5.85,29.236,4.694,29.042,83.479,71.297,ariyalur
24.596,33.003,4.74,5.75,30.02,7.212999999999999,28.756,272.872,63.96100000000001,ariyalur
24.011,31.734,4.14,5.21,28.638,7.053,27.873,181.454,62.67100000000001,ariyalur
22.626,29.765,3.48,4.75,26.879,11.639,26.188,394.5630000000001,54.136,ariyalur
20.926,28.055,3.14,4.6,24.551,1.141,24.49,1.157,42.824,ariyalur
21.526,29.73,3.55,5.14,23.862,4.526,25.578000000000007,122.418,32.674,ariyalur
21.455,30.558000000000003,4.14,5.83,23.316,0.0,26.007,0.0,27.837,ariyalur
23.615,33.03,4.83,6.4,26.263,0.003,28.279,0.004,29.136,ariyalur
25.609,34.324,5.06,6.32,29.363000000000003,1.829,29.961,61.452,40.511,ariyalur
26.982,36.25,5.44,6.46,30.948,1.0,31.616,13.086,51.637,ariyalur
26.281,35.161,5.21,6.05,29.163,3.472,30.713,57.25100000000001,70.187,ariyalur
24.786,33.477,5.0,5.79,28.565,3.64,29.13,91.268,77.49600000000002,ariyalur
24.612,33.203,4.94,5.84,29.236,5.728,28.944000000000006,131.77700000000002,71.297,ariyalur
24.111,32.519,4.69,5.75,29.336,4.427,28.272,75.131,63.96100000000001,ariyalur
23.513,31.236,4.09,5.19,28.638,10.043,27.375,243.41,62.67100000000001,ariyalur
22.226,29.378,3.45,4.72,26.491,5.037,25.801,76.458,54.136,ariyalur
21.226,28.355,3.15,4.6,24.752,2.974,24.79,44.971,42.824,ariyalur
21.078000000000007,29.37,3.54,5.18,23.689,3.629,25.218000000000004,40.337,32.674,ariyalur
21.04,30.144,4.1,5.82,23.018,2.015,25.592,8.684,27.837,ariyalur
23.202,32.617,4.79,6.37,26.263,0.003,27.866,0.004,29.136,ariyalur
25.67,34.385,5.07,6.34,29.363000000000003,1.027,30.022,21.489,40.511,ariyalur
25.896,35.164,5.33,6.44,30.948,3.297,30.529,57.953,51.637,ariyalur
25.87,34.75,5.16,5.99,29.163,2.521,30.304,28.323,70.187,ariyalur
25.082,33.774,5.02,5.79,28.565,2.415,29.428,35.31,77.49600000000002,ariyalur
24.609,33.202,4.94,5.84,29.236,3.604,28.942,77.811,71.297,ariyalur
24.296,32.704,4.71,5.75,29.336,4.868,28.458,111.349,63.96100000000001,ariyalur
23.399,31.035,4.05,5.15,28.638,9.063,27.174,220.68400000000003,62.67100000000001,ariyalur
22.725,29.878,3.5,4.74,26.879,10.911,26.302,218.507,54.136,ariyalur
20.84,27.969,3.13,4.62,23.666,4.369,24.404,43.212,42.824,ariyalur
20.365,28.57,3.46,5.11,22.704,4.075,24.418000000000006,78.939,32.674,ariyalur
21.354,30.456,4.13,5.82,23.901,0.017,25.905,0.125,27.837,ariyalur
22.853,32.256,4.76,6.36,24.864,1.993,27.591,31.285,29.136,ariyalur
25.796,34.511,5.08,6.34,29.363000000000003,1.192,30.147,25.134,40.511,ariyalur
25.91,35.179,5.33,6.44,30.948,1.257,30.543000000000006,21.266,51.637,ariyalur
26.055,34.935,5.18,6.01,29.163,2.939,30.489,46.577,70.187,ariyalur
24.968000000000004,33.66,5.02,5.79,28.565,1.567,29.314,17.059,77.49600000000002,ariyalur
24.582,33.174,4.94,5.84,29.707,3.4960000000000004,28.915,37.794,71.297,ariyalur
24.31,32.717,4.71,5.75,29.336,7.096,28.471,153.35299999999995,63.96100000000001,ariyalur
23.7,31.334,4.07,5.16,28.638,10.452,27.475,294.442,62.67100000000001,ariyalur
22.927,30.064,3.5,4.74,26.979,3.837,26.487,11.505,54.136,ariyalur
21.427,28.557,3.17,4.63,25.078000000000007,4.87,24.991,111.29,42.824,ariyalur
20.851,29.056,3.5,5.12,22.991,2.551,24.904,25.369,32.674,ariyalur
21.855,30.957,4.17,5.83,24.29,0.0,26.405,0.0,27.837,ariyalur
23.327,32.73,4.81,6.39,26.262,1.96,28.077,33.006,29.136,ariyalur
26.184,34.9,5.12,6.34,29.363000000000003,1.863,30.536,15.562,40.511,ariyalur
27.039,36.306,5.45,6.49,30.949,2.286,31.671,25.034,51.637,ariyalur
26.08,34.96,5.18,6.05,28.852,1.898,30.514,18.934,70.187,ariyalur
25.085,33.775,5.02,5.79,28.565,3.117,29.43,42.258,77.49600000000002,ariyalur
24.785,33.376999999999995,4.95,5.85,29.236,4.496,29.03,56.881,71.297,ariyalur
24.025,32.433,4.68,5.74,29.336,8.763,28.187,236.509,63.96100000000001,ariyalur
23.997,31.634,4.09,5.17,28.638,6.434,27.774,70.852,62.67100000000001,ariyalur
22.639,29.791,3.49,4.75,26.478,7.235,26.214,116.09,54.136,ariyalur
21.025,28.155,3.15,4.62,24.638,3.332,24.591,42.07100000000001,42.824,ariyalur
20.566,28.771,3.48,5.12,22.878,2.468,24.619,13.455,32.674,ariyalur
21.169,30.271,4.11,5.81,23.43,0.583,25.718000000000004,0.5870000000000001,27.837,ariyalur
23.029,32.444,4.77,6.36,25.477,2.072,27.693,30.974,29.136,ariyalur
26.211,34.926,5.13,6.35,29.375,1.5019999999999998,30.564,31.154,40.511,ariyalur
25.735,35.003,5.31,6.45,30.947,3.228,30.369,89.75,51.637,ariyalur
25.783,34.662,5.15,5.99,29.163,2.196,30.217,28.143,70.187,ariyalur
24.872,33.563,5.01,5.79,28.565,2.599,29.216,30.016,77.49600000000002,ariyalur
24.284,32.878,4.91,5.81,29.236,5.932,28.532,134.54,71.297,ariyalur
24.312,32.719,4.72,5.75,29.336,4.707,28.559,66.34100000000001,63.96100000000001,ariyalur
23.713,31.349,4.07,5.18,28.638,7.726,27.488000000000003,153.59799999999996,62.67100000000001,ariyalur
22.337,29.476,3.45,4.73,26.979,8.663,25.901,158.759,54.136,ariyalur
21.127,28.254,3.15,4.6,24.577,7.142,24.69,222.258,42.824,ariyalur
21.263,29.468000000000004,3.53,5.13,23.689,3.2910000000000004,25.316,65.862,32.674,ariyalur
21.555,30.658,4.15,5.83,24.29,1.277,26.105,4.662,27.837,ariyalur
23.812,33.215,4.85,6.4,26.263,1.054,28.465,7.647,29.136,ariyalur
25.883000000000006,34.61,5.1,6.35,29.363000000000003,2.544,30.246,46.517,40.511,ariyalur
26.197,35.468,5.36,6.45,30.948,3.745,30.833,71.93,51.637,ariyalur
26.256,35.136,5.2,6.01,29.163,2.238,30.688,23.873,70.187,ariyalur
25.36,34.05,5.06,5.81,28.737,3.045,29.705,29.749,77.49600000000002,ariyalur
