minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
21.153,31.336,4.01,5.72,22.066,1.386,26.237,20.305,28.631
21.994,32.195,4.48,6.2,23.004,2.141,27.082,13.944,26.203
22.864,32.633,4.86,6.51,24.677,1.418,27.721,31.222,28.526
24.723,33.879,5.12,6.48,27.514,4.368,29.282,147.307,40.813
24.333,32.407,4.75,6.07,28.439,6.043,28.331,295.836,50.816
23.104,29.803,4.14,5.12,28.624,21.318,26.41,668.792,72.015
22.884,29.055,3.93,4.74,28.007,16.902,25.94,438.962,79.172
22.999,29.144,3.93,4.83,27.87,11.597,26.053,171.544,72.611
23.219,30.16,4.11,5.14,27.674,13.211,26.644,396.109,64.012
22.86,30.428,3.98,5.15,27.369,8.01,26.618,121.171,58.337
21.834,30.076,3.7,5.06,25.924,7.133,25.929,241.659,49.339
20.398,29.663,3.61,5.18,22.218,2.277,24.985,29.436,38.632
20.121,30.304,3.91,5.65,22.066,1.994,25.205,9.462,28.631
21.052,31.255,4.37,6.12,22.841,1.042,26.141,2.216,26.203
23.39,33.158,4.92,6.51,25.392,1.902,28.3,53.166,28.526
24.706,33.86,5.12,6.48,27.363,3.572,29.264,116.499,40.813
24.917,33.014,4.82,6.09,28.439,8.335,28.939,295.402,50.816
23.622,30.374,4.2,5.18,28.61,19.371,26.977,648.171,72.015
22.72,28.89,3.91,4.72,27.982,27.064,25.776,1494.786,79.172
23.615,29.76,3.99,4.85,29.062,14.392,26.672,289.613,72.611
22.565,29.504,4.06,5.14,27.659,6.958,25.989,90.276,64.012
22.655,30.223,3.97,5.11,27.369,13.6,26.415,438.286,58.337
22.081,30.323,3.73,5.05,25.683,4.25,26.176,86.669,49.339
21.326,30.589,3.68,5.21,23.377,3.829,25.911,152.398,38.632
20.973,31.156,3.99,5.69,22.066,0.54,26.056,0.616,28.631
21.619,31.835,4.43,6.17,23.143,1.331,26.722,1.563,26.203
23.371,33.138,4.92,6.52,24.933,0.183,28.281,0.182,28.526
24.81,33.915,5.11,6.49,27.563,2.803,29.32,41.123,40.813
24.289,32.362,4.74,6.07,28.49,7.877,28.286,362.58,50.816
23.457,30.181,4.18,5.15,28.624,18.426,26.786,659.207,72.015
22.406,28.576,3.9,4.73,28.008,23.459,25.461,840.197,79.172
22.864,28.943,3.9,4.79,27.87,21.81,25.854,555.594,72.611
22.351,29.282,4.02,5.12,27.659,12.809,25.767,304.499,64.012
22.333,29.901,3.93,5.12,27.391,10.787,26.092,227.645,58.337
21.098,29.339,3.63,5.04,24.675,7.738,25.193,258.087,49.339
19.903,29.165,3.56,5.16,22.003,2.284,24.489,28.357,38.632
19.508,29.703,3.86,5.63,20.792,1.465,24.604,7.296,28.631
20.456,30.673,4.33,6.09,22.09,0.0,25.558,0.0,26.203
22.385,32.153,4.81,6.47,24.121,0.393,27.294,0.638,28.526
24.191,33.346,5.06,6.47,27.363,4.175,28.76,57.465,40.813
23.667,31.74,4.68,6.07,27.385,8.175,27.665,236.189,50.816
22.12,28.818,4.04,5.09,27.131,21.815,25.423,762.611,72.015
21.867,28.047,3.84,4.69,28.007,21.979,24.932,643.571,79.172
22.889,28.968,3.9,4.77,27.819,13.011,25.895,239.722,72.611
22.851,29.782,4.07,5.12,27.659,8.008,26.266,138.191,64.012
22.859,30.428,3.98,5.15,27.391,9.773,26.617,201.52,58.337
21.39,29.632,3.67,5.05,25.393,1.378,25.486,11.266,49.339
20.536,29.813,3.63,5.19,23.351,1.048,25.137,4.264,38.632
20.161,30.357,3.91,5.65,22.066,0.512,25.26,0.51,28.631
21.55,31.768,4.43,6.16,23.052,1.188,26.654,34.304,26.203
22.837,32.605,4.85,6.52,24.67,1.022,27.747,6.857,28.526
