minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.742,29.886,3.8,5.51,23.34,1.015,25.554,7.678,30.172
21.066,31.541,4.46,6.27,22.397,2.951,26.376,56.828,25.142
21.518,32.579,5.08,6.83,23.945,0.994,27.035,1.911,26.414
24.428,34.964,5.41,6.78,27.795,1.004,29.509,13.231,37.351
25.021,35.42,5.72,6.93,29.393,2.853,30.353,42.545,48.228
25.248,33.931,5.5,6.41,27.542,2.138,30.237,31.489,68.17
24.339,32.393,5.28,6.1,27.045,2.882,29.125,37.95,77.461
23.761,31.818,5.15,6.1,27.763,4.434,28.45,79.028,70.937
23.758,32.059,4.94,6.02,27.939,7.128,28.383,186.779,62.909
23.039,30.43,4.21,5.4,27.361,5.224,27.187,146.122,60.392
21.418,28.602,3.57,4.96,25.28,7.623,25.383,224.615,51.086
19.774,27.038,3.3,4.86,23.272,3.634,23.898,179.298,40.723
19.433,28.335,3.7,5.45,21.882,2.507,24.269,46.882,30.172
19.283,29.794,4.29,6.14,21.215,2.139,24.592,24.195,25.142
21.897,33.281,5.13,6.81,24.385,1.086,27.444,9.485,26.414
24.67,35.022,5.43,6.79,27.794,1.054,29.746,13.448,37.351
25.533,36.08,5.77,6.95,29.395,4.135,30.87,84.519,48.228
25.388,34.136,5.51,6.42,27.732,1.927,30.376,41.351,68.17
24.461,32.694,5.29,6.1,27.045,4.472,29.247,70.879,77.461
24.02,32.269,5.17,6.14,28.247,5.555,28.706,156.964,70.937
23.247,31.251,4.88,6.03,27.939,6.975,27.871,142.87,62.909
22.261,29.709,4.15,5.34,27.361,9.927,26.41,319.977,60.392
21.376,28.539,3.56,4.93,24.859,6.745,25.34,153.971,51.086
20.562,28.025,3.34,4.86,23.329,5.509,24.666,178.85,40.723
20.0,29.086,3.74,5.44,21.939,1.142,24.813,25.376,30.172
20.765,31.155,4.43,6.22,22.397,1.42,26.073,7.976,25.142
22.103,33.399,5.15,6.84,24.208,0.011,27.616,0.011,26.414
24.666,34.958,5.44,6.84,27.795,0.777,29.743,3.301,37.351
24.51,34.802,5.67,6.93,29.206,6.85,29.845,202.048,48.228
24.774,33.334,5.45,6.38,27.542,2.606,29.761,50.219,68.17
24.169,32.146,5.26,6.09,27.045,4.351,28.955,56.328,77.461
23.48,31.565,5.12,6.1,27.763,6.326,28.163,123.736,70.937
22.971,30.951,4.85,5.97,27.939,8.574,27.594,248.203,62.909
22.778,29.915,4.18,5.36,27.361,7.145,26.928,147.447,60.392
20.941,27.743,3.53,4.93,24.34,9.118,24.905,298.051,51.086
19.645,27.033,3.26,4.85,23.038,5.109,23.748,221.16,40.723
19.126,28.136,3.66,5.43,21.388,1.251,23.939,21.771,30.172
19.26,29.697,4.28,6.15,21.125,0.0,24.569,0.0,25.142
21.45,32.827,5.08,6.77,23.081,0.011,26.996,0.011,26.414
24.833,35.161,5.44,6.81,27.795,0.861,29.869,10.598,37.351
24.447,34.626,5.65,6.94,27.616,4.894,29.783,122.864,48.228
24.609,33.199,5.43,6.37,27.498,2.399,29.596,25.677,68.17
23.874,31.858,5.22,6.05,27.045,5.899,28.661,99.127,77.461
23.784,32.032,5.16,6.07,27.763,3.665,28.471,41.926,70.937
23.874,32.051,4.93,6.03,27.939,4.771,28.498,90.084,62.909
22.938,30.307,4.19,5.38,27.361,6.544,27.088,169.507,60.392
21.463,28.343,3.57,4.97,24.842,1.809,25.427,14.264,51.086
19.739,27.281,3.28,4.87,23.264,3.216,23.865,46.542,40.723
18.889,27.93,3.64,5.4,21.839,1.079,23.7,24.029,30.172
20.48,31.041,4.42,6.18,21.993,0.45,25.789,0.45,25.142
22.589,33.711,5.19,6.87,23.95,1.072,28.11,18.67,26.414
24.09,34.49,5.38,6.82,26.318,3.236,29.169,95.751,37.351
24.863,35.266,5.7,6.9,29.248,5.602,30.194,118.024,48.228
25.542,34.385,5.54,6.38,27.903,1.389,30.528,30.348,68.17
25.451,33.411,5.4,6.15,28.211,3.863,30.236,48.339,77.461
24.007,32.169,5.19,6.14,27.763,6.344,28.693,148.625,70.937
24.124,32.212,4.96,6.05,28.866,4.793,28.749,52.131,62.909
22.738,30.094,4.18,5.38,27.361,10.574,26.887,349.765,60.392
21.625,28.802,3.58,4.95,25.28,5.108,25.589,117.266,51.086
19.971,27.265,3.29,4.86,23.181,1.127,24.074,1.798,40.723
20.111,29.315,3.75,5.43,21.839,2.056,24.923,42.822,30.172
21.311,31.894,4.5,6.27,22.325,1.568,26.641,10.07,25.142
21.562,32.563,5.08,6.82,23.516,1.142,27.078,10.844,26.414
25.429,35.927,5.52,6.8,27.795,0.294,30.506,0.293,37.351
26.022,36.729,5.84,7.0,29.395,1.721,31.359,32.475,48.228
24.846,33.517,5.46,6.4,27.564,3.048,29.832,46.017,68.17
24.652,32.611,5.31,6.11,27.045,4.877,29.438,70.648,77.461
23.166,31.324,5.08,6.08,27.763,7.01,27.83,203.764,70.937
23.263,31.106,4.88,5.98,27.939,5.81,27.888,93.142,62.909
22.739,30.16,4.18,5.36,27.361,7.147,26.888,117.629,60.392
21.412,28.731,3.57,4.94,25.28,7.882,25.378,203.18,51.086
20.219,27.634,3.33,4.87,23.329,6.724,24.345,191.796,40.723
19.25,28.237,3.66,5.44,21.939,0.398,24.063,1.446,30.172
19.877,30.38,4.36,6.18,22.42,0.809,25.186,0.873,25.142
22.04,33.174,5.14,6.84,24.385,1.04,27.557,4.808,26.414
23.997,34.315,5.36,6.77,26.361,3.24,29.076,88.84,37.351
25.522,35.87,5.77,6.95,29.395,2.694,30.851,34.781,48.228
25.049,33.634,5.49,6.41,27.542,3.079,30.035,26.384,68.17
24.316,32.363,5.27,6.09,27.045,4.241,29.103,56.297,77.461
23.836,31.992,5.15,6.1,27.654,5.177,28.501,71.248,70.937
23.868,32.052,4.93,6.04,27.939,7.605,28.493,190.19,62.909
22.781,30.35,4.19,5.38,27.388,7.053,26.931,136.013,60.392
21.37,28.462,3.56,4.94,25.251,7.353,25.333,234.915,51.086
20.19,27.618,3.33,4.87,23.329,3.917,24.317,49.413,40.723
19.571,28.671,3.69,5.44,21.904,0.862,24.386,1.99,30.172
19.581,30.177,4.32,6.19,21.215,2.786,24.913,25.772,25.142
21.313,32.471,5.06,6.76,23.184,0.905,26.856,3.156,26.414
25.39,35.725,5.52,6.81,27.795,1.0,30.469,10.173,37.351
25.322,35.73,5.76,6.97,29.373,2.806,30.653,46.621,48.228
25.437,34.377,5.52,6.42,27.672,1.992,30.424,38.135,68.17
24.123,32.176,5.25,6.1,26.842,4.097,28.909,55.669,77.461
23.659,31.887,5.14,6.11,27.763,5.054,28.348,60.494,70.937
22.881,31.152,4.84,5.99,27.939,6.665,27.534,159.422,62.909
22.781,30.345,4.19,5.36,27.361,10.135,26.931,304.929,60.392
20.821,27.881,3.51,4.94,24.542,3.901,24.785,44.63,51.086
19.713,27.219,3.27,4.83,23.209,1.775,23.817,18.429,40.723
19.466,28.593,3.7,5.43,21.238,2.195,24.302,52.031,30.172
20.103,30.686,4.39,6.19,22.42,1.291,25.434,3.531,25.142
22.15,33.474,5.17,6.86,24.385,0.011,27.694,0.011,26.414
24.366,34.581,5.4,6.81,27.458,2.505,29.425,53.941,37.351
24.596,34.969,5.66,6.94,29.35,6.224,29.926,189.017,48.228
24.688,33.469,5.44,6.39,27.562,3.181,29.675,49.556,68.17
23.711,31.857,5.21,6.06,27.045,4.066,28.498,54.477,77.461
23.061,31.381,5.06,6.08,27.763,7.392,27.725,169.961,70.937
22.619,30.753,4.81,5.93,27.726,9.326,27.244,268.955,62.909
23.131,30.676,4.22,5.33,27.388,5.376,27.279,131.657,60.392
22.066,29.365,3.63,4.96,25.041,2.692,26.031,23.761,51.086
20.808,28.338,3.37,4.9,23.329,1.549,24.912,7.633,40.723
19.635,28.789,3.69,5.48,21.904,0.418,24.45,0.429,30.172
19.952,30.578,4.37,6.21,21.978,2.384,25.261,19.706,25.142
21.483,33.024,5.07,6.8,22.987,0.011,27.035,0.011,26.414
24.738,35.403,5.43,6.77,27.795,1.488,29.773,20.833,37.351
25.712,36.179,5.79,6.98,29.395,2.244,31.02,30.433,48.228
24.746,33.428,5.44,6.4,27.629,3.249,29.732,52.814,68.17
24.007,32.216,5.25,6.09,27.045,5.804,28.793,122.67,77.461
22.959,31.139,5.07,6.07,27.763,6.98,27.666,202.173,70.937
22.829,30.81,4.83,5.97,27.939,7.498,27.454,152.067,62.909
22.665,30.063,4.18,5.36,27.361,9.757,26.814,311.943,60.392
20.784,27.677,3.51,4.93,24.487,6.184,24.75,143.182,51.086
19.712,26.924,3.27,4.83,23.051,0.915,23.815,1.325,40.723
19.564,28.791,3.69,5.45,21.939,0.492,24.379,0.509,30.172
19.099,29.281,4.28,6.15,21.279,0.0,24.43,0.0,25.142
21.778,33.059,5.11,6.8,24.385,0.774,27.3,8.687,26.414
24.534,35.029,5.42,6.8,27.795,1.067,29.613,18.165,37.351
24.959,35.476,5.71,6.95,29.395,3.21,30.291,43.498,48.228
24.679,33.736,5.44,6.37,27.542,2.284,29.667,20.435,68.17
24.422,32.595,5.29,6.08,27.045,4.557,29.208,59.606,77.461
23.978,32.285,5.18,6.11,27.763,3.625,28.661,47.974,70.937
23.806,32.16,4.94,6.04,27.939,7.544,28.432,145.495,62.909
22.66,30.214,4.18,5.36,27.361,6.733,26.809,133.363,60.392
21.541,28.842,3.57,4.95,25.28,6.575,25.505,148.412,51.086
20.236,27.83,3.33,4.9,23.329,4.545,24.36,145.849,40.723
18.793,27.875,3.64,5.4,21.379,1.033,23.606,8.415,30.172
20.799,31.438,4.44,6.18,22.42,0.0,26.108,0.0,25.142
22.654,33.889,5.19,6.85,24.385,0.011,28.148,0.011,26.414
24.828,35.16,5.45,6.81,27.794,0.425,29.885,0.424,37.351
25.928,36.577,5.84,6.97,29.374,2.779,31.259,34.133,48.228
25.342,34.233,5.51,6.42,27.649,3.319,30.329,40.113,68.17
24.443,32.461,5.29,6.11,27.045,3.091,29.229,30.63,77.461
23.898,32.032,5.16,6.11,27.763,6.602,28.563,128.192,70.937
23.588,31.927,4.93,6.03,27.939,6.644,28.213,145.072,62.909
22.687,30.151,4.18,5.37,27.361,8.67,26.836,249.074,60.392
21.415,28.313,3.56,4.95,24.988,7.838,25.379,318.27,51.086
19.724,27.083,3.29,4.87,23.276,1.077,23.849,5.454,40.723
19.025,28.093,3.64,5.4,21.162,0.056,23.838,0.056,30.172
20.486,31.0,4.42,6.18,22.42,0.512,25.795,0.598,25.142
22.403,33.685,5.19,6.85,24.385,0.774,27.949,3.303,26.414
25.206,35.597,5.48,6.83,27.795,0.955,30.264,16.225,37.351
25.406,35.853,5.77,6.97,29.373,3.331,30.742,64.52,48.228
25.456,34.021,5.53,6.42,27.541,1.79,30.443,27.708,68.17
24.046,32.133,5.25,6.07,27.045,3.772,28.832,30.684,77.461
24.199,32.502,5.21,6.12,28.115,4.896,28.884,86.624,70.937
23.88,32.313,4.94,6.05,27.939,8.023,28.504,207.05,62.909
22.437,29.809,4.15,5.38,27.361,9.991,26.587,322.306,60.392
