minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover,district
26.489,35.392,5.24,6.02,29.738000000000003,2.171,30.94,40.987,69.158,cluster_0
25.831,34.451,5.09,5.83,29.038,3.123,30.141,58.541,76.3,cluster_0
25.06,33.551,4.95,5.85,29.919,5.433,29.271,94.474,70.387,cluster_0
24.72,32.87,4.67,5.67,30.079,7.394,28.759,238.072,64.157,cluster_0
24.749,31.859,4.01,5.05,29.407,7.28,28.29,138.846,61.657,cluster_0
23.279,29.659,3.3,4.55,27.067,10.165,26.419,124.572,54.157,cluster_0
22.079,28.13,2.93,4.34,25.938,8.431000000000001,25.089,444.622,44.157,cluster_0
21.739,28.7,3.25,4.83,24.397,2.466,25.219,59.719,33.243,cluster_0
21.719,29.4,3.77,5.46,24.067,0.059,25.559,0.059,28.244,cluster_0
23.489,31.44,4.37,5.9,26.009,0.2,27.43,0.2,29.54300000000001,cluster_0
26.419,34.07,4.77,5.98,30.679,0.26,30.23,0.26,40.743,cluster_0
26.448,35.181,5.2,6.26,30.727,2.989,30.8,63.182,52.044,cluster_0
26.459,35.36199999999999,5.23,6.02,29.738000000000003,1.889,30.911,7.65,69.158,cluster_0
25.659,34.251,5.06,5.8,29.038,5.5520000000000005,29.94,69.393,76.3,cluster_0
25.159,33.651,4.98,5.83,29.949,2.136,29.44,24.104,70.387,cluster_0
25.589,33.71,4.75,5.7,30.079,3.534,29.6,39.974,64.157,cluster_0
24.72,31.829,4.0,5.07,29.378,6.988,28.259,120.519,61.657,cluster_0
23.649,30.059,3.34,4.56,27.539,3.78,26.81900000000001,18.864,54.157,cluster_0
21.949,28.0,2.92,4.35,25.908,5.025,24.959,123.858,44.157,cluster_0
21.268,28.23,3.21,4.79,24.698,1.612,24.749,6.402,33.243,cluster_0
22.79,30.47,3.86,5.43,24.839,0.211,26.63,0.211,28.244,cluster_0
24.919,32.87,4.5,6.01,27.137,1.133,28.859,24.239,29.54300000000001,cluster_0
25.62,33.27,4.69,5.99,29.998,3.464,29.43,65.37899999999999,40.743,cluster_0
26.419,35.151,5.19,6.22,31.648000000000003,3.045,30.771,71.328,52.044,cluster_0
27.17,36.003,5.29,5.99,29.738000000000003,1.096,31.552,9.395,69.158,cluster_0
27.259,35.851,5.22,5.88,30.038,3.3,31.541,46.735,76.3,cluster_0
25.559,34.051,5.01,5.88,29.949,5.098,29.77,141.472,70.387,cluster_0
25.89,34.011,4.77,5.73,30.99,3.679,29.899,67.46300000000001,64.157,cluster_0
24.519,31.63,3.99,5.07,29.378,10.515999999999998,28.059,275.86,61.657,cluster_0
23.518,29.899,3.32,4.53,27.708,7.695,26.659,161.255,54.157,cluster_0
22.408,28.459,2.95,4.33,25.938,1.851,25.41800000000001,3.301,44.157,cluster_0
22.479,29.37,3.28,4.8,24.698,3.013,25.89,39.718,33.243,cluster_0
23.719,31.37,3.92,5.51,25.238000000000003,1.23,27.53,18.146,28.244,cluster_0
23.84800000000001,31.8,4.4,5.97,26.638,1.45,27.79,53.824,29.54300000000001,cluster_0
26.86,34.44,4.79,5.95,30.649,1.044,30.6,4.817,40.743,cluster_0
27.33,36.092,5.3,6.31,32.078,1.056,31.71,14.82,52.044,cluster_0
26.459,35.36199999999999,5.23,6.03,29.798,2.214,30.911,18.772,69.158,cluster_0
26.4,35.022,5.14,5.86,29.038,3.733,30.712,53.424,76.3,cluster_0
24.589,33.151,4.93,5.85,29.949,6.0310000000000015,28.87,129.806,70.387,cluster_0
25.289,33.441,4.72,5.69,30.079,4.3260000000000005,29.33,48.076,64.157,cluster_0
24.389,31.499,3.97,5.07,29.478,8.2,27.93,162.291,61.657,cluster_0
23.088,29.47,3.29,4.52,27.738000000000003,11.603,26.23,351.13,54.157,cluster_0
22.579,28.63,2.96,4.34,25.938,10.061,25.589,333.621,44.157,cluster_0
21.908,28.799,3.24,4.83,24.698,1.0490000000000002,25.31900000000001,1.524,33.243,cluster_0
22.219,29.899,3.81,5.45,25.238000000000003,0.411,26.059,0.41,28.244,cluster_0
24.219,32.17,4.44,5.97,27.407,0.349,28.16,0.349,29.54300000000001,cluster_0
25.89,33.471,4.69,5.93,29.608,3.749,29.629,77.37100000000002,40.743,cluster_0
27.33,36.022,5.27,6.25,32.078,1.913,31.64,51.978,52.044,cluster_0
26.83,35.66300000000001,5.24,6.04,29.738000000000003,2.343,31.211,18.221,69.158,cluster_0
26.03,34.622,5.09,5.83,29.038,3.424,30.311,23.845,76.3,cluster_0
25.33,33.892,5.01,5.87,29.618,4.402,29.611,49.841,70.387,cluster_0
25.589,33.71,4.75,5.72,30.079,5.795,29.6,130.589,64.157,cluster_0
24.29,31.4,3.97,5.06,29.478,8.802,27.829,190.583,61.657,cluster_0
23.219,29.629,3.31,4.53,27.708,10.284,26.389,478.964,54.157,cluster_0
22.479,28.53,2.95,4.34,26.038,5.095,25.489,78.689,44.157,cluster_0
22.038,28.93,3.25,4.84,24.698,1.776,25.519,3.706,33.243,cluster_0
22.02,29.671,3.78,5.46,24.067,3.059,25.831,52.779,28.244,cluster_0
23.518,31.47,4.37,5.89,26.898000000000003,1.128,27.46,1.327,29.54300000000001,cluster_0
27.089,34.671,4.8,5.96,30.649,1.044,30.83,4.681,40.743,cluster_0
27.13,35.792,5.24,6.27,32.078,1.744,31.411,11.332,52.044,cluster_0
26.869,35.702,5.25,6.04,29.738000000000003,1.155,31.251,16.634,69.158,cluster_0
25.831,34.421,5.08,5.82,28.908,3.123,30.11,36.384,76.3,cluster_0
25.159,33.651,4.98,5.87,29.949,4.262,29.44,58.304,70.387,cluster_0
24.29,32.441,4.61,5.67,30.079,6.047999999999999,28.329,149.41899999999995,64.157,cluster_0
24.29,31.4,3.97,5.04,29.378,11.384,27.829,273.444,61.657,cluster_0
22.719,29.13,3.26,4.53,27.267,5.676,25.89,42.919,54.157,cluster_0
21.84800000000001,27.899,2.92,4.31,26.038,3.502,24.86,54.355,44.157,cluster_0
21.908,28.799,3.24,4.8,24.327,3.793,25.31900000000001,51.345,33.243,cluster_0
22.419,30.071,3.82,5.45,25.238000000000003,0.994,26.23,1.183,28.244,cluster_0
24.049,32.07,4.44,5.98,27.407,0.349,28.059,0.349,29.54300000000001,cluster_0
26.119,33.7,4.71,5.96,30.679,2.483,29.86,17.954,40.743,cluster_0
26.389,35.122,5.19,6.26,32.078,3.783,30.741,111.074,52.044,cluster_0
26.2,35.032,5.18,6.0,29.738000000000003,2.512,30.581,23.637,69.158,cluster_0
25.229,33.822,5.0,5.8,28.978,2.08,29.51,24.741,76.3,cluster_0
24.33,32.821,4.88,5.81,29.889,8.001,28.54,204.944,70.387,cluster_0
24.29,32.411,4.6,5.62,29.519,7.6960000000000015,28.3,131.308,64.157,cluster_0
24.66,31.77,4.0,5.03,29.478,5.9579999999999975,28.2,26.158,61.657,cluster_0
23.789,30.2,3.36,4.54,27.638,5.7920000000000025,26.959,55.652,54.157,cluster_0
22.948,29.0,2.99,4.36,26.068,3.051,25.96,27.142,44.157,cluster_0
22.038,28.93,3.25,4.84,24.698,0.8190000000000001,25.519,0.8190000000000001,33.243,cluster_0
22.219,29.87,3.8,5.47,24.938,2.7310000000000003,26.03,36.157,28.244,cluster_0
23.289,31.241,4.35,5.93,26.138,0.2,27.229,0.2,29.54300000000001,cluster_0
25.86,33.511,4.71,5.92,30.579,1.617,29.671,5.938,40.743,cluster_0
27.33,36.022,5.27,6.26,32.078,1.164,31.64,13.11,52.044,cluster_0
26.43,35.26300000000001,5.2,6.04,29.738000000000003,2.414,30.811,37.333,69.158,cluster_0
25.53,34.122,5.05,5.81,29.038,4.648,29.811,131.763,76.3,cluster_0
24.559,33.052,4.9,5.82,29.949,6.535,28.77,109.774,70.387,cluster_0
24.72,32.841,4.66,5.66,30.079,5.162000000000001,28.729,102.368,64.157,cluster_0
24.31900000000001,31.429,3.97,5.05,29.478,10.227,27.86,243.58900000000003,61.657,cluster_0
22.948,29.33,3.28,4.52,27.167,8.265,26.119,143.97299999999996,54.157,cluster_0
21.949,28.0,2.92,4.31,25.50800000000001,1.117,24.959,3.96,44.157,cluster_0
21.978,28.87,3.24,4.82,24.698,0.5,25.389,0.5,33.243,cluster_0
21.879,29.53,3.76,5.45,24.527,0.0,25.69,0.0,28.244,cluster_0
23.81900000000001,31.77,4.4,5.94,27.407,0.2,27.759,0.2,29.54300000000001,cluster_0
25.89,33.541,4.71,5.97,30.679,1.044,29.7,9.373,40.743,cluster_0
26.659,35.322,5.19,6.24,32.078,1.721,30.94,42.331,52.044,cluster_0
26.041,34.873000000000005,5.17,5.98,29.478,1.7619999999999998,30.422,38.58,69.158,cluster_0
25.971,34.592,5.1,5.81,29.038,2.696,30.282,25.014,76.3,cluster_0
25.33,33.892,5.01,5.87,29.949,3.2510000000000003,29.611,56.331,70.387,cluster_0
25.229,33.382,4.71,5.71,30.079,6.192,29.271,175.753,64.157,cluster_0
24.159,31.271,3.96,5.05,29.478,7.098,27.7,111.898,61.657,cluster_0
23.26,29.671,3.31,4.53,27.738000000000003,8.959,26.43,285.691,54.157,cluster_0
22.34800000000001,28.399,2.95,4.35,26.068,7.391,25.359,218.864,44.157,cluster_0
21.238000000000003,28.2,3.21,4.79,23.967,1.653,24.72,9.994,33.243,cluster_0
23.018,30.67,3.87,5.43,25.238000000000003,0.0,26.83,0.0,28.244,cluster_0
24.72,32.67,4.49,5.98,27.407,0.2,28.659,0.2,29.54300000000001,cluster_0
26.389,33.97,4.73,5.96,30.579,1.044,30.13,18.629,40.743,cluster_0
27.33,35.992,5.26,6.25,32.078,1.729,31.611,54.173,52.044,cluster_0
26.869,35.702,5.25,6.04,29.738000000000003,3.15,31.251,45.005,69.158,cluster_0
26.129,34.721,5.11,5.82,29.038,1.884,30.411,23.837,76.3,cluster_0
25.389,33.952,5.01,5.89,29.949,5.5939999999999985,29.671,83.87100000000002,70.387,cluster_0
25.03,33.151,4.69,5.7,30.079,6.438,29.07,105.039,64.157,cluster_0
24.389,31.499,3.97,5.04,29.378,9.981,27.93,190.35,61.657,cluster_0
23.62,30.029,3.34,4.55,27.539,10.828,26.79,358.659,54.157,cluster_0
22.149,28.23,2.94,4.36,26.038,1.4069999999999998,25.19,65.753,44.157,cluster_0
21.538,28.43,3.21,4.79,23.897,0.732,25.018,1.539,33.243,cluster_0
22.849,30.501,3.86,5.45,25.238000000000003,0.059,26.659,0.059,28.244,cluster_0
24.519,32.47,4.47,5.97,27.407,0.2,28.459,0.2,29.54300000000001,cluster_0
26.69,34.271,4.77,5.97,30.679,1.044,30.501,14.894,40.743,cluster_0
26.989,35.651,5.24,6.24,32.078,2.732,31.341,96.701,52.044,cluster_0
27.33,36.162,5.3,6.07,29.738000000000003,1.501,31.71,28.50800000000001,69.158,cluster_0
25.729,34.321,5.07,5.82,29.038,4.365,30.011,16.442,76.3,cluster_0
25.53,34.093,5.03,5.87,30.448,4.079,29.811,62.344,70.387,cluster_0
25.159,33.28,4.7,5.7,30.079,6.949,29.17,130.189,64.157,cluster_0
24.219,31.33,3.97,5.06,29.378,11.202,27.759,345.925,61.657,cluster_0
22.689,29.1,3.26,4.51,27.738000000000003,12.12,25.86,445.582,54.157,cluster_0
22.34800000000001,28.399,2.95,4.32,26.068,7.434,25.359,284.524,44.157,cluster_0
21.739,28.7,3.25,4.83,24.698,1.132,25.219,12.625,33.243,cluster_0
22.419,30.071,3.82,5.45,25.238000000000003,1.179,26.23,1.973,28.244,cluster_0
24.189,32.14,4.43,5.96,27.407,0.468,28.13,0.5870000000000001,29.54300000000001,cluster_0
26.219,33.8,4.72,5.96,30.679,3.388,29.959,63.327,40.743,cluster_0
26.889,35.621,5.25,6.25,32.078,1.655,31.241,4.1080000000000005,52.044,cluster_0
27.1,35.933,5.27,6.04,29.738000000000003,1.6780000000000002,31.482,77.40899999999998,69.158,cluster_0
25.901,34.492,5.09,5.84,29.038,2.485,30.18,13.395,76.3,cluster_0
24.86,33.351,4.93,5.84,29.949,4.757,29.07,97.998,70.387,cluster_0
24.66,32.811,4.66,5.69,30.079,6.875,28.7,140.382,64.157,cluster_0
23.81900000000001,30.93,3.92,5.04,29.378,10.892,27.36,245.655,61.657,cluster_0
23.088,29.47,3.29,4.5,27.738000000000003,8.838,26.26,174.202,54.157,cluster_0
22.619,28.67,2.97,4.33,26.068,8.193,25.629,205.006,44.157,cluster_0
22.038,28.93,3.25,4.82,24.698,3.055,25.519,33.809,33.243,cluster_0
22.66,30.341,3.85,5.48,25.167,2.5660000000000003,26.5,57.398,28.244,cluster_0
23.96,31.911,4.42,5.97,27.407,1.365,27.899,29.799,29.54300000000001,cluster_0
25.89,33.541,4.71,5.95,30.679,2.032,29.7,29.589,40.743,cluster_0
27.13,35.86199999999999,5.27,6.27,32.078,2.238,31.482,38.902,52.044,cluster_0
26.43,35.333,5.23,6.06,29.738000000000003,2.0,30.881,27.82,69.158,cluster_0
25.53,34.122,5.05,5.77,29.038,3.847,29.811,75.734,76.3,cluster_0
25.86,34.421,5.08,5.89,29.949,5.468,30.141,117.46,70.387,cluster_0
25.018,33.14,4.68,5.69,30.079,5.11,29.03,157.76,64.157,cluster_0
24.989,32.1,4.04,5.05,29.478,4.142,28.53,77.915,61.657,cluster_0
23.948,30.329,3.36,4.55,27.908,9.6,27.089,265.112,54.157,cluster_0
22.708,28.759,2.98,4.37,26.068,4.293,25.719,97.388,44.157,cluster_0
21.637,28.6,3.23,4.83,24.397,0.2,25.12,0.2,33.243,cluster_0
22.719,30.371,3.84,5.46,25.238000000000003,1.406,26.529,17.74,28.244,cluster_0
23.91800000000001,31.87,4.41,5.96,26.538,0.468,27.86,0.5579999999999999,29.54300000000001,cluster_0
26.659,34.241,4.76,5.96,30.579,1.195,30.4,43.109,40.743,cluster_0
26.69,35.452,5.23,6.29,32.078,2.27,31.07,35.55699999999999,52.044,cluster_0
25.93,34.833,5.18,6.02,29.738000000000003,1.807,30.381,31.21,69.158,cluster_0
25.229,33.822,5.0,5.77,29.038,5.575,29.51,144.059,76.3,cluster_0
25.03,33.522,4.95,5.83,29.949,5.043,29.241,120.566,70.387,cluster_0
24.66,32.781,4.64,5.67,30.079,4.102,28.67,108.733,64.157,cluster_0
24.31900000000001,31.429,3.97,5.04,29.478,9.845,27.86,165.36900000000003,61.657,cluster_0
23.518,29.899,3.32,4.55,27.738000000000003,10.126,26.69,210.224,54.157,cluster_0
21.789,27.87,2.92,4.36,24.808000000000003,4.319,24.83,99.202,44.157,cluster_0
21.379,28.27,3.2,4.8,23.868,1.584,24.79,26.641,33.243,cluster_0
21.91800000000001,29.57,3.77,5.45,24.228,1.703,25.729,49.962,28.244,cluster_0
23.19,31.141,4.34,5.92,26.009,0.67,27.13,0.67,29.54300000000001,cluster_0
25.89,33.541,4.71,5.96,30.649,0.26,29.7,0.26,40.743,cluster_0
26.189,34.851,5.15,6.24,31.938,2.222,30.47,88.56700000000002,52.044,cluster_0
25.46,34.292,5.11,5.95,28.527,3.5780000000000003,29.84,63.09,69.158,cluster_0
25.831,34.421,5.08,5.79,29.038,5.0280000000000005,30.11,48.541,76.3,cluster_0
24.889,33.452,4.96,5.87,29.949,6.981,29.17,155.53,70.387,cluster_0
24.389,32.511,4.62,5.66,29.638,5.8,28.43,94.416,64.157,cluster_0
24.119,31.23,3.96,5.03,29.378,5.046,27.659,97.031,61.657,cluster_0
23.419,29.8,3.32,4.53,27.368,9.24,26.559,250.474,54.157,cluster_0
21.84800000000001,27.899,2.92,4.34,25.838,5.207000000000002,24.86,71.801,44.157,cluster_0
21.479,28.37,3.21,4.82,24.268,4.492,24.889,47.997,33.243,cluster_0
21.219,28.87,3.72,5.43,23.908,2.285,25.03,15.128,28.244,cluster_0
22.79,30.741,4.29,5.88,26.009,1.037,26.729,50.191,29.54300000000001,cluster_0
25.86,33.441,4.69,5.92,30.649,0.23,29.6,0.231,40.743,cluster_0
26.189,34.851,5.15,6.24,30.279,3.172,30.47,61.968,52.044,cluster_0
25.401,34.303000000000004,5.12,5.98,29.378,2.7,29.851,85.64,69.158,cluster_0
25.77,34.361999999999995,5.07,5.77,29.228,2.507,30.051,43.233,76.3,cluster_0
25.53,34.022,5.0,5.87,29.949,2.187,29.741,27.187,70.387,cluster_0
24.6,32.722,4.64,5.68,28.81900000000001,3.35,28.641,29.163,64.157,cluster_0
24.459,31.57,3.98,5.05,29.478,4.195,28.0,12.841,61.657,cluster_0
23.159,29.54,3.29,4.52,27.738000000000003,13.334,26.33,505.114,54.157,cluster_0
22.289,28.37,2.95,4.31,26.068,6.7810000000000015,25.33,189.881,44.157,cluster_0
22.979,29.87,3.32,4.81,25.798,1.3969999999999998,26.389,1.3969999999999998,33.243,cluster_0
23.448,31.1,3.9,5.52,25.238000000000003,0.08900000000000001,27.259,0.09,28.244,cluster_0
23.518,31.47,4.37,5.96,26.439,1.179,27.46,13.957,29.54300000000001,cluster_0
26.36,33.941,4.73,5.93,30.579,1.044,30.1,1.4409999999999998,40.743,cluster_0
27.189,35.851,5.24,6.26,32.078,2.984,31.47,66.563,52.044,cluster_0
26.3,35.132,5.2,6.04,29.738000000000003,2.508,30.681,51.195,69.158,cluster_0
25.46,34.051,5.04,5.79,29.038,4.2330000000000005,29.741,98.793,76.3,cluster_0
25.13,33.621,4.97,5.85,29.949,2.8710000000000004,29.411,104.579,70.387,cluster_0
24.589,32.711,4.64,5.68,30.079,5.752000000000002,28.6,115.449,64.157,cluster_0
24.29,31.4,3.97,5.04,29.378,7.735,27.829,135.77100000000002,61.657,cluster_0
23.419,29.8,3.32,4.52,27.638,11.55,26.559,379.615,54.157,cluster_0
22.52,28.571,2.96,4.35,26.068,6.937,25.53,300.517,44.157,cluster_0
22.038,28.93,3.25,4.81,24.698,4.057,25.519,130.185,33.243,cluster_0
23.018,30.67,3.87,5.47,25.038,0.0,26.83,0.0,28.244,cluster_0
24.31900000000001,32.27,4.45,5.98,28.308000000000003,0.26,28.259,0.26,29.54300000000001,cluster_0
26.189,33.77,4.72,5.96,30.649,1.523,29.93,43.17100000000001,40.743,cluster_0
26.989,35.651,5.24,6.24,32.078,1.473,31.341,36.22,52.044,cluster_0
26.93,35.762,5.26,6.01,29.738000000000003,1.233,31.311,44.857,69.158,cluster_0
26.6,35.192,5.15,5.84,29.638,2.156,30.881,15.571,76.3,cluster_0
25.559,34.122,5.04,5.9,29.949,4.899,29.84,76.945,70.387,cluster_0
25.43,33.581,4.75,5.71,30.949,5.7189999999999985,29.47,221.837,64.157,cluster_0
24.79,31.899,4.01,5.08,29.378,7.164,28.329,214.622,61.657,cluster_0
23.289,29.7,3.32,4.56,27.738000000000003,13.675,26.459,594.909,54.157,cluster_0
21.84800000000001,27.899,2.92,4.31,25.808000000000003,1.902,24.86,2.235,44.157,cluster_0
22.31900000000001,29.211,3.27,4.82,24.698,5.5779999999999985,25.729,118.483,33.243,cluster_0
22.278,29.93,3.81,5.45,24.298,0.0,26.089,0.0,28.244,cluster_0
24.219,32.17,4.44,5.96,27.407,0.2,28.16,0.2,29.54300000000001,cluster_0
26.248,33.829,4.72,5.92,30.679,1.6880000000000002,30.059,56.951,40.743,cluster_0
28.03,36.692,5.34,6.25,32.078,1.0,32.311,2.886,52.044,cluster_0
27.33,36.162,5.3,6.09,29.738000000000003,2.989,31.71,54.653,69.158,cluster_0
25.559,34.152,5.05,5.82,29.038,3.992,29.84,86.211,76.3,cluster_0
25.33,33.892,5.01,5.87,29.949,5.922999999999999,29.611,127.951,70.387,cluster_0
24.959,33.081,4.68,5.7,30.079,4.493,29.0,92.931,64.157,cluster_0
24.149,31.26,3.96,5.05,29.31900000000001,10.473,27.688,267.656,61.657,cluster_0
22.948,29.33,3.28,4.52,27.427,6.405,26.119,89.684,54.157,cluster_0
22.149,28.2,2.93,4.32,25.609,4.466,25.159,85.273,44.157,cluster_0
21.908,28.799,3.24,4.82,24.698,4.562,25.31900000000001,89.50200000000002,33.243,cluster_0
21.91800000000001,29.57,3.77,5.45,24.027,1.798,25.729,10.444,28.244,cluster_0
23.76,31.71,4.39,5.93,27.407,0.2,27.7,0.2,29.54300000000001,cluster_0
26.159,33.741,4.72,5.94,30.579,1.094,29.969,20.473,40.743,cluster_0
26.69,35.452,5.23,6.26,31.989,2.344,31.07,43.257,52.044,cluster_0
26.9,35.73300000000001,5.25,6.01,29.738000000000003,2.556,31.281,39.405,69.158,cluster_0
26.129,34.721,5.11,5.83,29.038,2.446,30.411,26.708,76.3,cluster_0
25.53,34.022,5.0,5.87,29.949,4.186,29.741,63.139,70.387,cluster_0
25.089,33.21,4.69,5.7,30.079,4.15,29.1,91.383,64.157,cluster_0
24.019,31.13,3.94,5.04,29.378,9.664,27.559,232.046,61.657,cluster_0
23.448,29.829,3.32,4.54,27.738000000000003,13.148,26.619,280.816,54.157,cluster_0
21.778,27.829,2.92,4.35,24.568,4.476,24.79,55.04600000000001,44.157,cluster_0
21.238000000000003,28.2,3.21,4.79,23.927,5.334,24.72,125.5,33.243,cluster_0
22.34800000000001,30.0,3.81,5.44,24.667,0.059,26.159,0.059,28.244,cluster_0
23.84800000000001,31.8,4.4,5.94,26.009,2.248,27.79,58.534,29.54300000000001,cluster_0
26.448,34.1,4.77,5.98,30.579,1.062,30.259,12.104,40.743,cluster_0
26.83,35.522,5.22,6.25,32.078,1.07,31.141,17.244,52.044,cluster_0
27.1,35.933,5.27,6.04,29.738000000000003,2.349,31.482,42.42,69.158,cluster_0
26.2,34.791,5.12,5.83,29.038,1.702,30.481,15.518,76.3,cluster_0
25.53,34.093,5.03,5.9,30.81900000000001,2.712,29.811,23.023000000000003,70.387,cluster_0
25.089,33.241,4.7,5.71,30.079,5.3039999999999985,29.13,153.934,64.157,cluster_0
24.389,31.499,3.97,5.05,29.378,10.254,27.93,307.444,61.657,cluster_0
23.518,29.899,3.32,4.53,27.738000000000003,4.093,26.69,29.658,54.157,cluster_0
22.219,28.3,2.95,4.36,26.068,6.525,25.26,204.838,44.157,cluster_0
21.608,28.571,3.23,4.82,23.897,3.052,25.089,33.689,33.243,cluster_0
22.649,30.3,3.83,5.45,25.238000000000003,0.0,26.459,0.0,28.244,cluster_0
24.079,32.1,4.45,5.98,27.108,2.021,28.089,55.892,29.54300000000001,cluster_0
26.659,34.241,4.76,5.93,30.679,1.5759999999999998,30.4,7.0820000000000025,40.743,cluster_0
27.919,36.581,5.31,6.27,32.078,1.884,32.2,37.195,52.044,cluster_0
27.2,36.032,5.29,6.07,29.208,1.596,31.581,27.005,69.158,cluster_0
26.059,34.651,5.1,5.83,29.038,3.1,30.341,44.332,76.3,cluster_0
25.53,34.022,5.0,5.88,29.949,4.704,29.741,56.841,70.387,cluster_0
24.72,32.841,4.66,5.68,30.079,7.404,28.729,230.786,64.157,cluster_0
24.72,31.829,4.0,5.05,29.378,6.652,28.259,59.377,61.657,cluster_0
23.448,29.829,3.32,4.55,27.337,8.892000000000003,26.619,157.72899999999996,54.157,cluster_0
21.949,28.0,2.92,4.35,25.579,4.003,24.959,57.756,44.157,cluster_0
21.208,28.171,3.21,4.81,23.768,3.272,24.69,18.359,33.243,cluster_0
22.02,29.7,3.8,5.44,24.357,0.119,25.86,0.119,28.244,cluster_0
23.719,31.671,4.39,5.92,26.439,2.2230000000000003,27.659,89.835,29.54300000000001,cluster_0
26.72,34.3,4.78,5.96,30.679,1.328,30.53,18.083,40.743,cluster_0
26.749,35.481,5.23,6.27,31.938,2.499,31.1,101.416,52.044,cluster_0
26.729,35.561,5.23,6.03,29.738000000000003,1.988,31.111,11.890999999999998,69.158,cluster_0
25.831,34.421,5.08,5.83,29.038,3.003,30.11,23.993,76.3,cluster_0
24.889,33.452,4.96,5.86,29.949,6.405,29.17,143.304,70.387,cluster_0
25.089,33.21,4.69,5.68,30.079,3.753,29.1,44.06399999999999,64.157,cluster_0
24.449,31.559,3.98,5.06,29.378,8.088,27.989,195.736,61.657,cluster_0
23.119,29.53,3.3,4.54,27.738000000000003,10.566,26.29,255.8,54.157,cluster_0
22.049,28.101,2.93,4.31,25.838,8.985,25.06,330.214,44.157,cluster_0
22.038,28.93,3.25,4.81,24.698,3.887,25.519,88.758,33.243,cluster_0
22.419,30.071,3.82,5.45,25.238000000000003,1.23,26.23,10.704,28.244,cluster_0
24.519,32.47,4.47,5.96,27.407,1.084,28.459,5.919,29.54300000000001,cluster_0
26.69,34.271,4.76,5.97,30.579,1.4380000000000002,30.431,6.975,40.743,cluster_0
26.889,35.621,5.25,6.27,32.078,2.633,31.241,72.122,52.044,cluster_0
26.9,35.80300000000001,5.28,6.06,29.738000000000003,1.821,31.351,10.916,69.158,cluster_0
25.971,34.592,5.1,5.83,29.038,3.407,30.282,58.71100000000001,76.3,cluster_0
25.389,33.952,5.01,5.89,29.949,4.062,29.671,80.077,70.387,cluster_0
25.018,33.14,4.68,5.69,30.079,6.577000000000001,29.03,84.73100000000002,64.157,cluster_0
24.519,31.63,3.99,5.07,29.478,8.149,28.059,110.41,61.657,cluster_0
22.689,29.1,3.26,4.53,27.638,8.84,25.86,266.236,54.157,cluster_0
