minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.675,31.138,4.02,5.75,22.244,1.272,25.89,8.018,30.441
21.224,32.562,4.7,6.45,22.125,3.057,26.893,14.153,26.971
22.006,33.659,5.32,7.01,23.753,1.032,27.79,9.289,28.429
24.358,35.243,5.64,7.0,27.057,1.947,29.781,63.107,40.771
23.944,34.149,5.43,6.74,28.475,3.799,29.051,110.527,50.93
23.594,32.426,4.92,5.88,27.672,4.077,27.993,67.979,71.5
23.093,31.543,4.75,5.58,27.272,4.492,27.278,65.981,78.799
23.128,31.633,4.77,5.68,27.462,3.83,27.348,109.234,71.762
23.27,32.288,4.81,5.88,27.391,7.875,27.787,161.671,63.8
22.836,31.397,4.27,5.42,26.995,6.246,27.116,106.805,61.667
21.553,30.036,3.73,5.09,25.308,6.369,25.756,163.126,52.77
19.678,28.685,3.48,5.07,22.593,3.031,24.144,29.759,40.866
19.535,29.945,3.91,5.65,21.662,2.387,24.696,19.163,30.441
19.702,31.034,4.54,6.33,21.49,2.034,25.365,11.277,26.971
22.466,34.119,5.37,6.99,24.312,1.472,28.249,28.323,28.429
24.399,35.297,5.64,7.0,27.007,2.111,29.821,54.027,40.771
24.491,34.69,5.48,6.74,28.475,5.012,29.597,150.043,50.93
24.187,33.007,4.97,5.91,27.839,5.106,28.574,106.848,71.5
23.188,31.64,4.75,5.58,27.272,6.699,27.375,112.919,78.799
23.689,32.2,4.83,5.75,28.653,4.727,27.968,107.135,71.762
22.589,31.608,4.73,5.88,27.391,5.036,27.053,73.516,63.8
22.174,30.736,4.22,5.39,26.995,11.357,26.454,255.305,61.667
21.379,29.861,3.72,5.05,25.008,5.037,25.58,69.946,52.77
20.639,29.645,3.56,5.08,23.07,4.836,25.104,132.596,40.866
20.12,30.53,3.96,5.68,21.662,0.905,25.282,0.905,30.441
20.985,32.323,4.68,6.39,22.212,1.194,26.655,1.372,26.971
22.816,34.493,5.44,7.04,23.935,0.158,28.624,0.158,28.429
24.621,35.517,5.68,7.05,27.078,1.214,30.096,16.669,40.771
24.333,34.522,5.46,6.74,28.449,7.072,29.417,184.148,50.93
23.966,32.785,4.95,5.9,27.698,3.809,28.352,125.994,71.5
23.128,31.579,4.75,5.59,27.364,5.523,27.315,63.223,78.799
22.936,31.434,4.75,5.7,27.462,6.306,27.147,149.392,71.762
22.55,31.569,4.72,5.85,27.391,8.038,27.014,193.0,63.8
22.451,31.012,4.24,5.41,26.995,8.489,26.73,150.238,61.667
20.772,29.309,3.69,5.09,24.348,7.798,25.028,216.129,52.77
19.251,28.306,3.46,5.06,22.154,3.688,23.765,59.502,40.866
18.861,29.279,3.86,5.62,20.698,1.414,24.03,11.097,30.441
19.531,30.863,4.52,6.33,21.047,0.0,25.194,0.0,26.971
21.823,33.501,5.31,6.96,22.959,0.158,27.632,0.158,28.429
24.382,35.279,5.64,7.02,27.065,2.383,29.803,45.928,40.771
23.66,33.859,5.39,6.74,27.046,5.89,28.766,165.713,50.93
22.702,31.533,4.82,5.85,27.23,4.336,27.11,72.406,71.5
22.389,30.866,4.67,5.53,27.272,7.179,26.601,127.506,78.799
22.819,31.316,4.74,5.66,27.462,4.239,27.03,40.489,71.762
22.944,32.016,4.78,5.87,27.391,3.818,27.461,81.992,63.8
22.736,31.297,4.27,5.42,26.995,7.642,27.016,105.477,61.667
21.247,29.73,3.71,5.08,24.848,1.392,25.449,11.703,52.77
19.555,28.545,3.46,5.06,23.049,1.762,24.004,10.464,40.866
19.412,29.83,3.9,5.62,21.563,0.483,24.581,0.496,30.441
20.92,32.259,4.68,6.38,22.125,1.272,26.589,12.652,26.971
22.725,34.403,5.42,7.05,23.799,1.331,28.533,10.282,28.429
23.82,34.717,5.57,6.99,26.013,4.114,29.243,75.188,40.771
24.253,34.452,5.45,6.72,28.483,5.965,29.347,83.109,50.93
23.895,32.715,4.94,5.89,27.868,3.403,28.281,88.086,71.5
23.689,32.14,4.79,5.6,28.86,4.571,27.875,43.002,78.799
23.411,31.909,4.79,5.73,27.462,6.039,27.622,88.9,71.762
23.123,32.141,4.78,5.88,27.82,4.489,27.586,63.281,63.8
22.614,31.175,4.26,5.4,26.995,10.896,26.896,169.767,61.667
21.631,30.115,3.74,5.08,25.308,4.76,25.834,43.259,52.77
