
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"5.406"	"55.172"	"21.28"	"17.529"	"28.601"	"33.528"	"24.672"	"79.308"	"192.175"	"60.668"	"222.65"	"190.294"
"1902"	"93.234"	"30.323"	"13.483"	"0.231"	"64.791"	"24.955"	"46.957"	"91.108"	"151.158"	"214.866"	"260.379"	"260.874"
"1903"	"45.49"	"9.978"	"0.2"	"0.26"	"176.608"	"40.987"	"58.541"	"94.474"	"238.072"	"138.846"	"124.572"	"444.622"
"1904"	"59.719"	"0.059"	"0.2"	"0.26"	"63.182"	"7.65"	"69.393"	"24.104"	"39.974"	"120.519"	"18.864"	"123.858"
"1905"	"6.402"	"0.211"	"24.239"	"65.379"	"71.328"	"9.395"	"46.735"	"141.472"	"67.463"	"275.86"	"161.255"	"3.301"
"1906"	"39.718"	"18.146"	"53.824"	"4.817"	"14.82"	"18.772"	"53.424"	"129.806"	"48.076"	"162.291"	"351.13"	"333.621"
"1907"	"1.524"	"0.41"	"0.349"	"77.371"	"51.978"	"18.221"	"23.845"	"49.841"	"130.589"	"190.583"	"478.964"	"78.689"
"1908"	"3.706"	"52.779"	"1.327"	"4.681"	"11.332"	"16.634"	"36.384"	"58.304"	"149.419"	"273.444"	"42.919"	"54.355"
"1909"	"51.345"	"1.183"	"0.349"	"17.954"	"111.074"	"23.637"	"24.741"	"204.944"	"131.308"	"26.158"	"55.652"	"27.142"
"1910"	"0.819"	"36.157"	"0.2"	"5.938"	"13.11"	"37.333"	"131.763"	"109.774"	"102.368"	"243.589"	"143.973"	"3.96"
"1911"	"0.5"	"0"	"0.2"	"9.373"	"42.331"	"38.58"	"25.014"	"56.331"	"175.753"	"111.898"	"285.691"	"218.864"
"1912"	"9.994"	"0"	"0.2"	"18.629"	"54.173"	"45.005"	"23.837"	"83.871"	"105.039"	"190.35"	"358.659"	"65.753"
