
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"20.801"	"21.806"	"22.319"	"23.549"	"23.404"	"22.637"	"22.369"	"22.519"	"22.216"	"21.986"	"21.032"	"20.104"
"1902"	"19.936"	"20.471"	"22.482"	"23.868"	"24.021"	"23"	"21.851"	"22.883"	"21.952"	"21.669"	"21.368"	"20.803"
"1903"	"20.854"	"21.355"	"22.683"	"23.8"	"23.421"	"23.035"	"21.771"	"22.25"	"21.703"	"21.703"	"20.938"	"19.62"
"1904"	"19.305"	"19.921"	"21.5"	"23.183"	"23.073"	"21.753"	"21.337"	"22.134"	"22.168"	"21.986"	"21.17"	"20.069"
"1905"	"19.803"	"20.87"	"22.518"	"23.001"	"23.252"	"22.668"	"22.571"	"22.468"	"22.521"	"21.885"	"21.635"	"20.12"
"1906"	"20.434"	"21.054"	"22.434"	"24.249"	"23.769"	"22.401"	"21.704"	"22.035"	"22.037"	"21.851"	"21.049"	"20.336"
"1907"	"19.737"	"20.754"	"22.285"	"22.736"	"23.421"	"22.501"	"21.852"	"21.402"	"22.168"	"21.884"	"21.284"	"20.319"
"1908"	"20.019"	"20.536"	"21.868"	"23.667"	"23.187"	"22.2"	"20.918"	"21.969"	"21.834"	"21.884"	"20.818"	"19.819"
"1909"	"19.485"	"20.502"	"22.317"	"23.167"	"23.122"	"22.25"	"21.153"	"21.766"	"21.718"	"21.851"	"21.082"	"20.386"
"1910"	"19.968"	"20.453"	"21.899"	"22.965"	"23.469"	"22.033"	"21.669"	"21.669"	"21.637"	"21.402"	"21.037"	"19.971"
"1911"	"19.819"	"19.956"	"22.068"	"23.383"	"23.153"	"21.833"	"21.336"	"22.134"	"22.45"	"21.735"	"21.501"	"20.468"
"1912"	"19.22"	"21.27"	"22.768"	"23.766"	"23.752"	"22.2"	"21.821"	"22.067"	"22.118"	"21.603"	"21.337"	"19.97"
"1913"	"19.553"	"20.938"	"22.333"	"23.867"	"24.038"	"22.702"	"21.604"	"22.233"	"22.249"	"21.819"	"21.267"	"20.65"
"1914"	"19.704"	"20.902"	"22.482"	"23.717"	"23.719"	"22.783"	"21.902"	"22.035"	"22.433"	"22.001"	"21.585"	"20.617"
"1915"	"20.235"	"20.969"	"21.9"	"23.332"	"23.468"	"23.001"	"21.934"	"22.534"	"22.266"	"22.201"	"21.436"	"20.304"
