
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"4.96"	"5.67"	"6.13"	"6"	"6.05"	"5.72"	"5.55"	"5.58"	"5.52"	"5.06"	"4.6"	"4.38"
"1902"	"4.94"	"5.59"	"6.06"	"6.01"	"6.05"	"5.73"	"5.57"	"5.59"	"5.54"	"5.03"	"4.56"	"4.39"
"1903"	"4.92"	"5.63"	"6.11"	"6.03"	"6.05"	"5.7"	"5.58"	"5.58"	"5.51"	"5.05"	"4.61"	"4.4"
"1904"	"4.92"	"5.6"	"6.05"	"6.01"	"6.05"	"5.7"	"5.52"	"5.55"	"5.53"	"5.07"	"4.63"	"4.42"
"1905"	"4.88"	"5.58"	"6.14"	"6.03"	"6.01"	"5.69"	"5.6"	"5.6"	"5.56"	"5.06"	"4.58"	"4.4"
"1906"	"4.9"	"5.66"	"6.11"	"6.03"	"6.1"	"5.71"	"5.6"	"5.55"	"5.55"	"5.06"	"4.56"	"4.41"
"1907"	"4.91"	"5.6"	"6.1"	"6"	"6.07"	"5.74"	"5.57"	"5.56"	"5.54"	"5.05"	"4.58"	"4.41"
"1908"	"4.94"	"5.6"	"6.04"	"6.02"	"6.08"	"5.73"	"5.54"	"5.59"	"5.51"	"5.04"	"4.58"	"4.37"
"1909"	"4.9"	"5.6"	"6.09"	"6.03"	"6.05"	"5.69"	"5.52"	"5.53"	"5.46"	"5.01"	"4.59"	"4.42"
"1910"	"4.94"	"5.61"	"6.07"	"5.97"	"6.07"	"5.74"	"5.55"	"5.55"	"5.49"	"5.05"	"4.58"	"4.38"
"1911"	"4.91"	"5.59"	"6.08"	"6.01"	"6.05"	"5.67"	"5.54"	"5.57"	"5.55"	"5.04"	"4.58"	"4.41"
"1912"	"4.88"	"5.58"	"6.12"	"6.03"	"6.07"	"5.73"	"5.56"	"5.59"	"5.53"	"5.04"	"4.6"	"4.43"
"1913"	"4.88"	"5.59"	"6.11"	"6.04"	"6.05"	"5.76"	"5.56"	"5.57"	"5.54"	"5.05"	"4.57"	"4.38"
