
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"30.068"	"31.69"	"32.431"	"35.265"	"37.511"	"37.006"	"34.83"	"33.821"	"33.911"	"31.762"	"29.118"	"27.606"
"1902"	"28.51"	"29.762"	"33.056"	"35.51"	"38.137"	"36.809"	"35.195"	"34.046"	"33.285"	"30.92"	"29.195"	"28.461"
"1903"	"29.297"	"31.291"	"32.923"	"35.176"	"36.132"	"35.639"	"34.355"	"33.531"	"32.754"	"31.204"	"28.569"	"27.736"
"1904"	"28.628"	"29.751"	"32.688"	"35.651"	"36.435"	"36.405"	"34.509"	"34.352"	"34.261"	"31.562"	"29.17"	"27.945"
"1905"	"27.749"	"30.916"	"33.717"	"34.852"	"36.863"	"37.419"	"36.205"	"34.22"	"34.59"	"31.264"	"29.497"	"27.617"
"1906"	"29.236"	"31.99"	"32.247"	"36.134"	"38.462"	"36.014"	"35.213"	"33.189"	"33.403"	"31.593"	"29.352"	"28.105"
"1907"	"28.409"	"30.131"	"33.076"	"34.709"	"38.104"	"36.62"	"34.784"	"34.697"	"34.174"	"31.52"	"29.02"	"28.013"
"1908"	"28.806"	"30.062"	"32.29"	"36.122"	"37.87"	"37.329"	"34.955"	"34.149"	"32.867"	"31.518"	"28.263"	"27.66"
"1909"	"28.678"	"30.572"	"33.296"	"34.851"	"36.882"	"36.054"	"34.283"	"33.158"	"32.642"	"32.278"	"30.095"	"28.772"
"1910"	"29.01"	"30.599"	"32.526"	"35.809"	"37.993"	"35.927"	"34.422"	"33.091"	"33.017"	"31.493"	"28.381"	"27.536"
"1911"	"29.055"	"29.296"	"32.889"	"35.508"	"37.437"	"36.686"	"35.544"	"34.824"	"34.14"	"31.649"	"29.508"	"28.273"
"1912"	"27.88"	"31.229"	"33.789"	"35.29"	"38.32"	"37.32"	"35.156"	"34.297"	"34.17"	"31.596"	"29.081"	"27.694"
"1913"	"28.614"	"31.091"	"33.587"	"35.966"	"37.503"	"36.887"	"34.772"	"35.081"	"34.386"	"31.063"	"28.955"	"28.331"
