minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
0.23797007682976198,0.40152505446623094,0.34710743801652927,0.5576923076923076,0.1373453045377333,0.13942203230245528,0.29993465475931214,0.04790618763328048,0.18327531186539014
0.4126566922765871,0.6108932461873635,0.6776859504132234,0.801282051282051,0.2010434360592089,0.15694937350619248,0.49836636898279235,0.13539160423762495,0.14820858717725557
0.4381318236959161,0.5762527233115468,0.859504132231405,0.9423076923076924,0.3656879398204318,0.2182226406895053,0.49226747985188435,0.0837289902948303,0.18028357992457206
0.7454508693894056,0.7509803921568626,0.9173553719008267,0.7884615384615384,0.6725309390924531,0.31991019048308833,0.7503811805706817,0.2776422121462057,0.4229765013054829
0.7719369187221998,0.5849673202614376,0.6528925619834711,0.5128205128205126,0.7528512496966753,0.3089737089881944,0.6737094314964058,0.21653511339792048,0.5827349869451697
0.6425394257986251,0.2917211328976032,0.37190082644628114,0.15384615384615394,0.6750788643533122,0.5540667777214456,0.4626443040731871,0.4087581570861414,0.8210944299390773
0.5088960776384962,0.1531590413943354,0.34710743801652927,0.13461538461538455,0.5869934481921865,0.35590642427754043,0.3195382269658031,0.07283364458822472,0.8306861038584274
0.525272947836636,0.1834422657952067,0.38842975206611585,0.2307692307692309,0.5378548895899052,0.16947924965597158,0.3463297756480069,0.16767593023901808,0.7242892370176965
0.5058633238980998,0.2283224400871456,0.42148760330578533,0.3076923076923079,0.5438000485319096,0.4062432099659593,0.35547810934436963,0.22771037483066164,0.6476827676240208
0.4642135058633243,0.24248366013071887,0.3140495867768598,0.21794871794871779,0.572676534821645,0.4187730861157384,0.34044870398606014,0.26183017876144765,0.6476827676240208
0.3716134249898909,0.20130718954248356,0.11570247933884308,0.12820512820512828,0.4987867022567338,0.8352285072789165,0.26944020910477057,0.47910033803563257,0.5459457499274731
0.22543469470279046,0.1779956427015251,0.057851239669421725,0.2307692307692309,0.20225673380247486,0.27927862678351556,0.1746896101067312,0.032626207804306855,0.35251668117203366
0.023048928427011874,0.17058823529411793,0.2644628099173556,0.5192307692307694,0.06248483377820924,0.1547041355833997,0.0688303201916799,0.19863760101538894,0.18327531186539014
0.24565305297209855,0.43660130718954276,0.6198347107438017,0.7628205128205128,0.18818247998058701,0.06185268342145289,0.32454802875190625,0.006583361467356697,0.14820858717725557
0.5861302062272543,0.7350762527233113,0.9256198347107439,0.9487179487179487,0.40681873331715573,0.21286304048670965,0.6512742321934222,0.1262697703836341,0.18028357992457206
0.7784067933683786,0.7806100217864921,0.9256198347107439,0.7884615384615384,0.6725309390924531,0.22611718693416383,0.7858854280113264,0.09923760357950247,0.4229765013054829
0.8857662757784066,0.7076252723311549,0.7024793388429753,0.5192307692307694,0.7509099733074496,0.21633953791555005,0.7963406665214553,0.15806050453207063,0.5827349869451697
0.7456530529720989,0.40283224400871465,0.4132231404958678,0.18589743589743585,0.68017471487503,0.4630260013036866,0.5739490307122633,0.3668199436749729,0.8210944299390773
0.4975737970076832,0.14095860566448767,0.34710743801652927,0.12820512820512828,0.5818975976704682,0.42406025928876656,0.30712263123502503,0.0870110556028017,0.8306861038584274
0.6310149615851195,0.2967320261437905,0.4297520661157025,0.23717948717948717,0.6138073283183694,0.23582240892301004,0.4593770420387718,0.12791935008269265,0.7242892370176965
0.5329559239789733,0.2577342047930283,0.4297520661157025,0.3269230769230767,0.5438000485319096,0.36025204606359096,0.3842300152472234,0.13102833772793898,0.6476827676240208
0.43247068338051,0.2078431372549021,0.28925619834710753,0.21794871794871779,0.572676534821645,0.7527341203737234,0.3060335438902202,0.7376441779665724,0.6476827676240208
0.32935705620703615,0.15010893246187365,0.09917355371900835,0.11538461538461574,0.4987867022567338,0.5468240747446947,0.22413417556087992,0.38716191094833735,0.5459457499274731
0.27759805903760626,0.23442265795206985,0.07438016528925645,0.20512820512820523,0.3239504974520745,0.2857246324328239,0.23066869962971048,0.21364621216329982,0.35251668117203366
0.33380509502628375,0.5052287581699344,0.3801652892561983,0.5320512820512819,0.1373453045377333,0.062287245600057946,0.40318013504683126,0.056384856345539934,0.18327531186539014
0.4260008087343312,0.6252723311546843,0.6776859504132234,0.801282051282051,0.2061392865809267,0.044759904396320715,0.5127423219342196,0.00858337001440177,0.14820858717725557
0.546906591184796,0.6932461873638341,0.9090909090909095,0.9487179487179487,0.3025964571705896,0.01310929238791917,0.6142452624700501,0.00039102731208253024,0.18028357992457206
0.84270117266478,0.855773420479303,0.9504132231404961,0.8076923076923073,0.6725309390924531,0.2284348518867241,0.8558048355478112,0.22171675947333105,0.4229765013054829
