minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
0.22733953944145,0.261416332625953,0.18597560975609753,0.2811387900355872,0.2298605559996448,0.08793969849246232,0.22424459786604484,0.02841833018469284,0.2305742898017576
0.25311121999020075,0.38890198852471897,0.4207317073170733,0.597864768683274,0.1695532462918556,0.2859458583238775,0.3108580650945933,0.11730535564839799,0.14447850671026635
0.27280744732974027,0.4471429694254496,0.6219512195121953,0.8185053380782918,0.2940758504307665,0.014021721510779704,0.3513852775038107,0.00028444637363757584,0.16450711901355675
0.6296913277804997,0.669889177080877,0.7835365853658537,0.8540925266903914,0.7113420374811262,0.07991570757010862,0.642607370214292,0.008474200056231595,0.2829075550105592
0.8085252327290543,0.8464198695276272,0.9207317073170732,0.9252669039145908,0.8377298161470825,0.214378343329551,0.8247108401326999,0.04997048663348674,0.4295932965460861
0.8817246447819695,0.8067279729623514,0.823170731707317,0.6975088967971531,0.6539657163158361,0.2074890581941968,0.8334080516452972,0.038008941152484634,0.7358675659104843
0.732876041156296,0.6356991275642534,0.7042682926829269,0.5338078291814947,0.6028066435740299,0.4226779056573189,0.6739890612391285,0.1650594624456798,0.9135908440629471
0.6578147966682997,0.5563939322486832,0.6402439024390244,0.5088967971530248,0.646505018207656,0.48938239585021887,0.5915000448309871,0.17862903424701454,0.8042509707745757
0.6524252817246446,0.5634677355969503,0.5914634146341463,0.5088967971530248,0.708411048938627,0.572621170367969,0.5935622702411906,0.20631898441135224,0.6850875400231622
0.5378735913767759,0.3945610312033324,0.3353658536585366,0.27402135231316715,0.6593836042277289,0.4239747122710326,0.4442750829373262,0.26970119977178525,0.6166905102527419
0.34042136207741314,0.18674840839424642,0.10060975609756101,0.07829181494661915,0.4081179500843771,0.72702220781326,0.23204518963507556,0.42600530418497895,0.49278561209891675
0.14247917687408107,0.06790851214336246,0.018292682926829285,0.042704626334519616,0.23590016875388597,0.40152374777111366,0.07737828386981078,0.5355664839961921,0.3670958512160228
0.07466927976482088,0.1389609368859546,0.14329268292682934,0.2526690391459075,0.11439737099209524,0.15715675149943267,0.0844615798439882,0.06183995698776223,0.2305742898017576
0.06849583537481609,0.2373654012418454,0.3536585365853658,0.5480427046263346,0.07327471356248329,0.15431998703193386,0.13772079261185313,0.02121509571702683,0.14447850671026635
0.3340519353258206,0.4962666037884143,0.646341463414634,0.8078291814946619,0.3471889155342395,0.003485167774355649,0.4075136734510893,6.905634504496062e-05,0.16450711901355675
0.6580107790298874,0.689145641751159,0.7865853658536588,0.8540925266903914,0.7113420374811262,0.08056411087696548,0.6634089482650406,0.013479140873299695,0.2829075550105592
0.8697697207251347,0.8956221017055723,0.9451219512195123,0.9466192170818507,0.8499866773248068,0.21875506565083483,0.8806599121312648,0.051805412373252833,0.4295932965460861
0.8627143557079863,0.7912442034111448,0.8170731707317074,0.6975088967971531,0.6594724220623501,0.21988977143783436,0.8198690935174392,0.05112142571756942,0.7358675659104843
0.767858892699657,0.6643873300322249,0.7164634146341464,0.5338078291814947,0.6028066435740299,0.4716323553250122,0.7018739352640545,0.11750923628614976,0.9135908440629471
0.6800587947084761,0.5740784406193505,0.6493902439024392,0.5195729537366549,0.6597388755662138,0.6670449019289999,0.6117636510355959,0.3043937921634202,0.8042509707745757
0.5920627143557079,0.5142655034190046,0.5670731707317073,0.505338078291815,0.708411048938627,0.6839033879072784,0.5375235362682684,0.3158538570435006,0.6850875400231622
0.459872611464968,0.3283816709895465,0.3140243902439024,0.2526690391459075,0.6558308908428813,0.8023180418220133,0.3686900385546489,0.6196113443132922,0.6166905102527419
0.34365507104360593,0.19280044014776382,0.10670731707317077,0.07117437722419936,0.36610711430855314,0.6109580158858811,0.23894916166053973,0.25969789493241524,0.49278561209891675
0.2263596276335129,0.13510964395189792,0.03963414634146339,0.046263345195729506,0.23945288213873359,0.5535743232290485,0.1542185958934815,0.22289579561952585,0.3670958512160228
0.15198432141107288,0.20081741727579966,0.16463414634146342,0.2597864768683273,0.11439737099209524,0.1299238126114443,0.1551152156370484,0.07761604343315265,0.2305742898017576
0.21852033317001443,0.35754146034740225,0.405487804878049,0.5800711743772242,0.1695532462918556,0.10885070513859621,0.27508293732627975,0.013349249176667506,0.14447850671026635
0.32493875551200385,0.48581309439597575,0.6402439024390244,0.8256227758007116,0.3471889155342395,0.0,0.3995337577333453,0.0,0.16450711901355675
0.625575698187163,0.6628939715475909,0.7743902439024393,0.8683274021352313,0.7113420374811262,0.016615334738207164,0.6337308347529811,0.0005804021381159786,0.2829075550105592
0.6693777560019599,0.7380334826691815,0.875,0.9217081850533808,0.7653432809308109,0.49157075701086084,0.7008876535461311,0.2577149913104099,0.4295932965460861
0.7481626653601176,0.6992847598836752,0.7743902439024393,0.6690391459074734,0.6541433519850788,0.3156103096125791,0.7109297946740787,0.1427855027712969,0.7358675659104843
0.6864282214600687,0.5983651654484001,0.6859756097560977,0.5124555160142348,0.6025401900701662,0.5126438644837089,0.6303236797274274,0.19421932624026017,0.9135908440629471
0.6295933365997058,0.5336005659042676,0.6341463414634149,0.5088967971530248,0.646505018207656,0.6362457448532988,0.5654980722675512,0.22045251636388752,0.8042509707745757
0.5401273885350316,0.4725300636642298,0.5487804878048782,0.4875444839857652,0.708411048938627,0.6800940184794942,0.4897337039361607,0.5243957980858239,0.6850875400231622
0.48672219500244973,0.3507034504440776,0.3201219512195123,0.2597864768683273,0.6558308908428813,0.5094018479494246,0.3941540392719446,0.3039251955363294,0.6166905102527419
