minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
0.25583689575797436,0.3094392523364486,0.2164948453608248,0.33206106870229013,0.24860557768924318,0.042445855440549705,0.25347807757166924,0.0033027607930331665,0.2281871012313569
0.3022032226241366,0.4641121495327104,0.48109965635738816,0.6526717557251908,0.15667330677290836,0.3500043489605984,0.3640387858347387,0.09460348341671299,0.1576651630294902
0.36917680587526025,0.561121495327103,0.7079037800687284,0.8931297709923663,0.25856573705179275,0.007567191441245542,0.4500421585160202,0.00020150083379655363,0.17782202896194851
0.7413131645292119,0.784018691588785,0.8625429553264604,0.9236641221374046,0.6925298804780877,0.09654692528485694,0.7542158516020235,0.047795071335927364,0.31209276493138804
0.7966677627973258,0.8266355140186918,0.9140893470790378,0.9274809160305342,0.8268924302788846,0.3305210054796903,0.8044898819561551,0.17597276264591438,0.46406848999607153
0.8211114764879975,0.6874766355140186,0.7319587628865979,0.5877862595419847,0.7313745019920317,0.2237975123945377,0.7373524451939291,0.08743746525847694,0.7678438384741468
0.7225693302641676,0.5437383177570095,0.6391752577319586,0.41603053435114495,0.7021912350597609,0.33617465425763243,0.6118254637436762,0.11777144710024087,0.9165007247260264
0.6724761591581716,0.4900000000000002,0.5910652920962198,0.4198473282442747,0.7431274900398407,0.4319387666347743,0.5530143338954469,0.08660366870483603,0.8203492231207922
0.6733530636851915,0.5125233644859811,0.5532646048109964,0.43511450381679373,0.7610557768924302,0.648082108376098,0.5698777403035413,0.4764313507504169,0.7028623291475325
0.5725090430779349,0.36028037383177575,0.31271477663230257,0.22137404580152673,0.712250996015936,0.4976080716708707,0.43465430016863393,0.42463405595701315,0.6470245594072147
0.38002849939712813,0.1894392523364487,0.10652920962199312,0.08778625954198489,0.4679282868525896,0.553535704966513,0.24451939291736935,0.39628728923476003,0.49800192357188333
0.14436040776060513,0.04327102803738327,0.006872852233676981,0.057251908396946695,0.26643426294820716,0.27868139514656,0.04858768971332194,0.39234296831573096,0.365004538004091
0.08604625671380033,0.16448598130841138,0.16838487972508595,0.2938931297709925,0.12749003984063753,0.14360267895972864,0.08990303541315325,0.08242773763201779,0.2281871012313569
0.11202455332675641,0.3008411214953272,0.40549828178694153,0.5954198473282442,0.0579681274900399,0.09732973819257197,0.1795952782462058,0.017824717435612376,0.1576651630294902
0.4461251781212322,0.6267289719626168,0.7388316151202747,0.8893129770992366,0.31424302788844627,0.07428024702096199,0.5242411467116358,0.0029437650546599962,0.17782202896194851
0.7494245314041436,0.7894392523364486,0.8659793814432988,0.9274809160305342,0.6916334661354583,0.10011307297555884,0.7606450252951095,0.051811191402631095,0.31209276493138804
0.8691219993423217,0.8883177570093458,0.9415807560137455,0.935114503816794,0.8600597609561752,0.4179351135078716,0.8742622259696458,0.21380859736890864,0.46406848999607153
0.8438013811246303,0.706635514018692,0.7422680412371134,0.5916030534351144,0.7414342629482072,0.24528137775071757,0.7601180438448567,0.2231957569019826,0.7678438384741468
0.7549051846980163,0.571869158878505,0.6460481099656358,0.4274809160305344,0.7021912350597609,0.46838305644950856,0.6426011804384484,0.11438993885491941,0.9165007247260264
0.7220212649347804,0.5321495327102803,0.6116838487972507,0.43511450381679373,0.8062749003984064,0.5884143689658171,0.6004426644182124,0.6025801371132111,0.8203492231207922
0.5858818371149841,0.4370093457943927,0.5189003436426116,0.4274809160305344,0.7610557768924302,0.7441941376011133,0.48482293423271483,0.40177181767648695,0.7028623291475325
0.4943549271073111,0.2928971962616823,0.29209621993127144,0.19847328244274826,0.712250996015936,0.8553535704966513,0.35887436762225944,0.6760167685751344,0.6470245594072147
0.3689575797435055,0.1835514018691591,0.1099656357388317,0.0725190839694658,0.41304780876494035,0.4669913890580151,0.23798482293423262,0.19896238651102463,0.49800192357188333
0.25276772991340585,0.13551401869158872,0.04123711340206188,0.06106870229007639,0.27350597609561766,0.4332434548142994,0.15250843170320397,0.17779785065777284,0.365004538004091
0.17110599583470354,0.23467289719626164,0.19587628865979387,0.29770992366412224,0.12749003984063753,0.0945464034095851,0.16905564924114663,0.051005188067444876,0.2281871012313569
0.26142716211772427,0.4280373831775703,0.4604810996563574,0.6259541984732823,0.16035856573705204,0.026180742802470208,0.32335581787521056,0.0023971650917176206,0.1576651630294902
0.45916913296064904,0.6377570093457946,0.7491408934707903,0.9045801526717557,0.31314741035856586,0.0,0.5372048903878581,0.0,0.17782202896194851
0.7424092951879866,0.7834579439252336,0.8591065292096219,0.9389312977099236,0.6928286852589642,0.08228233452204922,0.7536888701517707,0.012198906800074117,0.31209276493138804
0.7322152800613835,0.7688785046728973,0.8865979381443299,0.9198473282442748,0.8226095617529878,0.761503000782813,0.7395657672849916,0.3349453400037058,0.46406848999607153
0.7556724761591582,0.6316822429906546,0.7079037800687284,0.5763358778625953,0.7313745019920317,0.3157345394450726,0.6744308600337265,0.22890263109134706,0.7678438384741468
0.6967006467170886,0.5206542056074768,0.6151202749140894,0.4122137404580153,0.7021912350597609,0.47873358267374094,0.5848440134907251,0.2503010931999259,0.9165007247260264
0.6428806313712595,0.4663551401869161,0.5807560137457043,0.4236641221374047,0.7431274900398407,0.6276419935635383,0.5264544688026979,0.33399805447470815,0.8203492231207922
0.5531075304176258,0.40897196261682256,0.5120274914089346,0.41603053435114495,0.7610557768924302,0.813777507175785,0.4529932546374366,0.8113095238095238,0.7028623291475325
