minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover,district
0.4357955172794523,0.5621559633027523,0.33471074380165294,0.4829931972789115,0.263153705325161,0.04306733598753678,0.4891317258581777,0.010279211334811118,0.22624730625494424,cluster_4
0.5195981009164182,0.6708715596330275,0.5454545454545456,0.6632653061224489,0.33534983682241487,0.09766314696209105,0.5910440669913289,0.0068205713806595335,0.19097629504350908,cluster_4
0.5956718560229657,0.7112385321100917,0.6942148760330578,0.7789115646258502,0.46764307888243256,0.07792972130863769,0.6536405748901295,0.01486738783597281,0.22020513380070378,cluster_4
0.7977255161753343,0.8436926605504588,0.7892561983471075,0.7482993197278911,0.6768287829340126,0.15232819802665745,0.828720750682979,0.07269908736686499,0.39411877028833303,cluster_4
0.7403113613779396,0.6736238532110088,0.6528925619834711,0.6122448979591836,0.7570643954469474,0.22599965379954992,0.7106544720275567,0.10278353820772898,0.5305109250115934,cluster_4
0.6506569504250858,0.43027522935779794,0.42561983471074394,0.302721088435374,0.7378810793600256,0.6754024580231954,0.537593538424991,0.2500992096102551,0.8005946697945937,cluster_4
0.6238268742409185,0.36766055045871543,0.37603305785123975,0.22448979591836737,0.6917137626363129,0.49631296520685475,0.4899631785247654,0.17037184190680632,0.8747510843176302,cluster_4
0.6442530639284533,0.37878440366972477,0.3719008264462808,0.2551020408163265,0.6822415028257581,0.3460273498355547,0.5088490319515393,0.09478912538808466,0.7879783954826918,cluster_4
0.6506569504250858,0.4618119266055046,0.4173553719008264,0.33673469387755106,0.6625805938072125,0.45040678552882113,0.5511343389951301,0.14077426848097582,0.6806514089309582,cluster_4
0.6031798608810867,0.45928899082568786,0.3388429752066115,0.302721088435374,0.6528695375308444,0.2994980093474121,0.5267846537593537,0.07472806086062968,0.6364467115851496,cluster_4
0.4963012034890142,0.3834862385321101,0.19008264462809915,0.2346938775510205,0.5617288864124811,0.30929548208412666,0.42938591281624877,0.11206088730788709,0.5286969093537741,cluster_4
0.32935850723197535,0.32626146788990806,0.15289256198347093,0.28571428571428564,0.2895805142083896,0.10680283884369049,0.31084451835134824,0.018213121775092173,0.36263946097820454,cluster_4
0.30561996245997586,0.4267201834862384,0.2933884297520661,0.4591836734693876,0.24842792326673557,0.07273671455772893,0.34897256206200244,0.016319444940690996,0.22624730625494424,cluster_4
0.3832394832726069,0.5292431192660547,0.48760330578512384,0.6258503401360543,0.3104354055559977,0.06131209970572961,0.44423328186245375,0.003325248881539676,0.19097629504350908,cluster_4
0.6450259467814949,0.7628440366972472,0.7190082644628101,0.7721088435374147,0.5185863249223912,0.09084299809589752,0.7088727877420121,0.03824750808802477,0.22020513380070378,cluster_4
0.8053439328696038,0.8516055045871556,0.7933884297520661,0.7517006802721087,0.6746000159197643,0.1362298770988402,0.8370352773488539,0.03745430760267183,0.39411877028833303,cluster_4
0.8074417577564315,0.7416284403669717,0.6735537190082644,0.6190476190476191,0.7546764307888243,0.23281980266574345,0.7820406224017104,0.09549181050273667,0.5305109250115934,cluster_4
