minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover,district
0.2527888865501997,0.35233644859813085,0.26779661016949163,0.38321167883211704,0.1640441623924194,0.08210975309654663,0.27497147598796806,0.010790288960280631,0.2319956166726804,cluster_3
0.3140391496527045,0.504672897196262,0.5118644067796609,0.6605839416058396,0.1311831696079284,0.17225822327946846,0.3909345503578466,0.02888060392125755,0.18047815686431734,cluster_3
0.4035992422647865,0.6206542056074769,0.7559322033898304,0.8978102189781021,0.231591758671651,0.012878352883274546,0.49828855927808313,0.000839514007324264,0.19785110050916088,cluster_3
0.7039570616712272,0.8020560747663549,0.894915254237288,0.9306569343065695,0.5615056941667393,0.1346074973340989,0.7503371019603775,0.07376706020262916,0.34914271205014097,cluster_3
0.6476531256577563,0.6900934579439256,0.8305084745762712,0.8430656934306571,0.6916456576545251,0.35518005085718973,0.6594751581786124,0.26360299140214266,0.49853666359299204,cluster_3
0.6276573352978331,0.48383177570093455,0.6067796610169491,0.45985401459854036,0.6638268277840566,0.2448527602329587,0.5349030183590915,0.08808507075274219,0.7992623180852343,cluster_3
0.5780888234055988,0.3765420560747664,0.5152542372881355,0.3029197080291971,0.6408762931409201,0.33073578869657944,0.4485011928223212,0.09849636651286593,0.9213406566972698,cluster_3
0.5692485792464748,0.3740186915887853,0.5152542372881355,0.32481751824817534,0.6610449447970097,0.3256500697235666,0.4423814956954674,0.12828919825310575,0.8265645672132462,cluster_3
0.5941906966954327,0.4508411214953273,0.5220338983050848,0.3978102189781024,0.6580022602799271,0.6551554425395784,0.4992220723991287,0.43645914585509243,0.7167007443638161,cluster_3
0.5250473584508526,0.34373831775700947,0.3254237288135594,0.22992700729927001,0.6125358602103802,0.5170207530145189,0.4063893786951561,0.3619913889219407,0.6539710540031272,cluster_3
0.3707640496737529,0.22841121495327096,0.1559322033898306,0.14233576642335785,0.4293662522820137,0.4241653678943483,0.2650140026968157,0.22828170652705615,0.5089604297798982,cluster_3
0.12123763418227716,0.07775700934579446,0.06440677966101707,0.11313868613138703,0.20107797965748087,0.2008038717086375,0.05808526086505574,0.104776195701512,0.37450720977161267,cluster_3
0.09566407072195317,0.21280373831775712,0.22372881355932203,0.3394160583941608,0.11388333478223092,0.10868673611680747,0.12031946893475784,0.029598928242485136,0.2319956166726804,cluster_3
0.15186276573352994,0.36000000000000004,0.45762711864406774,0.6167883211678833,0.0680691993393029,0.09219916331720122,0.23037029353801478,0.006927643147053769,0.18047815686431734,cluster_3
0.47926752262681604,0.687943925233645,0.7796610169491525,0.8978102189781021,0.2874032860992791,0.10515954392584691,0.5743180168032361,0.021212601964594985,0.19785110050916088,cluster_3
0.691433382445801,0.7891588785046728,0.8813559322033897,0.927007299270073,0.5608971572633228,0.1825116889508654,0.7366455761850432,0.10162306041416024,0.34914271205014097,cluster_3
0.7124815828246686,0.7460747663551403,0.8542372881355931,0.8467153284671534,0.7073806833000087,0.5178410302682306,0.7244061819313349,0.3098423652701208,0.49853666359299204,cluster_3
0.6918543464533781,0.536448598130841,0.623728813559322,0.4671532846715329,0.6689559245414239,0.2450168156837011,0.5966186080282129,0.1983676851007197,0.7992623180852343,cluster_3
0.6134498000420966,0.40644859813084117,0.5220338983050848,0.3029197080291971,0.6408762931409201,0.46468706422770895,0.4820039414998443,0.10077913950915975,0.9213406566972698,cluster_3
0.6416543885497789,0.4379439252336449,0.5355932203389832,0.36131386861313874,0.7662348952447191,0.4157165121811172,0.5135359402551604,0.31327093166223774,0.8265645672132462,cluster_3
0.49505367291096625,0.3598130841121497,0.48813559322033884,0.39051094890510957,0.6580022602799271,0.5554917562136001,0.39798776060574637,0.23980133705275497,0.7167007443638161,cluster_3
0.45432540517785736,0.28186915887850483,0.3050847457627118,0.21532846715328494,0.6125358602103802,0.860224755967517,0.3380354734985998,0.5562121833093158,0.6539710540031272,cluster_3
0.34666386023994955,0.2089719626168225,0.15254237288135597,0.12408759124087618,0.3911153612101193,0.3445984742843081,0.24364692459288462,0.09676665917494061,0.5089604297798982,cluster_3
0.23910755630393588,0.1823364485981309,0.10508474576271186,0.12408759124087618,0.24289315830652877,0.3542777458781068,0.17415205891505017,0.131523861147468,0.37450720977161267,cluster_3
0.17164807408966537,0.2781308411214953,0.2440677966101695,0.3503649635036496,0.11388333478223092,0.01476499056681158,0.19271859765584493,0.00048475874438671406,0.2319956166726804,cluster_3
0.28372974110713517,0.47635514018691605,0.5016949152542372,0.635036496350365,0.1336173172215946,0.015339184644409809,0.35950627528264684,0.0008725657398960854,0.18047815686431734,cluster_3
0.5135760892443696,0.7181308411214955,0.7932203389830508,0.9124087591240875,0.2727984004172826,0.0,0.6064723576392489,0.0,0.19785110050916088,cluster_3
0.7139549568511896,0.8106542056074769,0.8915254237288135,0.9416058394160584,0.569068938537773,0.10893281929292101,0.7603982989316462,0.01767386313057197,0.34914271205014097,cluster_3
0.6651231319722165,0.7036448598130841,0.8305084745762712,0.8503649635036495,0.7040771972528905,0.7214338446394881,0.676797012758013,0.29771237941626233,0.49853666359299204,cluster_3
0.6421805935592508,0.49336448598130844,0.6067796610169491,0.45985401459854036,0.6638268277840566,0.2710196046263637,0.5485945441344258,0.19332839760793588,0.7992623180852343,cluster_3
0.580614607451063,0.3768224299065421,0.5152542372881355,0.3029197080291971,0.6411370946709557,0.4782216389139529,0.44901981122290235,0.12006813063807473,0.9213406566972698,cluster_3
0.5422016417596294,0.351214953271028,0.5050847457627117,0.3394160583941608,0.6610449447970097,0.5224345828890165,0.41738408878746996,0.3110740931706308,0.8265645672132462,cluster_3
0.4874763207745736,0.35224299065420583,0.48135593220338985,0.37591240875912413,0.6580022602799271,0.7312771716840291,0.38948241883622026,0.5936619997620276,0.7167007443638161,cluster_3
0.4682172174279098,0.2933644859813084,0.3084745762711866,0.22262773722627746,0.6125358602103802,0.7191370683290953,0.35048231511254,0.38836446806541597,0.6539710540031272,cluster_3
0.24857924647442628,0.12009345794392526,0.12542372881355934,0.12043795620437958,0.3290445970616361,0.6111065540152572,0.14490198112229008,0.6049789129946191,0.5089604297798982,cluster_3
0.10355714586402845,0.06289719626168241,0.05762711864406791,0.10583941605839417,0.1649135008258717,0.25321958822081864,0.0416969194067003,0.10735202739327596,0.37450720977161267,cluster_3
0.04188591875394651,0.16327102803738316,0.20338983050847456,0.32846715328467163,0.03781622185516841,0.08703141661881715,0.06534591847318734,0.009814161124992837,0.2319956166726804,cluster_3
0.13365607240580926,0.3440186915887852,0.4508474576271187,0.6094890510948905,0.04772667999652291,0.0,0.2127372679182656,0.0,0.18047815686431734,cluster_3
0.42243738160387284,0.6386915887850467,0.7559322033898304,0.8832116788321167,0.17551942971398782,0.0,0.5182035058603879,0.0,0.19785110050916088,cluster_3
0.701747000631446,0.7988785046728978,0.888135593220339,0.9343065693430658,0.5668086586107974,0.1925190714461488,0.7463956021159641,0.06694958949748146,0.34914271205014097,cluster_3
0.592506840665123,0.6425233644859817,0.8033898305084746,0.8467153284671534,0.5678518647309401,0.5658272496103682,0.6062649102790171,0.5104179061066382,0.49853666359299204,cluster_3
0.529783203536098,0.39775700934579444,0.5694915254237287,0.4452554744525549,0.5968877684082416,0.2402592076121729,0.44020329841302774,0.08440310774424128,0.7992623180852343,cluster_3
0.5091559671648076,0.31420560747663573,0.4915254237288137,0.2737226277372263,0.6408762931409201,0.5456484291690591,0.3793174981848357,0.2118131299109366,0.9213406566972698,cluster_3
0.5545148389812677,0.36327102803738326,0.5152542372881355,0.32846715328467163,0.6610449447970097,0.2843901238618653,0.43045327248210796,0.0686396347563206,0.8265645672132462,cluster_3
0.5512523679225426,0.4117757009345797,0.5050847457627117,0.3868613138686133,0.6580022602799271,0.3893856123369699,0.45555440307022094,0.18758180303811525,0.7167007443638161,cluster_3
0.5137865712481581,0.33439252336448594,0.3220338983050849,0.22627737226277375,0.6125358602103802,0.5902715117709787,0.39643190540400375,0.33087428442998984,0.6539710540031272,cluster_3
0.30846137655230493,0.1736448598130845,0.1423728813559323,0.12408759124087618,0.3782491523950276,0.080879337215979,0.20443937350897215,0.004567749441425719,0.5089604297798982,cluster_3
0.13123552936223953,0.0877570093457944,0.06779661016949157,0.11313868613138703,0.22029035903677324,0.1263226970716102,0.06907997095736962,0.010860799323100514,0.37450720977161267,cluster_3
