
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"1.3218"	"3.1277"	"0.3531"	"1"	"1.9648"	"2.2495"	"5.3552"	"6.0473"	"6.5919"	"5.4788"	"10.3017"	"5.6047"
"1902"	"2.0446"	"2.0447"	"0.0235"	"1"	"2.0013"	"2.1826"	"5.6143"	"7.6846"	"7.5161"	"10.2999"	"8.6898"	"7.6222"
"1903"	"1.9017"	"1.5018"	"0"	"0"	"4.4349"	"3.3261"	"6.1167"	"7.3932"	"7.5961"	"6.3747"	"13.6955"	"6.7033"
"1904"	"1.7687"	"0"	"0"	"0"	"3.1049"	"2.279"	"6.3012"	"4.5043"	"4.0012"	"6.3653"	"2.2039"	"4.0005"
"1905"	"1.0799"	"1.3765"	"1.0435"	"2.3147"	"2.7393"	"2.2449"	"4.3254"	"7.8038"	"5.0638"	"9.671"	"5.5045"	"1.3693"
"1906"	"2.0229"	"2.1624"	"1.0904"	"0"	"1"	"4.112"	"6.2325"	"7.8196"	"7.2762"	"6.1346"	"6.7588"	"8.9603"
"1907"	"0.6648"	"0"	"1.0223"	"1.9518"	"1.1712"	"3.1349"	"6.3826"	"4.9054"	"5.7442"	"6.3617"	"10.234"	"6.2781"
"1908"	"1.0247"	"2.8599"	"0"	"0.1173"	"1.4789"	"2.696"	"5.3413"	"5.8831"	"7.6956"	"9.6551"	"4.6858"	"1.9022"
"1909"	"2.5805"	"1.2181"	"0"	"1.9871"	"3.7054"	"3.3032"	"5.3672"	"7.8687"	"8.9573"	"4.3447"	"3.4969"	"3.5806"
"1910"	"1.0547"	"2.0657"	"0"	"1"	"1.5783"	"3.6754"	"7.1749"	"6.5808"	"6.5184"	"9.6105"	"7.7776"	"1"
"1911"	"0.0235"	"0"	"0.3117"	"1"	"2.3648"	"3.3196"	"5.736"	"4.6537"	"6.9142"	"6.367"	"8.4599"	"5.8262"
