
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"4.07"	"4.79"	"5.51"	"5.92"	"5.73"	"5.07"	"4.8"	"4.8"	"4.82"	"4.24"	"3.74"	"3.47"
"1902"	"3.94"	"4.63"	"5.58"	"5.88"	"5.8"	"5.12"	"4.82"	"4.86"	"4.72"	"4.18"	"3.73"	"3.59"
"1903"	"4"	"4.76"	"5.62"	"5.91"	"5.73"	"5.07"	"4.8"	"4.77"	"4.7"	"4.19"	"3.65"	"3.45"
"1904"	"3.88"	"4.61"	"5.51"	"5.9"	"5.65"	"4.96"	"4.73"	"4.8"	"4.77"	"4.23"	"3.7"	"3.48"
"1905"	"3.94"	"4.8"	"5.62"	"5.83"	"5.77"	"5.1"	"4.86"	"4.82"	"4.79"	"4.21"	"3.74"	"3.53"
"1906"	"4.03"	"4.86"	"5.51"	"6.04"	"5.91"	"5.06"	"4.81"	"4.76"	"4.68"	"4.2"	"3.74"	"3.54"
"1907"	"3.94"	"4.74"	"5.56"	"5.82"	"5.76"	"5.04"	"4.8"	"4.74"	"4.79"	"4.25"	"3.74"	"3.54"
"1908"	"3.95"	"4.68"	"5.48"	"5.98"	"5.75"	"5.1"	"4.76"	"4.79"	"4.75"	"4.25"	"3.71"	"3.52"
"1909"	"3.98"	"4.75"	"5.6"	"5.87"	"5.68"	"5.06"	"4.77"	"4.77"	"4.68"	"4.24"	"3.82"	"3.6"
"1910"	"3.99"	"4.71"	"5.58"	"5.95"	"5.85"	"5.07"	"4.8"	"4.73"	"4.65"	"4.19"	"3.65"	"3.45"
"1911"	"3.96"	"4.57"	"5.56"	"5.89"	"5.74"	"5.02"	"4.77"	"4.81"	"4.82"	"4.2"	"3.74"	"3.56"
"1912"	"3.91"	"4.82"	"5.65"	"5.95"	"5.9"	"5.07"	"4.78"	"4.79"	"4.76"	"4.2"	"3.7"	"3.47"
"1913"	"3.88"	"4.77"	"5.64"	"5.96"	"5.82"	"5.08"	"4.75"	"4.81"	"4.82"	"4.19"	"3.73"	"3.6"
"1914"	"3.9"	"4.79"	"5.65"	"5.9"	"5.83"	"5.16"	"4.8"	"4.77"	"4.77"	"4.21"	"3.74"	"3.6"
"1915"	"3.99"	"4.79"	"5.57"	"5.91"	"5.82"	"5.09"	"4.83"	"4.87"	"4.79"	"4.26"	"3.76"	"3.51"
"1916"	"3.89"	"4.76"	"5.59"	"5.97"	"5.77"	"4.97"	"4.8"	"4.74"	"4.71"	"4.2"	"3.71"	"3.47"
"1917"	"3.88"	"4.62"	"5.49"	"5.88"	"5.68"	"4.93"	"4.83"	"4.77"	"4.69"	"4.15"	"3.74"	"3.53"
"1918"	"3.9"	"4.57"	"5.42"	"5.86"	"5.6"	"4.98"	"4.86"	"4.81"	"4.75"	"4.3"	"3.83"	"3.56"
"1919"	"4.05"	"4.82"	"5.57"	"5.98"	"5.77"	"5.01"	"4.8"	"4.8"	"4.75"	"4.25"	"3.74"	"3.56"
"1920"	"3.93"	"4.79"	"5.65"	"5.89"	"5.83"	"5.08"	"4.83"	"4.81"	"4.77"	"4.25"	"3.74"	"3.51"
