
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"3.91"	"4.6"	"5.27"	"5.66"	"5.9"	"5.49"	"5.25"	"5.12"	"4.94"	"4.23"	"3.61"	"3.33"
"1902"	"3.77"	"4.42"	"5.33"	"5.68"	"5.96"	"5.52"	"5.27"	"5.17"	"4.87"	"4.16"	"3.59"	"3.4"
"1903"	"3.83"	"4.57"	"5.35"	"5.68"	"5.81"	"5.42"	"5.22"	"5.1"	"4.84"	"4.18"	"3.55"	"3.32"
"1904"	"3.75"	"4.42"	"5.28"	"5.71"	"5.8"	"5.43"	"5.19"	"5.14"	"4.95"	"4.21"	"3.6"	"3.35"
"1905"	"3.71"	"4.56"	"5.41"	"5.62"	"5.85"	"5.55"	"5.36"	"5.16"	"4.97"	"4.2"	"3.62"	"3.35"
"1906"	"3.84"	"4.63"	"5.27"	"5.78"	"6.02"	"5.44"	"5.26"	"5.05"	"4.85"	"4.2"	"3.61"	"3.38"
"1907"	"3.76"	"4.47"	"5.33"	"5.59"	"5.95"	"5.46"	"5.25"	"5.14"	"4.95"	"4.21"	"3.59"	"3.37"
"1908"	"3.79"	"4.47"	"5.25"	"5.77"	"5.93"	"5.55"	"5.21"	"5.12"	"4.85"	"4.21"	"3.55"	"3.34"
"1909"	"3.78"	"4.53"	"5.36"	"5.63"	"5.82"	"5.43"	"5.18"	"5.04"	"4.8"	"4.25"	"3.68"	"3.42"
"1910"	"3.8"	"4.5"	"5.29"	"5.71"	"5.97"	"5.43"	"5.21"	"5.05"	"4.83"	"4.19"	"3.54"	"3.32"
"1911"	"3.8"	"4.39"	"5.32"	"5.68"	"5.9"	"5.46"	"5.26"	"5.16"	"4.95"	"4.19"	"3.62"	"3.38"
"1912"	"3.71"	"4.6"	"5.42"	"5.69"	"6.01"	"5.53"	"5.26"	"5.14"	"4.93"	"4.19"	"3.59"	"3.33"
"1913"	"3.74"	"4.56"	"5.41"	"5.75"	"5.94"	"5.52"	"5.19"	"5.19"	"4.96"	"4.16"	"3.58"	"3.4"
"1914"	"3.75"	"4.51"	"5.39"	"5.68"	"5.96"	"5.57"	"5.26"	"5.1"	"4.87"	"4.16"	"3.61"	"3.41"
"1915"	"3.83"	"4.56"	"5.34"	"5.68"	"5.98"	"5.48"	"5.24"	"5.21"	"4.91"	"4.28"	"3.64"	"3.37"
"1916"	"3.73"	"4.54"	"5.3"	"5.75"	"5.86"	"5.4"	"5.17"	"5.11"	"4.87"	"4.2"	"3.6"	"3.33"
"1917"	"3.74"	"4.44"	"5.25"	"5.65"	"5.81"	"5.3"	"5.24"	"5.08"	"4.81"	"4.15"	"3.61"	"3.35"
"1918"	"3.74"	"4.38"	"5.19"	"5.63"	"5.78"	"5.38"	"5.31"	"5.21"	"4.91"	"4.27"	"3.63"	"3.4"
"1919"	"3.89"	"4.61"	"5.28"	"5.75"	"5.92"	"5.43"	"5.21"	"5.17"	"4.87"	"4.22"	"3.62"	"3.4"
"1920"	"3.77"	"4.58"	"5.37"	"5.68"	"5.96"	"5.48"	"5.32"	"5.15"	"4.95"	"4.25"	"3.61"	"3.36"
"1921"	"3.84"	"4.47"	"5.36"	"5.65"	"6.05"	"5.53"	"5.18"	"5.12"	"4.86"	"4.16"	"3.55"	"3.36"
"1922"	"3.78"	"4.45"	"5.35"	"5.72"	"5.9"	"5.48"	"5.24"	"5.16"	"4.93"	"4.16"	"3.6"	"3.3"
"1923"	"3.7"	"4.46"	"5.26"	"5.68"	"5.9"	"5.55"	"5.25"	"5.19"	"4.88"	"4.2"	"3.62"	"3.38"
"1924"	"3.77"	"4.53"	"5.33"	"5.76"	"5.98"	"5.5"	"5.22"	"5.15"	"4.84"	"4.23"	"3.59"	"3.33"
"1925"	"3.76"	"4.45"	"5.27"	"5.7"	"5.81"	"5.47"	"5.25"	"5.11"	"4.93"	"4.17"	"3.57"	"3.33"
"1926"	"3.8"	"4.51"	"5.41"	"5.72"	"5.96"	"5.57"	"5.29"	"5.15"	"4.88"	"4.2"	"3.56"	"3.37"
"1927"	"3.83"	"4.56"	"5.43"	"5.75"	"5.93"	"5.44"	"5.26"	"5.17"	"4.88"	"4.25"	"3.57"	"3.38"
"1928"	"3.84"	"4.55"	"5.28"	"5.72"	"6.03"	"5.54"	"5.26"	"5.12"	"4.94"	"4.2"	"3.6"	"3.36"
"1929"	"3.81"	"4.49"	"5.27"	"5.59"	"5.91"	"5.46"	"5.28"	"5.15"	"4.92"	"4.2"	"3.59"	"3.38"
"1930"	"3.78"	"4.52"	"5.33"	"5.66"	"5.79"	"5.41"	"5.29"	"5.15"	"4.89"	"4.15"	"3.56"	"3.38"
"1931"	"3.79"	"4.52"	"5.35"	"5.72"	"5.97"	"5.53"	"5.24"	"5.17"	"4.88"	"4.25"	"3.61"	"3.36"
"1932"	"3.73"	"4.49"	"5.3"	"5.68"	"5.79"	"5.46"	"5.25"	"5.11"	"4.88"	"4.2"	"3.61"	"3.36"
"1933"	"3.78"	"4.48"	"5.29"	"5.65"	"5.79"	"5.42"	"5.26"	"5.11"	"4.89"	"4.15"	"3.61"	"3.35"
"1934"	"3.79"	"4.41"	"5.26"	"5.68"	"5.93"	"5.44"	"5.25"	"5.12"	"4.96"	"4.21"	"3.56"	"3.31"
"1935"	"3.78"	"4.49"	"5.33"	"5.72"	"6.02"	"5.49"	"5.26"	"5.09"	"4.87"	"4.2"	"3.56"	"3.38"
"1936"	"3.83"	"4.6"	"5.29"	"5.74"	"5.92"	"5.38"	"5.23"	"5.12"	"4.92"	"4.21"	"3.61"	"3.41"
"1937"	"3.79"	"4.59"	"5.35"	"5.63"	"5.95"	"5.51"	"5.19"	"5.16"	"4.94"	"4.17"	"3.56"	"3.35"
"1938"	"3.8"	"4.59"	"5.41"	"5.68"	"5.99"	"5.37"	"5.24"	"5.1"	"4.86"	"4.2"	"3.59"	"3.36"
"1939"	"3.75"	"4.41"	"5.27"	"5.6"	"5.94"	"5.48"	"5.2"	"5.17"	"4.89"	"4.21"	"3.57"	"3.37"
"1940"	"3.69"	"4.44"	"5.42"	"5.62"	"5.92"	"5.44"	"5.26"	"5.14"	"4.95"	"4.25"	"3.59"	"3.38"
"1941"	"3.84"	"4.55"	"5.38"	"5.75"	"5.98"	"5.46"	"5.34"	"5.24"	"4.88"	"4.2"	"3.61"	"3.38"
"1942"	"3.79"	"4.55"	"5.3"	"5.69"	"5.97"	"5.49"	"5.28"	"5.13"	"4.93"	"4.22"	"3.6"	"3.39"
"1943"	"3.8"	"4.47"	"5.24"	"5.63"	"5.79"	"5.41"	"5.19"	"5.12"	"4.85"	"4.09"	"3.59"	"3.36"
"1944"	"3.8"	"4.55"	"5.21"	"5.63"	"5.9"	"5.44"	"5.17"	"5.15"	"4.88"	"4.24"	"3.61"	"3.36"
"1945"	"3.79"	"4.58"	"5.34"	"5.63"	"5.92"	"5.53"	"5.25"	"5.12"	"4.86"	"4.21"	"3.55"	"3.36"
"1946"	"3.71"	"4.47"	"5.37"	"5.65"	"5.92"	"5.43"	"5.26"	"5.11"	"4.86"	"4.2"	"3.62"	"3.37"
"1947"	"3.84"	"4.47"	"5.33"	"5.69"	"5.94"	"5.52"	"5.21"	"5.11"	"4.85"	"4.16"	"3.59"	"3.37"
"1948"	"3.8"	"4.56"	"5.33"	"5.68"	"5.94"	"5.53"	"5.25"	"5.13"	"4.88"	"4.21"	"3.67"	"3.36"
"1949"	"3.75"	"4.47"	"5.38"	"5.71"	"5.81"	"5.38"	"5.18"	"5.09"	"4.81"	"4.25"	"3.57"	"3.32"
"1950"	"3.73"	"4.54"	"5.36"	"5.69"	"5.94"	"5.46"	"5.19"	"5.09"	"4.81"	"4.15"	"3.57"	"3.36"
"1951"	"3.76"	"4.44"	"5.39"	"5.65"	"5.92"	"5.42"	"5.19"	"5.19"	"4.94"	"4.25"	"3.67"	"3.36"
"1952"	"3.8"	"4.56"	"5.41"	"5.76"	"5.92"	"5.47"	"5.26"	"5.13"	"4.94"	"4.19"	"3.61"	"3.39"
"1953"	"3.82"	"4.52"	"5.51"	"5.7"	"6.11"	"5.56"	"5.26"	"5.19"	"4.88"	"4.2"	"3.59"	"3.36"
"1954"	"3.79"	"4.6"	"5.37"	"5.78"	"5.96"	"5.49"	"5.13"	"5.04"	"4.86"	"4.15"	"3.53"	"3.36"
"1955"	"3.78"	"4.54"	"5.34"	"5.65"	"5.74"	"5.39"	"5.16"	"4.97"	"4.86"	"4.21"	"3.55"	"3.29"
"1956"	"3.75"	"4.44"	"5.37"	"5.76"	"5.91"	"5.33"	"5.1"	"5.06"	"4.82"	"4.13"	"3.59"	"3.32"
"1957"	"3.75"	"4.52"	"5.26"	"5.65"	"5.91"	"5.41"	"5.16"	"5.05"	"4.88"	"4.2"	"3.59"	"3.4"
"1958"	"3.83"	"4.62"	"5.44"	"5.73"	"5.83"	"5.57"	"5.23"	"5.07"	"4.9"	"4.19"	"3.62"	"3.39"
"1959"	"3.84"	"4.62"	"5.39"	"5.75"	"5.94"	"5.38"	"5.14"	"5.15"	"4.92"	"4.23"	"3.59"	"3.37"
"1960"	"3.83"	"4.53"	"5.4"	"5.74"	"5.92"	"5.47"	"5.23"	"5.2"	"4.85"	"4.22"	"3.55"	"3.38"
"1961"	"3.81"	"4.6"	"5.47"	"5.77"	"5.92"	"5.37"	"5.13"	"5.06"	"4.86"	"4.2"	"3.58"	"3.34"
"1962"	"3.75"	"4.54"	"5.36"	"5.69"	"5.81"	"5.41"	"5.23"	"5.08"	"4.87"	"4.15"	"3.59"	"3.4"
"1963"	"3.75"	"4.44"	"5.34"	"5.61"	"5.93"	"5.45"	"5.26"	"5.12"	"4.94"	"4.25"	"3.61"	"3.38"
"1964"	"3.79"	"4.6"	"5.46"	"5.82"	"6.09"	"5.49"	"5.26"	"5.08"	"4.85"	"4.28"	"3.55"	"3.36"
"1965"	"3.77"	"4.54"	"5.39"	"5.61"	"5.96"	"5.49"	"5.23"	"5.04"	"4.93"	"4.29"	"3.63"	"3.4"
"1966"	"3.86"	"4.61"	"5.47"	"5.75"	"5.98"	"5.42"	"5.24"	"5.17"	"4.86"	"4.16"	"3.64"	"3.38"
"1967"	"3.79"	"4.49"	"5.33"	"5.75"	"5.93"	"5.43"	"5.16"	"5.03"	"4.87"	"4.13"	"3.55"	"3.4"
"1968"	"3.76"	"4.55"	"5.37"	"5.65"	"5.93"	"5.48"	"5.25"	"5.21"	"4.89"	"4.2"	"3.6"	"3.38"
"1969"	"3.77"	"4.57"	"5.48"	"5.78"	"5.95"	"5.52"	"5.23"	"5.14"	"4.92"	"4.17"	"3.64"	"3.36"
"1970"	"3.82"	"4.56"	"5.44"	"5.76"	"5.94"	"5.43"	"5.2"	"5.04"	"4.88"	"4.2"	"3.58"	"3.28"
"1971"	"3.79"	"4.56"	"5.33"	"5.72"	"5.93"	"5.33"	"5.16"	"5.1"	"4.88"	"4.16"	"3.56"	"3.3"
"1972"	"3.71"	"4.55"	"5.3"	"5.73"	"5.83"	"5.51"	"5.29"	"5.2"	"4.98"	"4.21"	"3.63"	"3.42"
"1973"	"3.85"	"4.63"	"5.41"	"5.83"	"6.01"	"5.48"	"5.34"	"5.04"	"4.92"	"4.21"	"3.59"	"3.35"
"1974"	"3.72"	"4.47"	"5.33"	"5.79"	"5.88"	"5.44"	"5.16"	"5.1"	"4.84"	"4.15"	"3.61"	"3.33"
"1975"	"3.76"	"4.63"	"5.44"	"5.8"	"5.98"	"5.44"	"5.12"	"5.1"	"4.8"	"4.17"	"3.54"	"3.31"
"1976"	"3.69"	"4.45"	"5.39"	"5.7"	"6.03"	"5.5"	"5.23"	"5.01"	"4.93"	"4.23"	"3.66"	"3.42"
"1977"	"3.75"	"4.6"	"5.41"	"5.75"	"5.87"	"5.43"	"5.24"	"5.09"	"4.94"	"4.17"	"3.62"	"3.39"
"1978"	"3.82"	"4.59"	"5.37"	"5.75"	"5.96"	"5.41"	"5.18"	"5.11"	"4.88"	"4.24"	"3.67"	"3.4"
"1979"	"3.84"	"4.68"	"5.42"	"5.79"	"5.93"	"5.46"	"5.19"	"5.2"	"4.82"	"4.21"	"3.62"	"3.46"
"1980"	"3.81"	"4.59"	"5.44"	"5.76"	"6"	"5.46"	"5.26"	"5.11"	"4.93"	"4.22"	"3.61"	"3.42"
"1981"	"3.84"	"4.52"	"5.4"	"5.79"	"5.91"	"5.42"	"5.25"	"5.08"	"4.86"	"4.21"	"3.61"	"3.36"
"1982"	"3.79"	"4.58"	"5.45"	"5.79"	"5.94"	"5.48"	"5.27"	"5.21"	"4.97"	"4.29"	"3.67"	"3.39"
"1983"	"3.8"	"4.75"	"5.55"	"5.82"	"6.02"	"5.57"	"5.3"	"5.13"	"4.86"	"4.25"	"3.61"	"3.4"
"1984"	"3.87"	"4.52"	"5.33"	"5.71"	"6.01"	"5.44"	"5.16"	"5.18"	"4.88"	"4.23"	"3.61"	"3.4"
"1985"	"3.85"	"4.61"	"5.48"	"5.83"	"5.99"	"5.41"	"5.16"	"5.13"	"4.9"	"4.23"	"3.57"	"3.42"
"1986"	"3.78"	"4.56"	"5.41"	"5.75"	"6"	"5.48"	"5.34"	"5.16"	"4.97"	"4.24"	"3.63"	"3.44"
"1987"	"3.84"	"4.5"	"5.37"	"5.76"	"5.93"	"5.54"	"5.35"	"5.17"	"5.03"	"4.26"	"3.7"	"3.42"
"1988"	"3.82"	"4.65"	"5.55"	"5.75"	"6.02"	"5.51"	"5.24"	"5.11"	"4.9"	"4.3"	"3.59"	"3.42"
"1989"	"3.82"	"4.49"	"5.37"	"5.77"	"5.99"	"5.43"	"5.17"	"5.19"	"4.94"	"4.29"	"3.61"	"3.4"
"1990"	"3.8"	"4.67"	"5.53"	"5.83"	"5.82"	"5.45"	"5.25"	"5.11"	"4.96"	"4.23"	"3.67"	"3.42"
"1991"	"3.9"	"4.62"	"5.49"	"5.8"	"5.99"	"5.4"	"5.29"	"5.13"	"5"	"4.24"	"3.61"	"3.4"
"1992"	"3.77"	"4.62"	"5.35"	"5.75"	"5.93"	"5.49"	"5.3"	"5.18"	"4.95"	"4.24"	"3.67"	"3.37"
"1993"	"3.79"	"4.6"	"5.45"	"5.77"	"5.99"	"5.46"	"5.29"	"5.17"	"4.91"	"4.2"	"3.63"	"3.39"
"1994"	"3.86"	"4.62"	"5.44"	"5.79"	"6.03"	"5.52"	"5.26"	"5.17"	"4.99"	"4.24"	"3.59"	"3.36"
"1995"	"3.82"	"4.63"	"5.42"	"5.79"	"5.84"	"5.55"	"5.23"	"5.14"	"4.97"	"4.25"	"3.73"	"3.41"
"1996"	"3.86"	"4.61"	"5.42"	"5.75"	"6.09"	"5.38"	"5.26"	"5.15"	"4.89"	"4.25"	"3.68"	"3.39"
"1997"	"3.83"	"4.57"	"5.47"	"5.69"	"6"	"5.58"	"5.35"	"5.2"	"4.97"	"4.27"	"3.68"	"3.44"
"1998"	"3.97"	"4.75"	"5.59"	"5.83"	"6.05"	"5.63"	"5.29"	"5.16"	"4.96"	"4.24"	"3.7"	"3.42"
"1999"	"3.83"	"4.62"	"5.53"	"5.78"	"5.83"	"5.43"	"5.18"	"5.17"	"4.97"	"4.24"	"3.65"	"3.4"
"2000"	"3.88"	"4.67"	"5.41"	"5.8"	"5.97"	"5.42"	"5.23"	"5.13"	"4.96"	"4.21"	"3.67"	"3.4"
"2001"	"3.9"	"4.68"	"5.55"	"5.75"	"6.03"	"5.48"	"5.32"	"5.16"	"4.97"	"4.22"	"3.68"	"3.4"
"2002"	"3.9"	"4.56"	"5.48"	"5.8"	"6.03"	"5.49"	"5.37"	"5.2"	"5.05"	"4.27"	"3.64"	"3.41"
