
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"17.432"	"18.168"	"18.395"	"19.713"	"19.663"	"19.121"	"18.612"	"18.738"	"18.582"	"18.409"	"17.908"	"17.387"
"1902"	"16.519"	"17.524"	"19.078"	"19.846"	"20.233"	"19.567"	"18.481"	"19.143"	"18.594"	"18.291"	"17.894"	"17.678"
"1903"	"17.845"	"18.232"	"18.916"	"20.042"	"19.646"	"19.381"	"18.541"	"18.698"	"18.329"	"18.371"	"17.748"	"16.905"
"1904"	"16.437"	"16.796"	"18.121"	"19.435"	"19.599"	"18.286"	"18.251"	"18.505"	"18.42"	"18.596"	"17.945"	"17.184"
"1905"	"16.978"	"17.538"	"18.777"	"19.152"	"19.438"	"18.964"	"18.829"	"18.783"	"18.839"	"18.263"	"18.078"	"17.339"
"1906"	"17.29"	"18.058"	"19.011"	"20.315"	"19.709"	"19.005"	"18.269"	"18.399"	"18.754"	"18.322"	"17.644"	"17.158"
"1907"	"16.792"	"17.425"	"18.657"	"19.164"	"19.785"	"19.014"	"18.365"	"18.058"	"18.594"	"18.189"	"17.594"	"17.199"
"1908"	"16.929"	"17.152"	"18.513"	"19.472"	"19.549"	"18.559"	"17.857"	"18.475"	"18.386"	"18.273"	"17.384"	"17.009"
"1909"	"16.667"	"17.175"	"18.494"	"19.458"	"19.332"	"18.904"	"18.302"	"18.317"	"18.363"	"18.372"	"17.574"	"17.271"
"1910"	"16.992"	"17.457"	"18.509"	"19.327"	"19.646"	"18.711"	"18.191"	"18.258"	"18.196"	"18.035"	"17.871"	"17.095"
"1911"	"16.978"	"17.089"	"18.693"	"19.562"	"20.033"	"18.77"	"18.153"	"18.518"	"18.752"	"18.358"	"18.004"	"17.464"
"1912"	"16.484"	"17.925"	"19.017"	"19.875"	"19.709"	"18.716"	"18.562"	"18.481"	"18.673"	"18.381"	"17.782"	"17.047"
"1913"	"16.688"	"17.651"	"18.657"	"19.806"	"20.11"	"19.237"	"18.401"	"18.675"	"18.713"	"18.363"	"17.944"	"17.561"
"1914"	"17.054"	"17.586"	"18.936"	"20.044"	"19.821"	"19.297"	"18.805"	"18.675"	"18.94"	"18.432"	"18.315"	"17.464"
"1915"	"17.406"	"17.978"	"18.875"	"19.821"	"20.016"	"19.683"	"18.456"	"18.842"	"18.687"	"18.613"	"17.918"	"17.317"
