
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"22.599"	"63.542"	"39.364"	"130.115"	"101.517"	"191.477"	"34.265"	"78.651"	"106.747"	"122.715"	"224.397"	"15.448"
"1902"	"93.141"	"3.26"	"59.273"	"46.622"	"74.151"	"171.85"	"40.9"	"60.045"	"61.5"	"345.395"	"181.37"	"100.165"
"1903"	"26.567"	"4.196"	"0.362"	"103.942"	"157.703"	"78.535"	"67.608"	"111.554"	"73.256"	"176.327"	"199.046"	"131.785"
"1904"	"37.064"	"0.709"	"2.441"	"17.353"	"36.359"	"187.603"	"89.556"	"36.523"	"35.046"	"189.55"	"14.616"	"49.714"
"1905"	"1.906"	"1.036"	"0.95"	"103.751"	"94.075"	"137.114"	"10.912"	"114.805"	"33.105"	"155.463"	"97.193"	"1.663"
"1906"	"7.549"	"22.228"	"18.309"	"32.991"	"32.219"	"72.188"	"50.843"	"73.752"	"13.65"	"239.325"	"186.767"	"72.727"
"1907"	"34.338"	"1.388"	"25.279"	"121.307"	"47.611"	"59.74"	"77.563"	"53.325"	"34.236"	"223.709"	"143.794"	"60.187"
"1908"	"12.347"	"83.546"	"40.301"	"67.363"	"66.292"	"47.11"	"39.277"	"84.799"	"114.926"	"225.869"	"63.102"	"9.362"
"1909"	"65.565"	"63.725"	"8.91"	"17.885"	"159.105"	"56.64"	"60.371"	"84.455"	"44.562"	"117.102"	"115.831"	"21.531"
"1910"	"39.122"	"32.596"	"6.897"	"77.967"	"44.403"	"106.261"	"109.574"	"201.562"	"32.596"	"253.952"	"166.017"	"3.52"
"1911"	"4.66"	"3.005"	"4.998"	"59.096"	"69.884"	"165.575"	"37.35"	"6.527"	"79.192"	"205.206"	"143.91"	"137.636"
"1912"	"6.085"	"10.756"	"5.411"	"101.342"	"153.385"	"264.768"	"23.025"	"73.976"	"77.527"	"468.177"	"156.23"	"48.258"
"1913"	"15.313"	"6.734"	"5.967"	"30.101"	"31.097"	"87.41"	"61.038"	"19.743"	"23.852"	"253.848"	"105.71"	"93.778"
"1914"	"5.634"	"0.994"	"3.867"	"21.69"	"111.993"	"44.493"	"59.217"	"32.51"	"42.239"	"403.428"	"131.972"	"181.711"
"1915"	"11.618"	"15.808"	"7.518"	"69.248"	"38.715"	"260.645"	"43.244"	"59.013"	"87.55"	"73.048"	"214.733"	"61.769"
"1916"	"0.179"	"8.857"	"5.683"	"51.336"	"124.54"	"115.512"	"174.835"	"45.387"	"82.053"	"165.711"	"141.09"	"29.071"
"1917"	"7.087"	"41.995"	"53.736"	"19.435"	"119.737"	"99.858"	"30.721"	"81.056"	"69.756"	"51.334"	"148.386"	"39.122"
"1918"	"69.188"	"20.604"	"74.726"	"21.073"	"178.283"	"33.511"	"33.558"	"22.418"	"22.705"	"126.476"	"171.643"	"136.83"
"1919"	"15.677"	"5.868"	"13.472"	"34.383"	"67.264"	"54.934"	"31.626"	"25.423"	"141.992"	"170.869"	"146.47"	"121.778"
"1920"	"95.941"	"0.995"	"6.413"	"193.379"	"8.287"	"208.151"	"24.181"	"45.745"	"54.299"	"166.925"	"424.028"	"11.381"
"1921"	"74.232"	"0.757"	"3.735"	"82.012"	"4.542"	"235.404"	"70.337"	"78.86"	"67.016"	"268.549"	"250.636"	"87.212"
"1922"	"47.711"	"65.058"	"3.829"	"108.226"	"113.923"	"127.562"	"64.646"	"18.289"	"24.982"	"230.869"	"248.819"	"97.615"
"1923"	"54.536"	"8.24"	"40.269"	"24.881"	"38.262"	"90.549"	"12.702"	"69.494"	"49.769"	"251.186"	"53.724"	"111.582"
"1924"	"29.606"	"0.399"	"30.593"	"59.144"	"77.796"	"177.309"	"229.059"	"35.327"	"123.397"	"187.843"	"139.483"	"46.566"
"1925"	"37.665"	"16.506"	"118.984"	"104.014"	"23.947"	"92.604"	"19.47"	"49.58"	"93.527"	"257.337"	"280.745"	"71.145"
"1926"	"52.748"	"0.525"	"41.133"	"26.89"	"126.158"	"34.36"	"88.873"	"27.119"	"84.832"	"131.851"	"66.016"	"21.343"
"1927"	"22.04"	"78.859"	"50.189"	"197.67"	"81.436"	"142.308"	"8.929"	"31.849"	"115.553"	"219.83"	"180.052"	"6.847"
"1928"	"12.73"	"114.934"	"5.221"	"53.672"	"42.673"	"62.956"	"80.901"	"27.014"	"69.451"	"104.244"	"214.758"	"76.033"
"1929"	"62.071"	"66.255"	"82.576"	"177.293"	"119.647"	"144.698"	"12.541"	"14.438"	"77.358"	"176.54"	"184.904"	"98.348"
"1930"	"23.099"	"148.284"	"41.715"	"85.253"	"163.263"	"140.104"	"11.556"	"33.776"	"64.509"	"294.196"	"139.693"	"42.589"
"1931"	"67.154"	"0.334"	"1.296"	"43.307"	"9.685"	"65.013"	"33.871"	"65.178"	"18.804"	"102.714"	"160.551"	"264.137"
"1932"	"0.308"	"25.568"	"19.036"	"88.111"	"111.444"	"51.107"	"34.663"	"111.817"	"27.05"	"217.87"	"177.189"	"58.209"
"1933"	"2.993"	"3.86"	"18.079"	"94.696"	"193.178"	"157.444"	"73.111"	"97.9"	"86.206"	"138.902"	"111.16"	"22.236"
"1934"	"99.825"	"0.506"	"24.474"	"34.816"	"7.693"	"97.007"	"15.958"	"35.346"	"1.248"	"259.478"	"67.38"	"2.238"
"1935"	"32.351"	"12.265"	"25.379"	"125.46"	"11.216"	"249.4"	"20.954"	"69.624"	"37.93"	"178.939"	"189.975"	"51.004"
"1936"	"4.668"	"124.879"	"83.229"	"59.154"	"120.165"	"94.133"	"67.731"	"15.921"	"126.136"	"108.645"	"230.436"	"58.781"
"1937"	"15.444"	"4.54"	"37.919"	"137.256"	"34.403"	"21.238"	"51.247"	"51.412"	"77.487"	"231.665"	"232.488"	"11.319"
"1938"	"3.439"	"123.168"	"99.746"	"53.852"	"5.7"	"33.662"	"117.782"	"140.885"	"33.601"	"97.304"	"49.853"	"50.882"
"1939"	"32.914"	"51.499"	"14.043"	"146.783"	"148.703"	"52.023"	"8.7"	"83.332"	"38.495"	"154.488"	"199.114"	"9.079"
"1940"	"0.222"	"10.038"	"19.69"	"199.541"	"140.713"	"56.167"	"26.006"	"28.087"	"101.813"	"198.341"	"289.133"	"66.106"
"1941"	"47.723"	"3.018"	"0.433"	"119.895"	"38.489"	"147.224"	"15.062"	"42.33"	"83.266"	"142.362"	"223.214"	"33.575"
"1942"	"0.244"	"1.997"	"12.484"	"125.821"	"126.96"	"147.912"	"15.321"	"68.326"	"38.085"	"182.757"	"86.493"	"183.358"
