
"Year"	"Jan"	"Feb"	"Mar"	"Apr"	"May"	"Jun"	"Jul"	"Aug"	"Sep"	"Oct"	"Nov"	"Dec"
"1901"	"20.305"	"13.944"	"31.222"	"147.307"	"295.836"	"668.792"	"438.962"	"171.544"	"396.109"	"121.171"	"241.659"	"29.436"
"1902"	"9.462"	"2.216"	"53.166"	"116.499"	"295.402"	"648.171"	"1494.786"	"289.613"	"90.276"	"438.286"	"86.669"	"152.398"
"1903"	"0.616"	"1.563"	"0.182"	"41.123"	"362.58"	"659.207"	"840.197"	"555.594"	"304.499"	"227.645"	"258.087"	"28.357"
"1904"	"7.296"	"0"	"0.638"	"57.465"	"236.189"	"762.611"	"643.571"	"239.722"	"138.191"	"201.52"	"11.266"	"4.264"
"1905"	"0.51"	"34.304"	"6.857"	"76.583"	"251.289"	"1019.904"	"299.755"	"255.56"	"95.654"	"348.563"	"60.759"	"0.575"
"1906"	"4.708"	"6.103"	"17.922"	"34.321"	"105.805"	"701.115"	"628.241"	"1195.324"	"143.884"	"238.146"	"92.889"	"50.785"
"1907"	"4.194"	"0.569"	"57.691"	"160.227"	"123.919"	"809.43"	"710.28"	"539.792"	"114.684"	"240.164"	"145.705"	"40.135"
"1908"	"6.258"	"31.454"	"43.368"	"73.98"	"210.833"	"288.943"	"489.002"	"176.603"	"164.687"	"373.629"	"24.279"	"1.042"
"1909"	"15.695"	"3.089"	"0.344"	"141.325"	"428.383"	"743.134"	"504.859"	"835.855"	"106.748"	"245.83"	"86.905"	"13.403"
"1910"	"0.106"	"20.738"	"1.432"	"47.417"	"54.079"	"340.436"	"915.592"	"917.778"	"72.089"	"364.771"	"161.029"	"0.395"
"1911"	"1.075"	"5.779"	"33.629"	"30.257"	"146.015"	"2099.091"	"1351.222"	"97.79"	"111.012"	"308.191"	"187.542"	"45.95"
"1912"	"0.294"	"2.54"	"31.815"	"74.267"	"149.965"	"903.069"	"753.832"	"123.126"	"275.233"	"268.624"	"190.619"	"1.944"
"1913"	"0"	"0"	"1.412"	"54.849"	"178.012"	"408.286"	"834.302"	"234.265"	"102.834"	"185.386"	"106.799"	"44.256"
"1914"	"0.666"	"0"	"2.762"	"65.708"	"148.741"	"452.166"	"954.989"	"333.372"	"200.101"	"335.056"	"87.102"	"30.914"
"1915"	"5.877"	"8.755"	"72.388"	"60.571"	"127.307"	"1760.03"	"414.462"	"461.046"	"308.151"	"113.258"	"260.249"	"9.889"
"1916"	"0"	"1.801"	"0.199"	"40.547"	"189.183"	"872.323"	"995.968"	"1297.883"	"208.404"	"286.621"	"218.119"	"13.531"
"1917"	"3.572"	"20.514"	"23.988"	"63.826"	"134.666"	"379.435"	"191.786"	"597.96"	"290.125"	"174.84"	"210.362"	"6.611"
"1918"	"16.528"	"1.757"	"47.574"	"76.988"	"332.161"	"250.898"	"104.874"	"479.032"	"45.348"	"137.159"	"401.81"	"16.84"
"1919"	"7.368"	"0"	"5.273"	"107.423"	"187.923"	"603.012"	"267.447"	"291.304"	"383.993"	"179.834"	"163.091"	"32.933"
"1920"	"19.292"	"0.348"	"18.184"	"104.618"	"98.25"	"670.745"	"452.397"	"190.805"	"118.235"	"156.478"	"220.954"	"0.395"
"1921"	"10.505"	"0"	"0.182"	"166.318"	"138.155"	"528.099"	"728.927"	"480.131"	"59.856"	"203.282"	"136.962"	"3.935"
"1922"	"6.121"	"5.654"	"0.342"	"40.775"	"201.695"	"561.767"	"730.825"	"257.662"	"46.594"	"241.572"	"154.669"	"43.13"
"1923"	"9.556"	"1.293"	"62.734"	"82.743"	"65.365"	"765.964"	"406.101"	"918.92"	"297.432"	"153.603"	"68.933"	"14.466"
"1924"	"3.779"	"0.479"	"32.604"	"94.148"	"170.692"	"1751.487"	"932.811"	"501.284"	"225.429"	"176.577"	"167.745"	"18.852"
"1925"	"10.22"	"9.143"	"27.309"	"47.915"	"144.757"	"569.85"	"445.47"	"452.808"	"233.928"	"138.814"	"239.549"	"91.14"
"1926"	"21.053"	"0.059"	"53.176"	"26.237"	"94.825"	"317.934"	"585.949"	"310.813"	"138.645"	"144.588"	"60.184"	"28.274"
"1927"	"0.305"	"8.299"	"14.312"	"81.167"	"167.724"	"664.123"	"616.213"	"242.935"	"179.118"	"131.742"	"109.605"	"9.908"
"1928"	"8.987"	"48.156"	"41.51"	"98.122"	"119.449"	"556.321"	"409.636"	"280.765"	"25.344"	"325.259"	"108.005"	"21.747"
"1929"	"2.161"	"11.714"	"2.211"	"213.465"	"63.901"	"913.293"	"414.582"	"206.709"	"207.455"	"233.826"	"88.592"	"19.976"
"1930"	"4.229"	"4.44"	"32.978"	"77.046"	"334.768"	"686.819"	"203.751"	"367.345"	"159.493"	"516.423"	"192.188"	"73.002"
"1931"	"0.6"	"0"	"0.765"	"98.238"	"236.806"	"212.535"	"421.841"	"497.262"	"154.632"	"129.276"	"140.867"	"107.39"
"1932"	"0"	"11.28"	"6.038"	"135.777"	"312.112"	"317.17"	"538.26"	"784.691"	"129.69"	"241.457"	"181.746"	"5.136"
